Experiment: April_28_Phage_Osmo_expt vial 2, Wed Apr 28 17:10:52 2021
0,0
13.3806,22.43
14.6193,22.34
15.8195,22.26
16.9916,22.26
18.2807,22.25
19.7586,22.49
21.0752,22.29
55.8041,22.35
59.1874,22.23
61.6986,22.24
64.3155,22.36
66.7598,22.23
68.9211,22.3
71.1546,22.28
73.3323,22.23
75.5659,22.42
77.8271,22.23
80.1826,22.27
82.477,22.32
84.8662,22.3
87.2774,22.26
89.6552,22.25
92.083,22.32
94.4165,22.3
96.772,22.35
99.1998,22.28
101.3944,22.42
103.7722,22.24
106.1056,22.23
108.4112,22.38
110.689,22.29
113.0447,22.22
115.2559,22.22
117.6224,22.22
119.8782,22.3
122.206,22.34
124.6004,22.22
127.006,22.28
129.534,22.24
132.1006,22.24
134.3672,23.0
137.0451,22.23
139.54,22.31
142.0623,22.31
144.7069,22.24
147.4791,22.32
150.3569,22.22
153.5238,22.22
157.3685,22.23
161.9017,22.32
167.113,22.24
172.2799,22.3
176.9244,22.27
180.7744,22.24
183.6913,22.37
186.3692,22.32
188.6692,22.25
190.7468,22.35
192.7415,22.39
195.4303,22.22
197.8749,22.39
200.0953,22.25
202.225,22.25
204.3031,22.23
206.1085,22.42
208.3475,22.28
210.3198,22.29
212.2644,22.3
214.3143,22.28
216.2921,22.3
218.4424,22.27
220.459,22.23
222.5034,22.32
224.5814,22.25
226.6424,22.35
228.9092,22.25
232.326,22.38
235.7926,22.32
238.7149,22.47
241.3871,22.93
244.0317,22.53
246.3595,22.22
248.7596,22.25
251.0097,22.32
253.2821,22.23
255.3487,22.27
257.5321,22.24
259.6879,22.8
261.7546,22.27
263.9935,22.23
266.1157,22.24
268.1546,22.32
270.3546,22.37
272.4935,22.3
274.5937,22.44
276.6881,22.28
278.1995,22.93
280.6049,22.26
