Experiment: April_28_Phage_Osmo_expt vial 5, Wed Apr 28 17:10:52 2021
0,0
13.2917,20.8
14.5305,20.72
15.8138,20.72
17.0416,20.74
18.3916,20.74
19.7251,20.74
21.0419,20.73
38.1981,20.77
40.3648,20.73
46.2648,20.77
50.4372,20.74
55.1318,20.73
57.6931,20.79
59.8041,20.75
61.6543,20.86
63.5209,20.77
65.3266,20.75
67.1213,22.71
68.8657,20.83
70.5823,20.73
72.3324,20.74
74.0991,20.74
75.9659,20.73
77.8438,20.85
79.6103,20.88
81.3881,20.73
83.1049,20.74
84.8384,20.73
86.5328,20.92
88.3439,20.74
90.0995,20.73
91.7052,21.05
93.5052,20.74
95.3052,20.74
97.161,20.75
98.8775,20.79
100.6109,20.74
102.4277,20.82
104.25,20.73
106.0555,20.72
107.8167,20.86
109.6445,20.72
111.3723,20.72
113.1889,20.75
114.9335,20.9
116.7502,20.74
118.4279,20.89
120.2837,20.82
122.2226,20.81
124.1783,20.72
126.1615,20.73
128.1894,20.75
130.2619,20.79
132.1619,20.85
134.2006,21.03
136.3951,20.73
138.5396,20.81
140.5899,20.77
142.6456,20.76
144.8069,20.82
146.9348,20.76
149.057,20.73
151.1791,20.72
153.2681,20.72
155.3739,20.74
157.5851,20.8
159.7294,20.75
161.9462,20.76
164.2518,20.73
166.5908,20.79
168.9631,20.72
171.4353,20.77
173.9633,20.74
176.4077,20.75
178.8243,20.77
181.0578,20.78
183.2246,20.72
185.3803,20.76
187.4358,20.77
189.3692,20.73
191.1025,20.84
192.808,20.74
194.4694,20.77
196.1248,20.84
197.8639,20.77
199.3637,20.96
201.1031,20.86
202.7141,20.95
204.3197,20.75
206.0364,20.83
207.631,20.9
209.3808,20.96
210.9698,21.05
212.5088,20.83
214.1031,20.73
215.4144,20.99
217.1089,20.77
218.7255,21.24
220.3924,20.74
222.0533,20.92
223.7924,20.78
225.298,20.84
226.8814,20.74
228.5871,20.97
230.3591,20.94
232.0092,20.77
233.6703,20.74
235.2482,20.72
236.7206,20.78
238.2984,20.77
