Experiment: April_28_Phage_Osmo_expt vial 13, Wed Apr 28 17:10:52 2021
0,0
12.8415,21.55
14.5638,21.58
16.364,21.53
18.2585,21.85
20.0529,21.53
21.903,21.55
23.7753,21.52
25.5975,21.66
27.3643,21.52
67.2935,26.16
72.0101,21.6
74.377,21.51
76.4437,21.52
78.3826,21.68
80.216,21.52
81.9217,21.59
83.7993,21.58
86.0551,21.61
88.0717,21.56
90.444,21.64
92.1329,21.59
94.1109,21.67
95.8386,21.56
97.7553,21.55
99.3886,21.57
101.1442,21.53
102.8611,21.59
104.6166,21.65
106.4165,21.52
108.1277,21.6
109.8,21.52
111.6335,21.52
113.4391,21.68
115.2559,21.52
117.067,21.55
118.2504,26.96
121.3005,21.65
123.0281,21.6
124.817,21.52
126.5114,21.53
128.334,21.57
130.0896,21.56
131.9006,21.54
133.6619,21.53
135.4839,21.52
137.2618,21.53
139.2232,21.52
140.9289,21.55
142.8069,21.52
144.6233,21.53
146.407,21.67
148.2849,21.61
150.1071,21.6
151.8627,21.54
153.6681,21.53
155.4071,21.6
157.0907,21.51
158.9906,21.52
160.6963,21.56
162.4907,21.67
164.2518,21.63
166.0018,21.51
167.8296,21.72
169.4965,21.58
171.1132,21.58
172.9299,21.55
174.7634,21.52
176.5411,21.6
178.3912,21.52
180.219,21.55
182.0023,21.52
184.0858,21.54
186.0413,21.65
187.8635,21.51
189.7137,21.65
191.6247,21.52
193.375,21.76
195.1193,21.65
196.8305,21.71
198.586,21.55
200.3165,21.57
201.9973,21.53
203.7918,21.52
205.5251,21.54
207.3087,21.53
209.2087,21.57
210.9977,21.62
212.8142,21.56
214.6476,21.57
216.4754,21.53
218.2532,21.52
219.9701,21.66
221.6811,21.53
223.42,21.56
225.2479,21.56
226.9313,21.54
228.7313,21.53
230.4149,21.52
232.2593,21.52
233.9925,21.56
235.7537,21.56
237.515,21.59
239.2649,21.52
241.065,21.65
242.6373,21.6
244.4208,21.52
246.104,21.52
247.8154,21.7
249.5541,21.69
251.243,21.55
