Experiment: April_28_Phage_Osmo_expt vial 3, Wed Apr 28 17:10:52 2021
0,0
13.0916,22.22
14.3639,22.26
15.5805,22.29
16.7917,22.44
18.2807,22.22
19.8864,22.4
20.9252,22.38
30.3978,30
43.9479,22.78
51.9483,22.23
54.4152,22.3
56.6097,22.29
58.7208,22.23
60.8264,22.26
62.7597,22.44
65.1432,22.25
67.2989,22.49
69.2325,22.28
71.3267,22.31
73.4215,22.27
75.5937,22.23
77.6824,22.25
79.7605,22.32
81.9771,22.31
84.1162,22.25
86.1939,22.5
88.1439,22.35
90.0606,22.29
91.9495,22.25
93.9776,22.26
95.9997,22.39
97.9719,22.35
100.011,22.28
102.0555,22.39
104.1723,22.22
106.261,22.27
108.3445,22.33
110.4334,22.25
112.5335,22.28
114.6057,22.32
116.6558,22.32
119.0947,22.61
121.017,22.31
123.2727,22.38
125.5061,22.29
127.6673,22.25
129.8118,22.22
131.9617,22.27
134.1728,22.24
136.273,22.42
138.5508,22.22
140.6677,22.23
142.6622,22.24
144.8069,22.24
146.8182,22.27
148.9069,22.31
151.0126,22.24
153.0572,22.28
155.2071,22.23
157.2961,22.23
159.2128,22.28
161.1629,22.24
163.1961,22.28
165.2297,22.23
167.0908,22.31
169.202,22.29
171.0796,22.31
173.2019,22.23
175.13,22.23
177.1855,22.27
179.1966,22.22
181.2745,22.49
183.1581,22.28
185.2302,22.23
187.1969,22.23
189.319,22.49
191.5748,22.25
193.4638,22.23
195.5249,22.24
197.6417,22.26
199.7362,22.3
201.8417,22.38
203.9753,22.24
205.8974,22.25
208.253,22.35
210.281,22.28
212.3753,22.59
214.5922,22.28
218.0866,22.22
223.5758,22.35
226.4592,22.3
228.9537,22.69
230.9147,22.37
232.7203,22.23
234.7316,22.97
237.3817,22.39
239.454,22.4
245.1429,22.59
248.3764,22.39
250.6652,22.29
252.6487,22.32
254.5097,22.24
256.5377,22.27
258.4265,22.49
260.6099,22.24
262.3878,22.24
264.4212,22.27
266.3768,22.24
268.3379,22.3
270.2936,22.27
