Experiment: Feb_19_real_eric2_expt vial 2, Fri Feb 19 13:52:14 2021
0.0021,55472
0.0078,55474
0.0132,55452
0.0188,55484
0.0242,55473
0.0298,55479
0.0355,55484
0.0408,55478
0.0465,55468
0.0521,55482
0.0575,55491
0.0632,55461
0.0688,55471
0.0742,55453
0.0798,55465
0.0855,55485
0.0909,55494
0.0965,55468
0.1022,55490
0.1075,55487
0.1132,55501
0.1188,55479
0.1242,55492
0.1298,55503
0.1355,55499
0.1409,55497
0.1465,55526
0.1522,55507
0.1575,55502
0.1632,55481
0.1688,55479
0.1742,55514
0.1799,55517
0.1855,55504
0.1909,55507
0.1965,55503
0.2022,55508
0.2076,55479
0.2132,55497
0.2189,55496
0.2242,55488
0.2299,55469
0.2355,55498
0.2409,55500
0.2466,55476
0.2519,55487
0.2576,55494
0.2632,55491
0.2689,55478
0.2743,55506
0.2799,55493
0.2856,55492
0.2909,55500
0.2966,55498
0.302,55493
0.3076,55499
0.3133,55499
0.3187,55496
0.3243,55489
0.33,55480
0.3353,55486
0.341,55499
0.3466,55489
0.352,55492
0.3577,55475
0.3633,55480
0.3687,55485
0.3743,55484
0.38,55486
0.3853,55500
0.391,55480
0.3966,55477
0.402,55480
0.4077,55489
0.4131,55481
0.4187,55488
0.4244,55500
0.4298,55493
0.4354,55503
0.4411,55496
0.4464,55498
0.4521,55505
0.4577,55504
0.4631,55498
0.4688,55510
0.4744,55500
0.4798,55504
0.4854,55498
0.4911,55513
0.4964,55504
0.5021,55487
0.5077,55503
0.5131,55508
0.5188,55501
0.5242,55499
0.5299,55510
0.5355,55500
0.5409,55502
0.5466,55504
0.552,55507
0.5577,55510
0.5631,55497
0.5688,55509
0.5744,55503
0.5798,55493
0.5854,55498
0.5911,55506
0.5964,55491
0.6021,55507
0.6076,55498
0.6132,55499
0.6189,55495
0.6242,55506
0.6299,55490
0.6354,55496
0.641,55487
0.6464,55481
0.6521,55490
0.6577,55500
0.6631,55505
0.6688,55492
0.6745,55488
0.6798,55499
0.6855,55498
0.6909,55503
0.6965,55493
0.7022,55498
0.7076,55498
0.7132,55501
0.7188,55489
0.7242,55494
0.7299,55498
0.7355,55479
0.7409,55482
0.7465,55495
0.7522,55494
0.7576,55489
0.7632,55501
0.7689,55501
0.7742,55495
0.7799,55490
0.7853,55493
0.791,55499
0.7966,55488
0.802,55499
0.8077,55495
0.8133,55489
0.8187,55501
0.8243,55506
0.83,55502
0.8354,55490
0.841,55505
0.8467,55492
0.852,55491
0.8577,55499
0.8631,55492
0.8687,55490
0.8744,55492
0.88,55498
0.8854,55498
0.8911,55489
0.8964,55494
0.9021,55489
0.9078,55501
0.9131,55499
0.9188,55490
0.9244,55479
0.9298,55500
0.9355,55502
0.9411,55493
0.9465,55498
0.9521,55499
0.9578,55497
0.9631,55493
0.9688,55507
0.9744,55501
0.9798,55500
0.9855,55500
0.9909,55491
0.9965,55487
1.0022,55499
1.0076,55494
1.0132,55488
1.0189,55498
1.0243,55493
1.0299,55487
1.0356,55494
1.0409,55493
1.0466,55491
1.052,55486
1.0576,55483
1.0633,55493
1.0686,55490
1.0743,55488
1.08,55491
1.0853,55496
1.091,55497
1.0966,55495
1.102,55495
1.1077,55495
1.1133,55494
1.1187,55476
1.1244,55484
1.1298,55490
1.1354,55474
1.1411,55489
1.1465,55498
1.1521,55477
1.1578,55477
1.1632,55479
1.1688,55484
1.1742,55484
1.1798,55480
1.1855,55490
1.1909,55484
1.1965,55485
1.2022,55491
1.2075,55497
1.2132,55484
1.2188,55469
1.2242,55484
1.2299,55487
1.2355,55477
1.2409,55472
1.2466,55486
1.2522,55476
1.2576,55478
1.2633,55478
1.2687,55482
1.2743,55483
1.2797,55485
1.2854,55477
1.291,55485
1.2964,55488
1.3021,55484
1.3077,55480
1.3131,55485
1.3188,55483
1.3244,55479
1.3298,55476
1.3354,55487
1.3411,55480
1.3465,55478
1.3521,55490
1.3578,55486
1.3631,55486
1.3688,55492
1.3744,55486
1.3798,55481
1.3855,55491
1.3908,55493
1.3965,55491
1.4021,55487
1.4078,55495
1.4132,55491
1.4188,55489
1.4245,55499
1.4298,55499
1.4355,55494
1.4409,55498
1.4465,55498
1.4522,55491
1.4578,55496
1.4632,55492
1.4688,55488
1.4742,55492
1.4799,55484
1.4855,55480
1.4909,55481
1.4965,55484
1.5021,55480
1.5078,55484
1.5132,55493
1.5188,55482
1.5242,55489
1.5299,55488
1.5355,55482
1.5409,55481
1.5465,55492
1.5522,55487
1.5578,55479
1.5632,55481
1.5688,55483
1.5742,55471
1.5799,55480
1.5855,55481
1.5909,55470
1.5966,55480
1.6022,55484
1.6076,55479
1.6133,55478
1.6187,55493
1.6243,55492
1.6299,55483
1.6354,55487
1.641,55484
1.6467,55484
1.6521,55495
1.6577,55493
1.6634,55479
1.6688,55489
1.6744,55485
1.6798,55475
1.6855,55483
1.6909,55488
1.6966,55490
1.7022,55485
1.7076,55485
1.7132,55499
1.7186,55496
1.7243,55484
1.7299,55499
1.7356,55493
1.741,55494
1.7466,55498
1.752,55497
1.7577,55488
1.7633,55500
1.7687,55498
1.7744,55496
1.7797,55503
1.7854,55496
1.7911,55492
1.7965,55493
1.8021,55494
1.8078,55494
1.8132,55489
1.8188,55486
1.8245,55487
1.8298,55483
1.8355,55485
1.8409,55489
1.8466,55482
1.852,55490
1.8577,55493
1.8631,55478
1.8687,55486
1.8744,55502
1.8798,55485
1.8854,55487
1.8911,55494
1.8964,55489
1.9022,55484
1.9076,55494
1.9132,55486
1.9187,55482
1.9243,55489
1.93,55491
1.9354,55474
1.9411,55485
1.9465,55483
1.9522,55472
1.9576,55481
1.9632,55486
1.9686,55478
1.9743,55485
1.9797,55499
1.9854,55492
1.991,55487
1.9967,55493
2.0021,55497
2.0077,55488
2.0132,55483
2.0189,55476
2.0243,55499
2.03,55493
2.0354,55486
2.0411,55498
2.0465,55490
2.0522,55494
2.0576,55492
2.0633,55487
2.0687,55485
2.0744,55487
2.0798,55484
2.0854,55471
2.0909,55492
2.0966,55487
2.102,55485
2.1077,55489
2.1131,55499
2.1188,55480
2.1242,55485
2.1299,55486
2.1356,55475
2.141,55473
2.1466,55492
2.152,55492
2.1577,55491
2.1633,55494
2.1686,55492
2.1743,55484
2.18,55486
2.1854,55495
2.1911,55481
2.1965,55480
2.2021,55485
2.2078,55479
2.2132,55490
2.2189,55493
2.2243,55498
2.23,55491
2.2354,55485
2.2411,55486
2.2465,55486
2.2522,55482
2.2576,55474
2.2633,55491
2.2688,55477
2.2745,55484
2.2798,55497
2.2855,55489
2.2909,55477
2.2966,55480
2.302,55494
2.3077,55495
2.3131,55483
2.3187,55488
2.3242,55501
2.3299,55491
2.3356,55481
2.341,55494
2.3467,55490
2.3521,55479
2.3578,55485
2.3632,55494
2.3689,55473
2.3743,55484
2.38,55497
2.3854,55483
2.3911,55488
2.3965,55494
2.4022,55484
2.4076,55498
2.4133,55484
2.4187,55499
2.4244,55493
2.4299,55492
2.4355,55500
2.4409,55489
2.4466,55491
2.4521,55504
2.4577,55497
2.4631,55490
2.4688,55511
2.4744,55503
2.4798,55499
2.4853,55490
2.491,55504
2.4967,55496
2.5021,55508
2.5078,55499
2.5132,55497
2.5189,55499
2.5243,55513
2.53,55502
2.5354,55500
2.5411,55512
2.5465,55508
2.5521,55500
2.5576,55502
2.5633,55509
2.5687,55509
2.5744,55494
2.5798,55513
2.5855,55512
2.5909,55508
2.5966,55505
2.602,55514
2.6077,55513
2.6131,55498
2.6188,55515
2.6242,55514
2.6299,55506
2.6353,55477
2.641,55496
2.6464,55498
2.6521,55503
2.6578,55513
2.6632,55510
2.6689,55514
2.6743,55508
2.68,55508
2.6854,55499
2.6911,55507
2.6965,55511
2.7022,55512
2.7078,55509
2.7132,55520
2.7187,55530
2.7243,55519
2.7298,55516
2.7355,55521
2.7409,55524
2.7466,55510
2.752,55516
2.7577,55518
2.7633,55514
2.7687,55516
2.7744,55511
2.7798,55509
2.7854,55511
2.7909,55519
2.7966,55514
2.802,55504
2.8077,55508
2.8131,55518
2.8188,55515
2.8242,55512
2.8299,55521
2.8354,55529
2.8411,55519
2.8464,55508
2.8521,55518
2.8578,55521
2.8632,55521
2.8689,55521
2.8743,55510
2.88,55507
2.8855,55531
2.8909,55517
2.8966,55504
2.902,55526
2.9076,55529
2.9133,55527
2.9187,55526
2.9244,55501
2.9298,55513
2.9355,55511
2.9409,55511
2.9466,55495
2.952,55518
2.9577,55504
2.9631,55510
2.9689,55496
2.9743,55515
2.9799,55514
2.9853,55515
2.991,55512
2.9964,55519
3.0021,55510
3.0075,55520
3.0132,55520
3.0188,55508
3.0243,55523
3.03,55525
3.0354,55520
3.0411,55539
3.0465,55526
3.052,55520
3.0576,55521
3.0633,55519
3.0687,55511
3.0744,55524
3.0798,55510
3.0855,55512
3.0909,55518
3.0966,55517
3.102,55507
3.1077,55511
3.1131,55517
3.1188,55517
3.1242,55516
3.1299,55523
3.1353,55516
3.141,55508
3.1467,55522
3.1521,55519
3.1578,55520
3.1632,55517
3.1689,55522
3.1742,55527
3.1799,55526
3.1854,55526
3.1911,55525
3.1965,55526
3.2022,55531
3.2076,55518
3.2133,55521
3.2187,55524
3.2244,55519
3.2298,55521
3.2354,55530
3.2411,55526
3.2465,55525
3.2522,55529
3.2576,55522
3.2633,55515
3.2688,55526
3.2742,55529
3.2799,55515
3.2853,55522
3.291,55527
3.2966,55514
3.3021,55519
3.3078,55528
3.3132,55526
3.3187,55514
3.3243,55504
3.33,55511
3.3354,55516
3.3409,55507
3.3465,55522
3.3522,55519
3.3576,55514
3.3633,55506
3.3687,55516
3.3743,55508
3.38,55504
3.3855,55511
3.3911,55519
3.3965,55510
3.4021,55511
3.4078,55516
3.4132,55513
3.4186,55514
3.4243,55518
3.43,55519
3.4354,55518
3.4411,55526
3.4465,55528
3.4521,55523
3.4578,55524
3.4632,55535
3.4689,55528
3.4743,55528
3.48,55537
3.4854,55523
3.4911,55527
3.4965,55534
3.5022,55529
3.5076,55522
3.5133,55543
3.5188,55533
3.5244,55527
3.5298,55533
3.5355,55532
3.5409,55524
3.5466,55527
3.5523,55533
3.5576,55528
3.5633,55527
3.5687,55539
3.5744,55524
3.5799,55533
3.5856,55536
3.591,55524
3.5964,55534
3.6021,55535
3.6077,55526
3.6132,55525
3.6189,55521
3.6243,55522
3.63,55530
3.6354,55523
3.641,55520
3.6467,55525
3.6522,55529
3.6576,55525
3.6633,55522
3.6687,55525
3.6745,55526
3.6798,55526
3.6855,55527
3.6909,55534
3.6966,55519
3.7023,55521
3.7077,55522
3.7134,55520
3.7187,55515
3.7244,55525
3.7298,55518
3.7355,55521
3.741,55530
3.7467,55519
3.7521,55516
3.7578,55520
3.7634,55524
3.7689,55512
3.7743,55520
3.78,55517
3.7854,55518
3.7911,55516
3.7967,55518
3.8021,55513
3.8076,55516
3.8133,55523
3.8187,55515
3.8244,55509
3.8298,55517
3.8355,55519
3.8412,55505
3.8466,55508
3.852,55511
3.8577,55504
3.8634,55509
3.8688,55510
3.8744,55507
3.8799,55508
3.8856,55495
3.891,55516
3.8965,55522
3.9022,55521
3.9076,55503
3.9132,55519
3.9189,55526
3.9243,55520
3.93,55518
3.9354,55524
3.9411,55511
3.9467,55508
3.9521,55509
3.9578,55517
3.9632,55510
3.9689,55508
3.9744,55507
3.9801,55512
3.9855,55527
3.9912,55519
3.9965,55521
4.0022,55520
4.0077,55512
4.0133,55508
4.0188,55516
4.0244,55507
4.0301,55509
4.0355,55520
4.0412,55519
4.0466,55506
4.0523,55522
4.0577,55518
4.0631,55511
4.0688,55520
4.0745,55526
4.0799,55516
4.0856,55510
4.091,55505
4.0967,55501
4.1023,55510
4.1077,55499
4.1131,55517
4.1188,55504
4.1245,55506
4.13,55518
4.1354,55488
4.1411,55508
4.1465,55491
4.1521,55509
4.1578,55502
4.1633,55498
4.1689,55496
4.1744,55488
4.18,55497
4.1854,55500
4.1911,55492
4.1968,55490
4.2022,55477
4.2079,55496
4.2133,55498
4.2187,55489
4.2244,55499
4.2301,55505
4.2355,55499
4.2412,55480
4.2466,55480
4.2523,55499
4.2576,55482
4.2633,55489
4.2687,55496
4.2744,55499
4.2799,55485
4.2856,55481
4.291,55478
4.2967,55491
4.3021,55466
4.3077,55476
4.3131,55491
4.3188,55472
4.3245,55478
4.3299,55483
4.3356,55483
4.341,55475
4.3467,55466
4.3521,55457
4.3578,55464
4.3633,55474
4.369,55479
4.3744,55463
4.38,55465
4.3854,55469
4.3911,55458
4.3966,55463
4.4022,55461
4.4076,55464
4.4133,55466
4.4189,55463
4.4244,55471
4.4301,55464
4.4355,55459
4.4412,55469
4.4466,55461
4.4523,55465
4.4577,55458
4.4634,55458
4.4688,55462
4.4745,55461
4.4799,55461
4.4856,55462
4.491,55458
4.4966,55453
4.502,55454
4.5078,55461
4.5132,55455
4.5189,55461
4.5243,55461
4.53,55461
4.5354,55465
4.5411,55465
4.5465,55464
4.5522,55459
4.5578,55455
4.5633,55465
4.5689,55458
4.5743,55458
4.58,55458
4.5854,55470
4.5909,55469
4.5966,55472
4.6021,55466
4.6078,55466
4.6132,55475
4.6187,55482
4.6245,55469
4.6299,55465
4.6356,55472
4.641,55469
4.6466,55461
4.6523,55480
4.6577,55468
4.6634,55462
4.6688,55465
4.6743,55462
4.68,55473
4.6857,55474
4.6911,55468
4.6967,55462
4.7022,55470
4.7079,55467
4.7132,55459
4.7189,55471
4.7243,55465
4.73,55464
4.7354,55467
4.7411,55466
4.7466,55467
4.7523,55465
4.7577,55468
4.7634,55466
4.7688,55467
4.7744,55456
4.7799,55465
4.7856,55471
4.7912,55462
4.7967,55467
4.8023,55463
4.8077,55470
4.8134,55472
4.8188,55468
4.8245,55469
4.8299,55480
4.8356,55472
4.8411,55464
4.8467,55479
4.8521,55477
4.8578,55474
4.8632,55481
4.8689,55479
4.8743,55469
4.88,55472
4.8856,55472
4.891,55474
4.8965,55472
4.9022,55478
4.9076,55477
4.9133,55478
4.919,55486
4.9244,55481
4.93,55475
4.9354,55474
4.9412,55484
4.9465,55478
4.9522,55479
4.9576,55486
4.9633,55483
4.9687,55474
4.9744,55482
4.9798,55487
4.9855,55474
4.991,55481
4.9967,55481
5.0021,55477
5.0077,55477
5.0134,55487
5.0189,55482
5.0245,55475
5.0299,55490
5.0356,55482
5.041,55477
5.0467,55476
5.0521,55479
5.0578,55484
5.0632,55476
5.0689,55479
5.0743,55483
5.08,55474
5.0856,55479
5.0911,55485
5.0968,55477
5.1022,55481
5.1079,55488
5.1133,55477
5.1189,55477
5.1244,55489
5.1301,55482
5.1355,55483
5.1412,55490
5.1467,55482
5.1524,55478
5.1577,55479
5.1634,55483
5.1688,55479
5.1745,55483
5.1799,55490
5.1856,55483
5.191,55475
5.1966,55483
5.2023,55481
5.2077,55477
5.2132,55490
5.2189,55483
5.2243,55477
5.23,55490
5.2354,55485
5.2411,55474
5.2468,55486
5.2522,55487
5.2579,55488
5.2633,55484
5.2689,55486
5.2743,55478
5.28,55479
5.2855,55491
5.2912,55490
5.2966,55471
5.3023,55480
5.3077,55491
5.3134,55484
5.3188,55483
5.3245,55481
5.3299,55483
5.3355,55477
5.3412,55480
5.3466,55487
5.3523,55475
5.3577,55487
5.3634,55492
5.3688,55479
5.3745,55487
5.3799,55495
5.3856,55485
5.391,55495
5.3967,55495
5.4021,55476
5.4078,55488
5.4134,55480
5.4188,55476
5.4245,55485
5.4299,55476
5.4356,55478
5.441,55482
5.4468,55490
5.4522,55482
5.4576,55478
5.4633,55481
5.469,55484
5.4744,55476
5.4798,55487
5.4855,55495
5.4912,55484
5.4966,55481
5.5023,55488
5.5077,55478
5.5134,55477
5.5188,55486
5.5245,55482
5.5299,55480
5.5356,55478
5.541,55486
5.5467,55485
5.5523,55487
5.5578,55483
5.5635,55486
5.5689,55479
5.5746,55483
5.5799,55487
5.5856,55483
5.5911,55477
5.5968,55487
5.6022,55480
5.6076,55482
5.6134,55489
5.6188,55481
5.6245,55479
5.6301,55491
5.6355,55490
5.6412,55478
5.6466,55481
5.6523,55488
5.6577,55486
5.6634,55481
5.6688,55477
5.6745,55479
5.6799,55483
5.6856,55490
5.691,55481
5.6967,55485
5.7021,55489
5.7077,55480
5.7132,55484
5.7189,55489
5.7245,55480
5.73,55480
5.7356,55487
5.741,55495
5.7467,55482
5.7521,55490
5.7578,55494
5.7633,55497
5.769,55489
5.7744,55495
5.7801,55499
5.7854,55488
5.7911,55497
5.7968,55497
5.8022,55488
5.8079,55492
5.8133,55495
5.8189,55490
5.8244,55485
5.8301,55486
5.8355,55489
5.8412,55484
5.8466,55483
5.8523,55489
5.8577,55478
5.8633,55480
5.8688,55484
5.8744,55490
5.8801,55479
5.8855,55482
5.8912,55487
5.8965,55483
5.9022,55479
5.9077,55482
5.9134,55482
5.9188,55489
5.9245,55480
5.9299,55492
5.9356,55485
5.9409,55491
5.9467,55488
5.9521,55488
5.9578,55491
5.9635,55488
5.9688,55488
5.9745,55480
5.9799,55488
5.9856,55483
5.9911,55484
5.9968,55493
6.0022,55488
6.0076,55478
6.0133,55488
6.0189,55491
6.0244,55491
6.0299,55481
6.0355,55487
6.0412,55483
6.0466,55484
6.0523,55493
6.0577,55490
6.0634,55486
6.0689,55492
6.0746,55490
6.08,55486
6.0854,55485
6.0911,55493
6.0967,55486
6.1022,55483
6.1079,55481
6.1132,55483
6.1189,55488
6.1246,55492
6.13,55483
6.1357,55485
6.1411,55484
6.1468,55494
6.1522,55484
6.1579,55481
6.1633,55484
6.169,55481
6.1744,55479
6.1801,55479
6.1855,55473
6.1911,55473
6.1965,55471
6.2022,55477
6.2079,55473
6.2133,55465
6.219,55474
6.2244,55471
6.2299,55469
6.2356,55479
6.241,55468
6.2467,55475
6.2523,55479
6.2578,55468
6.2632,55468
6.2688,55475
6.2743,55482
6.2799,55478
6.2856,55480
6.291,55487
6.2967,55476
6.3021,55478
6.3079,55485
6.3133,55477
6.319,55480
6.3244,55486
6.33,55479
6.3354,55483
6.3411,55485
6.3468,55473
6.3522,55473
6.3579,55482
6.3633,55487
6.369,55479
6.3745,55483
6.3799,55488
6.3856,55479
6.391,55475
6.3967,55475
6.4024,55474
6.4078,55467
6.4135,55482
6.4189,55472
6.4246,55466
6.43,55474
6.4357,55479
6.441,55479
6.4468,55474
6.4522,55479
6.4579,55479
6.4633,55476
6.469,55480
6.4744,55475
6.4801,55470
6.4855,55469
6.4912,55472
6.4966,55468
6.5023,55468
6.5077,55470
6.5134,55465
6.519,55469
6.5244,55470
6.5301,55478
6.5356,55467
6.5413,55469
6.5467,55479
6.5524,55474
6.5577,55478
6.5634,55484
6.5688,55483
6.5745,55481
6.5799,55478
6.5856,55483
6.5909,55476
6.5966,55473
6.6023,55476
6.6077,55472
6.6134,55469
6.6189,55478
6.6246,55475
6.63,55469
6.6356,55467
6.641,55477
6.6467,55474
6.6521,55472
6.6578,55472
6.6632,55481
6.6689,55478
6.6745,55475
6.6799,55484
6.6856,55474
6.6911,55471
6.6968,55482
6.7022,55472
6.7079,55468
6.7133,55474
6.7189,55475
6.7244,55467
6.7301,55479
6.7354,55469
6.7411,55473
6.7465,55475
6.7522,55481
6.7579,55474
6.7633,55470
6.7687,55479
6.7744,55478
6.7801,55475
6.7855,55479
6.7912,55482
6.7966,55475
6.8023,55473
6.8077,55476
6.8134,55477
6.8188,55471
6.8244,55476
6.8301,55477
6.8355,55473
6.8412,55470
6.8466,55477
6.8523,55473
6.8578,55471
6.8632,55478
6.8688,55471
6.8745,55473
6.8799,55476
6.8856,55476
6.8913,55476
6.8967,55475
6.9023,55476
6.9077,55468
6.9134,55472
6.9189,55477
6.9246,55476
6.93,55470
6.9357,55476
6.9411,55476
6.9468,55475
6.9521,55474
6.9578,55485
6.9632,55473
6.9689,55472
6.9743,55484
6.98,55476
6.9856,55470
6.991,55477
6.9967,55474
7.0021,55472
7.0078,55473
7.0133,55471
7.019,55472
7.0246,55474
7.03,55473
7.0357,55473
7.0411,55471
7.0467,55476
7.0522,55477
7.0578,55472
7.0632,55475
7.0689,55476
7.0744,55477
7.0801,55472
7.0855,55476
7.0912,55478
7.0966,55472
7.1022,55479
7.1079,55479
7.1134,55472
7.1188,55466
7.1244,55480
7.1299,55472
7.1355,55468
7.1412,55476
7.1466,55479
7.1523,55471
7.1577,55467
7.1634,55477
7.1688,55471
7.1745,55469
7.1799,55476
7.1855,55479
7.191,55468
7.1967,55471
7.2023,55471
7.2078,55474
7.2134,55470
7.2188,55467
7.2245,55478
7.2299,55469
7.2356,55466
7.2411,55478
7.2468,55469
7.2522,55469
7.2578,55474
7.2635,55476
7.2689,55473
7.2743,55476
7.28,55473
7.2857,55471
7.2911,55466
7.2967,55475
7.302,55475
7.3078,55467
7.3135,55469
7.3189,55480
7.3243,55469
7.3299,55470
7.3355,55481
7.3412,55474
7.3466,55470
7.3523,55477
7.3577,55480
7.3634,55477
7.3688,55471
7.3744,55479
7.3801,55475
7.3855,55471
7.3912,55482
7.3966,55475
7.4023,55470
7.4078,55476
7.4133,55471
7.419,55467
7.4244,55473
7.4301,55479
7.4355,55471
7.4411,55471
7.4468,55476
7.4522,55473
