Experiment: Feb_19_real_eric2_expt vial 5, Fri Feb 19 13:52:14 2021
0.0021,55132
0.0078,55113
0.0132,55116
0.0188,55140
0.0242,55132
0.0298,55130
0.0355,55129
0.0408,55129
0.0465,55129
0.0521,55127
0.0575,55136
0.0632,55110
0.0688,55107
0.0742,55131
0.0798,55094
0.0855,55121
0.0909,55142
0.0965,55135
0.1022,55131
0.1075,55135
0.1132,55131
0.1188,55138
0.1242,53323
0.1298,53361
0.1355,53302
0.1409,53308
0.1465,53301
0.1522,53319
0.1575,53275
0.1632,53323
0.1688,53341
0.1742,53272
0.1799,53378
0.1855,53373
0.1909,53307
0.1965,53375
0.2022,53364
0.2076,53241
0.2132,53297
0.2189,53280
0.2242,53323
0.2299,53247
0.2355,53305
0.2409,53221
0.2466,53219
0.2519,53276
0.2576,53278
0.2632,53196
0.2689,53151
0.2743,53264
0.2799,53198
0.2856,53227
0.2909,53235
0.2966,53053
0.302,53038
0.3076,53133
0.3133,53062
0.3187,53095
0.3243,53076
0.33,53038
0.3353,52182
0.341,52976
0.3466,53078
0.352,52897
0.3577,53036
0.3633,52995
0.3687,52989
0.3743,52924
0.38,52731
0.3853,52990
0.391,52810
0.3966,52966
0.402,52872
0.4077,52923
0.4131,52855
0.4187,52896
0.4244,52819
0.4298,52788
0.4354,52776
0.4411,52783
0.4464,52717
0.4521,52341
0.4577,52723
0.4631,52711
0.4688,52078
0.4744,52632
0.4798,52562
0.4854,52513
0.4911,52636
0.4964,52424
0.5021,52424
0.5077,52513
0.5131,52537
0.5188,52378
0.5242,52191
0.5299,52399
0.5355,52443
0.5409,52368
0.5466,52270
0.552,52324
0.5577,52239
0.5631,52257
0.5688,51940
0.5744,52208
0.5798,52151
0.5854,52160
0.5911,52127
0.5964,51937
0.6021,52085
0.6076,52100
0.6132,52073
0.6189,51886
0.6242,52016
0.6299,52004
0.6354,51939
0.641,51926
0.6464,51844
0.6521,51766
0.6577,51800
0.6631,51700
0.6688,51697
0.6745,51729
0.6798,51603
0.6855,51620
0.6909,51546
0.6965,51546
0.7022,51604
0.7076,51390
0.7132,51412
0.7188,51467
0.7242,51411
0.7299,51407
0.7355,51405
0.7409,51252
0.7465,51187
0.7522,51228
0.7576,51202
0.7632,51129
0.7689,50933
0.7742,50964
0.7799,51099
0.7853,50992
0.791,51002
0.7966,50870
0.802,50823
0.8077,50877
0.8133,50868
0.8187,50662
0.8243,50561
0.83,50652
0.8354,50738
0.841,50545
0.8467,50545
0.852,50354
0.8577,50526
0.8631,50461
0.8687,50348
0.8744,50365
0.88,50314
0.8854,50187
0.8911,50370
0.8964,50177
0.9021,50110
0.9078,50107
0.9131,50037
0.9188,50181
0.9244,49772
0.9298,49840
0.9355,49821
0.9411,49894
0.9465,49897
0.9521,49622
0.9578,49486
0.9631,49478
0.9688,49609
0.9744,49345
0.9798,49468
0.9855,49313
0.9909,49326
0.9965,49386
1.0022,49224
1.0076,49240
1.0132,49041
1.0189,49132
1.0243,49055
1.0299,48965
1.0356,48700
1.0409,48740
1.0466,48686
1.052,48641
1.0576,48685
1.0633,48476
1.0686,48508
1.0743,48557
1.08,48363
1.0853,48317
1.091,48410
1.0966,48389
1.102,48075
1.1077,48009
1.1133,48032
1.1187,47971
1.1244,47928
1.1298,48054
1.1354,47753
1.1411,47868
1.1465,47872
1.1521,47660
1.1578,47515
1.1632,47637
1.1688,47447
1.1742,47534
1.1798,47327
1.1855,47473
1.1909,47129
1.1965,47014
1.2022,46901
1.2075,47041
1.2132,47170
1.2188,46762
1.2242,46920
1.2299,46900
1.2355,46640
1.2409,46920
1.2466,46762
1.2522,46405
1.2576,46364
