Experiment: Feb_19_real_eric2_expt vial 9, Fri Feb 19 13:52:14 2021
0.0021,55123
0.0078,55221
0.0132,55232
0.0188,55212
0.0242,55203
0.0298,55194
0.0355,55261
0.0408,55217
0.0465,55205
0.0521,55186
0.0575,55219
0.0632,55235
0.0688,55235
0.0742,55244
0.0798,55227
0.0855,55199
0.0909,55227
0.0965,55188
0.1022,55233
0.1075,55226
0.1132,55147
0.1188,55224
0.1242,55203
0.1298,55207
0.1355,55229
0.1409,55218
0.1465,52641
0.1522,52767
0.1575,52738
0.1632,52776
0.1688,52735
0.1742,52757
0.1799,52762
0.1855,52727
0.1909,52738
0.1965,52742
0.2022,52761
0.2076,52750
0.2132,52746
0.2189,52747
0.2242,52755
0.2299,52724
0.2355,52738
0.2409,52706
0.2466,52568
0.2519,52701
0.2576,52662
0.2632,52622
0.2689,52648
0.2743,52601
0.2799,52612
0.2856,52578
0.2909,52603
0.2966,52540
0.302,52554
0.3076,52524
0.3133,52504
0.3187,52482
0.3243,52490
0.33,52431
0.3353,52390
0.341,52438
0.3466,52417
0.352,52397
0.3577,52384
0.3633,52329
0.3687,52334
0.3743,52282
0.38,52274
0.3853,52256
0.391,52245
0.3966,52226
0.402,52212
0.4077,52199
0.4131,52171
0.4187,52146
0.4244,52095
0.4298,52095
0.4354,52081
0.4411,52029
0.4464,51998
0.4521,51976
0.4577,51938
0.4631,51930
0.4688,51879
0.4744,51878
0.4798,51896
0.4854,51866
0.4911,51792
0.4964,51780
0.5021,51725
0.5077,51706
0.5131,51658
0.5188,51634
0.5242,51625
0.5299,51557
0.5355,51554
0.5409,51517
0.5466,51474
0.552,51456
0.5577,51402
0.5631,51400
0.5688,51363
0.5744,51289
0.5798,51258
0.5854,51210
0.5911,51205
0.5964,51142
0.6021,51182
0.6076,51092
0.6132,51075
0.6189,50969
0.6242,50915
0.6299,50936
0.6354,50889
0.641,50817
0.6464,50783
0.6521,50717
0.6577,50704
0.6631,50678
0.6688,50625
0.6745,50549
0.6798,50518
0.6855,50523
0.6909,50415
0.6965,50451
0.7022,50371
0.7076,50338
0.7132,50236
0.7188,50191
0.7242,50156
0.7299,50113
0.7355,50107
0.7409,50027
0.7465,50009
0.7522,49966
0.7576,49859
0.7632,49803
0.7689,49743
0.7742,49701
0.7799,49668
0.7853,49626
0.791,49588
0.7966,49504
0.802,49460
0.8077,49416
0.8133,49291
0.8187,49377
0.8243,49259
0.83,49199
0.8354,49127
0.841,49192
0.8467,49061
0.852,48950
0.8577,48779
0.8631,48819
0.8687,48794
0.8744,48692
0.88,48712
0.8854,48623
0.8911,48608
0.8964,48423
0.9021,48441
0.9078,48382
0.9131,48295
0.9188,48339
0.9244,48255
0.9298,48146
0.9355,48059
0.9411,47906
0.9465,47963
0.9521,47945
0.9578,47817
0.9631,47828
0.9688,47653
0.9744,47606
0.9798,47391
0.9855,47387
0.9909,47227
0.9965,47303
1.0022,47249
1.0076,47062
1.0132,47121
