Experiment: Mar_29_Phage_osmo_expt vial 15, Mon Mar 29 18:22:56 2021
0.0053,1637
0.0085,1637
0.0141,1630
0.0197,1628
0.0251,1629
0.0307,1636
0.0363,1639
0.0419,1634
0.0473,1629
0.053,1628
0.0586,1632
0.064,1637
0.0696,1636
0.0752,1629
0.0808,1626
0.0862,1630
0.0918,1636
0.0974,1638
0.103,1632
0.1084,1625
0.114,1627
0.1197,1633
0.1251,1638
0.1308,1636
0.1361,1629
0.1418,1626
0.1474,1634
0.1531,1639
0.1584,1637
0.164,1628
0.1697,1625
0.175,1629
0.1807,1638
0.1863,1637
0.192,1632
0.1973,1627
0.203,1629
0.2086,1635
0.214,1638
0.2196,1633
0.2253,1624
0.2309,1627
0.2362,1633
0.2419,1638
0.2475,1635
0.2529,1630
0.2585,1625
0.2641,1628
0.2695,1638
0.2751,1637
0.2808,1632
0.2864,1623
0.2917,1626
0.2974,1633
0.303,1639
0.3084,1636
0.314,1632
0.3197,1627
0.3253,1628
0.3307,1634
0.3363,1637
0.342,1635
0.3473,1627
0.3529,1627
0.3586,1631
0.3642,1637
0.3696,1634
0.3752,1627
0.3808,1627
0.3862,1633
0.3918,1640
0.3975,1635
0.4031,1626
0.4085,1626
0.4141,1631
0.4197,1637
0.4251,1635
0.4307,1629
0.4364,1625
0.4417,1630
0.4474,1637
0.453,1637
0.4586,1630
0.464,1627
0.4697,1631
0.4753,1637
0.4807,1636
0.4863,1629
0.4919,1626
0.4973,1633
0.5029,1638
0.5086,1633
0.5139,1628
0.5196,1627
0.5252,1631
0.5307,1636
0.5363,1635
0.5419,1630
0.5476,1626
0.5529,1627
0.5586,1637
0.5642,1640
0.5696,1634
0.5752,1626
0.5808,1626
0.5865,1632
0.5918,1637
0.5975,1633
0.6028,1626
0.6085,1624
0.6141,1632
0.6197,1637
0.6251,1635
0.6308,1628
0.6364,1625
0.6418,1628
0.6474,1638
0.653,1637
0.6586,1632
0.664,1625
0.6696,1624
0.6753,1632
0.6809,1638
0.6863,1635
0.6919,1631
0.6975,1624
0.7029,1629
0.7085,1638
0.7142,1636
0.7198,1631
0.7252,1624
0.7308,1626
0.7364,1636
0.7418,1635
0.7473,1634
0.7529,1628
0.7586,1626
0.7642,1632
0.7696,1638
0.7751,1633
0.7807,1629
0.7864,1625
0.792,1630
0.7974,1637
0.8029,1638
0.8085,1632
0.8142,1625
0.8195,1624
0.8252,1634
0.8307,1637
0.8363,1633
0.842,1625
0.8473,1628
0.853,1634
0.8585,1635
0.8642,1633
0.8695,1627
0.8752,1627
0.8808,1634
0.8863,1637
0.892,1636
0.8973,1628
0.903,1626
0.9086,1632
0.9141,1637
0.9198,1636
0.9251,1629
0.9308,1625
0.9364,1631
0.9418,1636
0.9474,1635
0.9531,1630
0.9585,1625
0.9641,1630
0.9697,1635
0.9754,1636
0.9807,1629
0.9863,1626
0.992,1633
0.9973,1637
1.003,1637
1.0086,1633
1.014,1626
1.0196,1627
1.0253,1634
1.0306,1639
1.0363,1633
1.0419,1629
1.0475,1628
1.0529,1634
1.0586,1638
1.0642,1634
1.0695,1626
1.0752,1626
1.0808,1635
1.0862,1637
1.0918,1633
1.0975,1626
1.1031,1628
1.1085,1633
1.1141,1637
1.1197,1637
1.1251,1628
1.1307,1625
1.1363,1630
1.142,1638
1.1474,1635
1.153,1632
1.1586,1627
1.164,1630
1.1696,1635
1.1753,1636
1.1809,1631
1.1863,1627
1.1919,1629
1.1975,1634
1.2029,1638
1.2085,1634
1.2141,1626
1.2198,1626
1.2251,1633
1.2308,1637
1.2364,1635
1.2418,1629
1.2474,1626
1.253,1630
1.2584,1638
1.264,1638
1.2697,1632
1.2753,1625
1.2807,1630
1.2863,1636
1.2919,1637
1.2973,1633
1.3029,1627
1.3086,1626
1.3142,1635
1.3196,1638
1.3252,1637
1.3308,1628
1.3362,1625
1.3418,1629
1.3475,1638
1.3531,1637
1.3585,1634
1.3641,1626
1.3697,1629
1.3751,1636
1.3807,1636
1.3864,1634
1.392,1626
1.3974,1628
1.403,1636
1.4086,1637
1.4143,1632
1.4196,1627
1.4253,1626
1.4306,1633
1.4363,1638
1.4419,1633
1.4476,1629
1.4529,1627
1.4586,1633
1.4643,1638
1.4696,1636
1.4752,1630
1.4809,1627
1.4862,1631
1.4919,1637
1.4975,1636
1.5029,1629
1.5085,1627
1.5141,1631
1.5198,1638
1.5251,1639
1.5308,1633
1.5364,1626
1.542,1626
1.5474,1634
1.553,1638
1.5586,1636
1.564,1629
1.5697,1626
1.5753,1628
1.5807,1639
1.5863,1638
1.5919,1634
1.5976,1627
1.603,1626
1.6086,1633
1.614,1639
1.6196,1637
1.6253,1629
1.6309,1626
1.6363,1628
1.6419,1636
1.6475,1639
1.6529,1635
1.6585,1627
1.6642,1624
1.6698,1631
1.6752,1637
1.6808,1636
1.6864,1629
1.6918,1626
1.6974,1628
1.7031,1636
1.7084,1636
1.7141,1633
1.7197,1626
1.7253,1626
1.7307,1634
1.7363,1638
1.742,1637
1.7473,1631
1.7529,1625
1.7586,1628
1.7642,1636
1.7696,1639
1.7752,1632
1.7809,1626
1.7862,1627
1.7919,1635
1.7975,1638
1.8031,1635
1.8085,1630
1.8141,1626
1.8198,1633
1.8251,1638
1.8308,1637
1.8364,1631
1.842,1624
1.8474,1630
1.8531,1635
1.8584,1636
1.8641,1631
1.8697,1626
1.8753,1630
1.8807,1637
1.8863,1636
1.892,1630
1.8976,1626
1.9029,1630
1.9086,1636
1.9142,1638
1.9196,1632
1.9252,1626
1.9308,1627
1.9365,1633
1.9418,1638
1.9475,1635
1.9531,1628
1.9585,1628
1.9641,1634
1.9698,1638
1.9754,1635
1.9807,1629
1.9864,1627
1.9918,1632
1.9974,1637
2.0031,1635
2.0085,1630
2.0141,1626
2.0197,1631
2.0253,1636
2.0307,1637
2.0364,1631
2.042,1626
2.0474,1628
2.053,1636
2.0586,1637
2.064,1632
2.0696,1626
2.0753,1625
2.0807,1633
2.0863,1638
2.0919,1637
2.0976,1628
2.103,1626
2.1086,1634
2.1142,1636
2.1196,1637
2.1252,1633
2.1309,1626
2.1362,1626
2.1419,1636
2.1475,1636
2.1529,1636
2.1585,1627
2.1642,1625
2.1698,1629
2.1751,1639
2.1808,1636
2.1864,1634
2.1921,1627
2.1974,1629
2.2031,1635
2.2087,1638
2.2141,1632
2.2197,1628
2.2253,1629
2.2307,1634
2.2363,1637
2.242,1635
2.2473,1627
2.253,1627
2.2586,1631
2.2642,1638
2.2696,1635
2.2753,1630
2.2809,1626
2.2863,1627
2.2919,1636
2.2974,1637
2.303,1634
2.3087,1627
2.314,1627
2.3197,1634
2.3252,1636
2.3308,1634
2.3365,1626
2.3418,1626
2.3474,1632
2.353,1636
2.3586,1635
2.3643,1629
2.3696,1627
2.3753,1631
2.3808,1637
2.3864,1632
2.3921,1630
2.3974,1625
2.4031,1630
2.4086,1637
2.4142,1637
2.4196,1630
2.4252,1625
2.4309,1630
2.4364,1637
2.442,1638
2.4474,1633
2.453,1627
2.4587,1628
2.464,1636
2.4697,1637
2.4753,1632
2.4807,1626
2.4863,1628
2.4919,1634
2.4976,1638
2.503,1635
2.5086,1627
2.5142,1625
2.5196,1630
2.5253,1637
2.5309,1636
2.5363,1628
2.5419,1626
2.5476,1630
2.5529,1636
2.5585,1638
2.5642,1632
2.5696,1626
2.5752,1627
2.5808,1633
2.5865,1638
2.5918,1634
2.5975,1626
2.6031,1623
2.6085,1632
2.6141,1637
2.6198,1636
2.6251,1629
2.6307,1625
2.6364,1630
2.642,1636
2.6474,1636
2.653,1630
2.6587,1627
2.664,1629
2.6697,1636
2.6754,1639
2.6807,1632
2.6863,1626
2.692,1629
2.6974,1632
2.703,1637
2.7086,1632
2.714,1627
2.7196,1626
2.7253,1635
2.7309,1638
2.7363,1636
2.7419,1628
2.7473,1626
2.753,1632
2.7586,1638
2.7642,1635
2.7698,1629
2.7752,1626
2.7808,1631
2.7865,1636
2.7918,1635
2.7975,1628
2.8031,1625
2.8085,1628
2.8141,1636
2.8197,1638
2.8254,1632
2.8307,1627
2.8364,1628
2.842,1637
2.8474,1637
2.853,1635
2.8587,1629
2.8643,1627
2.8697,1633
2.8753,1639
2.8807,1636
2.8863,1629
2.8919,1624
2.8976,1627
2.9029,1635
2.9086,1638
2.9143,1632
2.9196,1625
2.9252,1626
2.9309,1632
2.9362,1636
2.9418,1633
2.9474,1627
2.9531,1626
2.9584,1632
2.9641,1639
2.9697,1635
2.9754,1629
2.9807,1625
2.9863,1631
2.992,1637
2.9976,1637
3.003,1630
3.0087,1627
3.0143,1628
3.0197,1636
3.0253,1636
3.0307,1632
3.0363,1628
3.042,1626
3.0474,1635
3.053,1634
3.0587,1634
3.064,1628
3.0697,1624
3.0754,1632
3.0807,1639
3.0864,1635
3.092,1628
3.0974,1623
3.103,1629
3.1086,1635
3.114,1638
3.1197,1632
3.1253,1625
3.1307,1627
3.1363,1633
3.1419,1639
3.1476,1634
3.153,1628
3.1586,1624
3.1642,1630
3.1696,1639
3.1752,1637
3.1809,1630
3.1862,1625
3.1919,1629
3.1975,1635
3.2032,1637
3.2085,1631
3.2142,1625
3.2198,1627
3.2252,1635
3.2308,1636
3.2365,1633
3.2418,1625
3.2475,1628
3.2531,1634
3.2585,1637
3.2641,1634
3.2698,1628
3.2751,1628
3.2808,1632
3.2864,1636
3.2921,1636
3.2974,1629
3.3031,1625
3.3087,1630
3.3141,1635
3.3197,1635
3.3253,1628
3.3307,1626
3.3364,1627
