Experiment: Mar_29_Phage_osmo_expt vial 7, Mon Mar 29 18:22:56 2021
0.0053,1623
0.0085,1629
0.0141,1625
0.0197,1622
0.0251,1628
0.0307,1628
0.0363,1621
0.0419,1623
0.0473,1628
0.053,1623
0.0586,1622
0.064,1627
0.0696,1624
0.0752,1621
0.0808,1624
0.0862,1627
0.0918,1622
0.0974,1618
0.103,1623
0.1084,1630
0.114,1623
0.1197,1622
0.1251,1625
0.1308,1626
0.1361,1623
0.1418,1624
0.1474,1630
0.1531,1627
0.1584,1621
0.164,1625
0.1697,1629
0.175,1623
0.1807,1621
0.1863,1628
0.192,1626
0.1973,1621
0.203,1626
0.2086,1631
0.214,1624
0.2196,1621
0.2253,1627
0.2309,1628
0.2362,1621
0.2419,1623
0.2475,1628
0.2529,1627
0.2585,1621
0.2641,1627
0.2695,1629
0.2751,1624
0.2808,1620
0.2864,1628
0.2917,1625
0.2974,1620
0.303,1625
0.3084,1629
0.314,1627
0.3197,1621
0.3253,1623
0.3307,1630
0.3363,1622
0.342,1620
0.3473,1626
0.3529,1631
0.3586,1622
0.3642,1621
0.3696,1627
0.3752,1630
0.3808,1622
0.3862,1623
0.3918,1630
0.3975,1627
0.4031,1619
0.4085,1624
0.4141,1631
0.4197,1625
0.4251,1620
0.4307,1625
0.4364,1630
0.4417,1623
0.4474,1621
0.453,1627
0.4586,1630
0.464,1622
0.4697,1622
0.4753,1629
0.4807,1630
0.4863,1620
0.4919,1622
0.4973,1628
0.5029,1625
0.5086,1620
0.5139,1624
0.5196,1628
0.5252,1624
0.5307,1621
0.5363,1626
0.5419,1630
0.5476,1623
0.5529,1622
0.5586,1628
0.5642,1626
0.5696,1620
0.5752,1623
0.5808,1629
0.5865,1624
0.5918,1622
0.5975,1626
0.6028,1629
0.6085,1621
0.6141,1623
0.6197,1628
0.6251,1625
0.6308,1620
0.6364,1625
0.6418,1629
0.6474,1622
0.653,1622
0.6586,1629
0.664,1625
0.6696,1621
0.6753,1625
0.6809,1629
0.6863,1620
0.6919,1622
0.6975,1629
0.7029,1627
0.7085,1621
0.7142,1625
0.7198,1630
0.7252,1626
0.7308,1619
0.7364,1626
0.7418,1628
0.7473,1622
0.7529,1622
0.7586,1627
0.7642,1628
0.7696,1619
0.7751,1624
0.7807,1629
0.7864,1622
0.792,1619
0.7974,1628
0.8029,1628
0.8085,1623
0.8142,1623
0.8195,1630
0.8252,1628
0.8307,1619
0.8363,1626
0.842,1629
0.8473,1623
0.853,1621
0.8585,1629
0.8642,1629
0.8695,1621
0.8752,1623
0.8808,1628
0.8863,1627
0.892,1621
0.8973,1626
0.903,1627
0.9086,1623
0.9141,1618
0.9198,1627
0.9251,1629
0.9308,1622
0.9364,1621
0.9418,1627
0.9474,1628
0.9531,1621
0.9585,1622
0.9641,1630
0.9697,1625
0.9754,1621
0.9807,1627
0.9863,1629
0.992,1626
0.9973,1627
1.003,1630
1.0086,1622
1.014,1622
1.0196,1629
1.0253,1627
1.0306,1620
1.0363,1625
1.0419,1628
1.0475,1624
1.0529,1622
1.0586,1629
1.0642,1629
1.0695,1621
1.0752,1624
1.0808,1630
1.0862,1623
1.0918,1622
1.0975,1630
1.1031,1628
1.1085,1620
1.1141,1626
1.1197,1631
1.1251,1625
1.1307,1620
1.1363,1629
1.142,1627
1.1474,1619
1.153,1624
1.1586,1629
1.164,1625
1.1696,1620
1.1753,1624
1.1809,1630
1.1863,1622
1.1919,1620
1.1975,1628
1.2029,1628
1.2085,1621
1.2141,1624
1.2198,1627
1.2251,1622
1.2308,1624
1.2364,1630
1.2418,1625
1.2474,1621
1.253,1627
1.2584,1630
1.264,1623
1.2697,1619
1.2753,1629
1.2807,1629
1.2863,1622
1.2919,1623
1.2973,1627
1.3029,1625
1.3086,1622
1.3142,1625
1.3196,1630
1.3252,1623
1.3308,1622
1.3362,1629
1.3418,1630
1.3475,1621
1.3531,1621
1.3585,1631
1.3641,1627
1.3697,1620
1.3751,1625
1.3807,1630
1.3864,1624
1.392,1622
1.3974,1628
1.403,1626
1.4086,1620
1.4143,1624
1.4196,1631
1.4253,1626
1.4306,1621
1.4363,1626
1.4419,1631
1.4476,1623
1.4529,1622
1.4586,1630
1.4643,1626
1.4696,1622
1.4752,1626
1.4809,1629
1.4862,1622
1.4919,1621
1.4975,1629
1.5029,1626
1.5085,1619
1.5141,1623
1.5198,1630
1.5251,1626
1.5308,1621
1.5364,1625
1.542,1630
1.5474,1622
1.553,1623
1.5586,1628
1.564,1625
1.5697,1621
1.5753,1625
1.5807,1630
1.5863,1621
1.5919,1623
1.5976,1629
1.603,1624
1.6086,1622
1.614,1627
1.6196,1630
1.6253,1623
1.6309,1620
1.6363,1629
1.6419,1630
1.6475,1621
1.6529,1623
1.6585,1631
1.6642,1627
1.6698,1621
1.6752,1625
1.6808,1630
1.6864,1623
1.6918,1622
1.6974,1628
1.7031,1628
1.7084,1620
1.7141,1622
1.7197,1629
1.7253,1627
1.7307,1619
1.7363,1624
1.742,1630
1.7473,1625
1.7529,1621
1.7586,1626
1.7642,1629
1.7696,1622
1.7752,1622
1.7809,1629
1.7862,1626
1.7919,1623
1.7975,1623
1.8031,1629
1.8085,1623
1.8141,1623
1.8198,1630
1.8251,1627
1.8308,1619
1.8364,1624
1.842,1631
1.8474,1625
1.8531,1621
1.8584,1628
1.8641,1627
1.8697,1623
1.8753,1623
1.8807,1630
1.8863,1627
1.892,1620
1.8976,1624
1.9029,1631
1.9086,1627
1.9142,1620
1.9196,1625
1.9252,1628
1.9308,1623
1.9365,1620
1.9418,1625
1.9475,1630
1.9531,1622
1.9585,1623
1.9641,1630
1.9698,1627
1.9754,1622
1.9807,1624
1.9864,1629
1.9918,1625
1.9974,1621
2.0031,1626
2.0085,1630
2.0141,1624
2.0197,1622
2.0253,1627
2.0307,1629
2.0364,1624
2.042,1621
2.0474,1625
2.053,1631
2.0586,1624
2.064,1622
2.0696,1627
2.0753,1629
2.0807,1621
2.0863,1622
2.0919,1630
2.0976,1627
2.103,1619
2.1086,1627
2.1142,1628
2.1196,1626
2.1252,1620
2.1309,1623
2.1362,1630
2.1419,1625
2.1475,1620
2.1529,1627
2.1585,1631
2.1642,1623
2.1698,1618
2.1751,1626
2.1808,1628
2.1864,1622
2.1921,1622
2.1974,1629
2.2031,1627
2.2087,1620
2.2141,1623
2.2197,1629
2.2253,1627
2.2307,1621
2.2363,1624
2.242,1630
2.2473,1625
2.253,1621
2.2586,1627
2.2642,1630
2.2696,1621
2.2753,1619
2.2809,1627
2.2863,1627
2.2919,1622
2.2974,1621
2.303,1629
2.3087,1628
2.314,1622
2.3197,1624
2.3252,1629
2.3308,1622
2.3365,1621
2.3418,1628
2.3474,1627
2.353,1620
2.3586,1625
2.3643,1631
2.3696,1624
2.3753,1622
2.3808,1628
2.3864,1627
2.3921,1619
2.3974,1624
2.4031,1631
2.4086,1627
2.4142,1619
2.4196,1624
2.4252,1631
2.4309,1625
2.4364,1621
2.442,1625
2.4474,1628
2.453,1622
2.4587,1621
2.464,1628
2.4697,1626
2.4753,1620
2.4807,1625
2.4863,1630
2.4919,1620
2.4976,1621
2.503,1630
2.5086,1627
2.5142,1619
2.5196,1624
2.5253,1631
2.5309,1626
2.5363,1621
2.5419,1628
2.5476,1629
2.5529,1622
2.5585,1623
2.5642,1629
2.5696,1625
2.5752,1621
2.5808,1627
2.5865,1630
2.5918,1623
2.5975,1622
2.6031,1629
2.6085,1625
2.6141,1620
2.6198,1623
2.6251,1631
2.6307,1623
2.6364,1621
2.642,1626
2.6474,1631
2.653,1622
2.6587,1623
2.664,1629
2.6697,1629
2.6754,1619
2.6807,1623
2.6863,1628
2.692,1626
2.6974,1620
2.703,1623
2.7086,1629
2.714,1624
2.7196,1621
2.7253,1628
2.7309,1628
2.7363,1622
2.7419,1621
2.7473,1627
2.753,1629
2.7586,1622
2.7642,1623
2.7698,1629
2.7752,1626
2.7808,1621
2.7865,1625
2.7918,1630
2.7975,1624
2.8031,1622
2.8085,1627
2.8141,1628
2.8197,1622
2.8254,1621
2.8307,1629
2.8364,1625
2.842,1625
2.8474,1626
2.853,1630
2.8587,1626
2.8643,1622
2.8697,1627
2.8753,1629
2.8807,1623
2.8863,1621
2.8919,1630
2.8976,1629
2.9029,1620
2.9086,1624
2.9143,1630
2.9196,1625
2.9252,1620
2.9309,1625
2.9362,1629
2.9418,1624
2.9474,1622
2.9531,1628
2.9584,1629
2.9641,1621
2.9697,1620
2.9754,1629
2.9807,1626
2.9863,1621
2.992,1625
2.9976,1631
3.003,1625
3.0087,1620
3.0143,1626
3.0197,1630
3.0253,1621
3.0307,1624
3.0363,1627
3.042,1625
3.0474,1622
3.053,1625
3.0587,1630
3.064,1623
3.0697,1622
3.0754,1625
3.0807,1629
3.0864,1621
3.092,1623
3.0974,1627
3.103,1626
3.1086,1619
3.114,1626
3.1197,1630
3.1253,1623
3.1307,1620
3.1363,1625
3.1419,1629
3.1476,1623
3.153,1621
3.1586,1626
3.1642,1626
3.1696,1620
3.1752,1623
3.1809,1628
3.1862,1625
3.1919,1622
3.1975,1626
3.2032,1627
3.2085,1620
3.2142,1623
3.2198,1628
3.2252,1627
3.2308,1619
3.2365,1627
3.2418,1630
3.2475,1624
3.2531,1621
3.2585,1625
3.2641,1628
3.2698,1621
3.2751,1623
3.2808,1630
3.2864,1625
3.2921,1621
3.2974,1625
3.3031,1629
3.3087,1621
3.3141,1620
3.3197,1628
3.3253,1628
3.3307,1622
3.3364,1624
3.342,1630
3.3474,1627
3.353,1620
3.3586,1625
3.3643,1628
3.3696,1621
3.3753,1623
3.3809,1628
3.3863,1625
3.3919,1620
3.3976,1627
3.4029,1630
3.4086,1624
3.4142,1622
3.4196,1630
3.4252,1626
3.4308,1620
3.4365,1625
3.4418,1630
3.4475,1621
3.4531,1624
3.4585,1628
3.4641,1625
3.4697,1621
3.4754,1625
3.4808,1629
3.4864,1622
3.492,1620
3.4974,1628
3.5031,1628
