Experiment: Mar_29_Phage_osmo_expt vial 6, Mon Mar 29 18:22:56 2021
0.0053,1609
0.0085,1605
0.0141,1610
0.0197,1606
0.0251,1603
0.0307,1608
0.0363,1609
0.0419,1606
0.0473,1603
0.053,1607
0.0586,1610
0.064,1602
0.0696,1602
0.0752,1607
0.0808,1608
0.0862,1603
0.0918,1603
0.0974,1606
0.103,1608
0.1084,1603
0.114,1606
0.1197,1609
0.1251,1603
0.1308,1605
0.1361,1608
0.1418,1606
0.1474,1603
0.1531,1606
0.1584,1610
0.164,1605
0.1697,1602
0.175,1607
0.1807,1609
0.1863,1603
0.192,1604
0.1973,1608
0.203,1609
0.2086,1602
0.214,1605
0.2196,1609
0.2253,1606
0.2309,1605
0.2362,1609
0.2419,1610
0.2475,1606
0.2529,1602
0.2585,1608
0.2641,1607
0.2695,1603
0.2751,1606
0.2808,1607
0.2864,1605
0.2917,1602
0.2974,1606
0.303,1609
0.3084,1604
0.314,1606
0.3197,1608
0.3253,1605
0.3307,1604
0.3363,1610
0.342,1610
0.3473,1603
0.3529,1604
0.3586,1609
0.3642,1605
0.3696,1603
0.3752,1607
0.3808,1608
0.3862,1603
0.3918,1603
0.3975,1610
0.4031,1607
0.4085,1605
0.4141,1606
0.4197,1610
0.4251,1607
0.4307,1604
0.4364,1609
0.4417,1609
0.4474,1603
0.453,1608
0.4586,1608
0.464,1604
0.4697,1604
0.4753,1608
0.4807,1609
0.4863,1604
0.4919,1605
0.4973,1610
0.5029,1606
0.5086,1604
0.5139,1606
0.5196,1610
0.5252,1607
0.5307,1603
0.5363,1606
0.5419,1610
0.5476,1605
0.5529,1603
0.5586,1608
0.5642,1608
0.5696,1603
0.5752,1603
0.5808,1609
0.5865,1607
0.5918,1602
0.5975,1605
0.6028,1609
0.6085,1606
0.6141,1604
0.6197,1607
0.6251,1608
0.6308,1604
0.6364,1606
0.6418,1610
0.6474,1605
0.653,1600
0.6586,1605
0.664,1610
0.6696,1605
0.6753,1604
0.6809,1609
0.6863,1610
0.6919,1604
0.6975,1605
0.7029,1606
0.7085,1608
0.7142,1603
0.7198,1605
0.7252,1608
0.7308,1604
0.7364,1605
0.7418,1608
0.7473,1608
0.7529,1606
0.7586,1607
0.7642,1609
0.7696,1603
0.7751,1603
0.7807,1609
0.7864,1606
0.792,1603
0.7974,1606
0.8029,1608
0.8085,1607
0.8142,1604
0.8195,1608
0.8252,1608
0.8307,1604
0.8363,1604
0.842,1611
0.8473,1606
0.853,1603
0.8585,1606
0.8642,1611
0.8695,1605
0.8752,1604
0.8808,1607
0.8863,1609
0.892,1604
0.8973,1605
0.903,1609
0.9086,1605
0.9141,1602
0.9198,1606
0.9251,1609
0.9308,1606
0.9364,1604
0.9418,1609
0.9474,1609
0.9531,1604
0.9585,1604
0.9641,1607
0.9697,1607
0.9754,1605
0.9807,1606
0.9863,1608
0.992,1609
0.9973,1605
1.003,1609
1.0086,1607
1.014,1603
1.0196,1606
1.0253,1609
1.0306,1603
1.0363,1604
1.0419,1609
1.0475,1606
1.0529,1604
1.0586,1607
1.0642,1610
1.0695,1602
1.0752,1605
1.0808,1606
1.0862,1608
1.0918,1604
1.0975,1605
1.1031,1608
1.1085,1608
1.1141,1603
1.1197,1607
1.1251,1608
1.1307,1606
1.1363,1604
1.142,1608
1.1474,1607
1.153,1604
1.1586,1605
1.164,1608
1.1696,1605
1.1753,1604
1.1809,1607
1.1863,1609
1.1919,1605
1.1975,1605
1.2029,1611
1.2085,1604
1.2141,1604
1.2198,1606
1.2251,1607
1.2308,1604
1.2364,1607
1.2418,1609
1.2474,1605
1.253,1605
1.2584,1607
1.264,1609
1.2697,1606
1.2753,1606
1.2807,1607
1.2863,1606
1.2919,1604
1.2973,1606
1.3029,1607
1.3086,1603
1.3142,1605
1.3196,1609
1.3252,1607
1.3308,1603
1.3362,1606
1.3418,1605
1.3475,1605
1.3531,1604
1.3585,1607
1.3641,1608
1.3697,1604
1.3751,1605
1.3807,1609
1.3864,1606
1.392,1604
1.3974,1607
1.403,1607
1.4086,1603
1.4143,1605
1.4196,1610
1.4253,1608
1.4306,1605
1.4363,1605
1.4419,1608
1.4476,1606
1.4529,1603
1.4586,1607
1.4643,1608
1.4696,1604
1.4752,1604
1.4809,1610
1.4862,1604
1.4919,1604
1.4975,1606
1.5029,1610
1.5085,1603
1.5141,1605
1.5198,1611
1.5251,1609
1.5308,1603
1.5364,1606
1.542,1608
1.5474,1603
1.553,1605
1.5586,1610
1.564,1606
1.5697,1603
1.5753,1609
1.5807,1610
1.5863,1605
1.5919,1605
1.5976,1609
1.603,1606
1.6086,1603
1.614,1607
1.6196,1609
1.6253,1604
1.6309,1605
1.6363,1610
1.6419,1609
1.6475,1603
1.6529,1604
1.6585,1609
1.6642,1606
1.6698,1604
1.6752,1606
1.6808,1610
1.6864,1607
1.6918,1603
1.6974,1608
1.7031,1609
1.7084,1602
1.7141,1604
1.7197,1607
1.7253,1608
1.7307,1603
1.7363,1607
1.742,1609
1.7473,1606
1.7529,1604
1.7586,1606
1.7642,1608
1.7696,1606
1.7752,1603
1.7809,1608
1.7862,1609
1.7919,1605
1.7975,1603
1.8031,1609
1.8085,1607
1.8141,1605
1.8198,1608
1.8251,1610
1.8308,1607
1.8364,1603
1.842,1606
1.8474,1610
1.8531,1605
1.8584,1604
1.8641,1607
1.8697,1610
1.8753,1606
1.8807,1604
1.8863,1609
1.892,1607
1.8976,1603
1.9029,1603
1.9086,1609
1.9142,1610
1.9196,1604
1.9252,1604
1.9308,1611
1.9365,1609
1.9418,1604
1.9475,1604
1.9531,1608
1.9585,1610
1.9641,1604
1.9698,1604
1.9754,1609
1.9807,1607
1.9864,1602
1.9918,1605
1.9974,1611
2.0031,1608
2.0085,1602
2.0141,1607
2.0197,1609
2.0253,1605
2.0307,1602
2.0364,1608
2.042,1611
2.0474,1604
2.053,1604
2.0586,1608
2.064,1608
2.0696,1604
2.0753,1607
2.0807,1610
2.0863,1606
2.0919,1605
2.0976,1607
2.103,1609
2.1086,1608
2.1142,1603
2.1196,1611
2.1252,1609
2.1309,1602
2.1362,1605
2.1419,1608
2.1475,1605
2.1529,1603
2.1585,1607
2.1642,1610
2.1698,1603
2.1751,1603
2.1808,1609
2.1864,1610
2.1921,1604
2.1974,1607
2.2031,1608
2.2087,1606
2.2141,1603
2.2197,1607
2.2253,1609
2.2307,1603
2.2363,1603
2.242,1611
2.2473,1610
2.253,1605
2.2586,1604
2.2642,1608
2.2696,1607
2.2753,1603
2.2809,1606
2.2863,1610
2.2919,1606
2.2974,1602
2.303,1608
2.3087,1608
2.314,1606
2.3197,1603
2.3252,1607
2.3308,1610
2.3365,1604
2.3418,1605
2.3474,1610
2.353,1608
2.3586,1601
2.3643,1605
2.3696,1610
2.3753,1607
2.3808,1603
2.3864,1607
2.3921,1609
2.3974,1605
2.4031,1602
2.4086,1607
2.4142,1607
2.4196,1604
2.4252,1606
2.4309,1609
2.4364,1606
2.442,1603
2.4474,1607
2.453,1608
2.4587,1605
2.464,1603
2.4697,1606
2.4753,1609
2.4807,1604
2.4863,1603
2.4919,1606
2.4976,1607
2.503,1605
2.5086,1603
2.5142,1609
2.5196,1609
2.5253,1604
2.5309,1604
2.5363,1609
2.5419,1607
2.5476,1602
2.5529,1606
2.5585,1609
2.5642,1606
2.5696,1602
2.5752,1607
2.5808,1608
2.5865,1605
2.5918,1603
2.5975,1608
2.6031,1610
2.6085,1601
2.6141,1605
2.6198,1609
2.6251,1607
2.6307,1602
2.6364,1607
2.642,1610
2.6474,1607
2.653,1601
2.6587,1608
2.664,1610
2.6697,1605
2.6754,1603
2.6807,1609
2.6863,1610
2.692,1602
2.6974,1602
2.703,1608
2.7086,1609
2.714,1604
2.7196,1604
2.7253,1608
2.7309,1607
2.7363,1603
2.7419,1605
2.7473,1608
2.753,1606
2.7586,1603
2.7642,1603
2.7698,1608
2.7752,1608
2.7808,1601
2.7865,1607
2.7918,1610
2.7975,1607
2.8031,1603
2.8085,1605
2.8141,1609
2.8197,1605
2.8254,1602
2.8307,1609
2.8364,1609
2.842,1607
2.8474,1604
2.853,1609
2.8587,1607
2.8643,1603
2.8697,1604
2.8753,1608
2.8807,1606
2.8863,1601
2.8919,1605
2.8976,1609
2.9029,1608
2.9086,1604
2.9143,1606
2.9196,1607
2.9252,1606
2.9309,1604
2.9362,1607
2.9418,1608
2.9474,1602
2.9531,1605
2.9584,1611
2.9641,1606
2.9697,1603
2.9754,1607
2.9807,1609
2.9863,1607
2.992,1604
2.9976,1609
3.003,1609
3.0087,1603
3.0143,1605
3.0197,1609
3.0253,1607
3.0307,1602
3.0363,1606
3.042,1606
3.0474,1605
3.053,1603
3.0587,1610
3.064,1607
3.0697,1605
3.0754,1605
3.0807,1609
3.0864,1608
3.092,1601
3.0974,1605
3.103,1609
3.1086,1608
3.114,1603
3.1197,1604
3.1253,1610
3.1307,1604
3.1363,1603
3.1419,1607
3.1476,1608
3.153,1605
3.1586,1605
3.1642,1608
3.1696,1607
3.1752,1603
3.1809,1607
3.1862,1608
3.1919,1604
3.1975,1603
3.2032,1607
3.2085,1608
3.2142,1603
3.2198,1606
3.2252,1609
3.2308,1606
3.2365,1605
3.2418,1606
3.2475,1609
3.2531,1605
3.2585,1602
3.2641,1608
3.2698,1608
3.2751,1600
3.2808,1604
3.2864,1609
3.2921,1608
3.2974,1602
3.3031,1605
3.3087,1611
3.3141,1605
3.3197,1603
3.3253,1605
3.3307,1607
3.3364,1606
3.342,1604
3.3474,1608
3.353,1608
3.3586,1604
3.3643,1605
3.3696,1608
3.3753,1607
3.3809,1604
3.3863,1606
3.3919,1610
3.3976,1603
3.4029,1603
3.4086,1607
3.4142,1607
3.4196,1602
3.4252,1605
3.4308,1610
3.4365,1608
3.4418,1603
3.4475,1605
3.4531,1611
3.4585,1607
3.4641,1604
3.4697,1605
3.4754,1610
3.4808,1605
3.4864,1602
3.492,1608
3.4974,1608
3.5031,1603
3.5087,1604
3.5141,1608
3.5197,1607
3.5253,1603
3.5307,1607
3.5363,1610
3.542,1605
3.5476,1602
3.553,1607
3.5586,1606
3.5642,1602
3.5696,1605
3.5752,1609
3.5809,1607
3.5865,1603
3.5919,1603
3.5976,1610
3.6029,1607
3.6086,1604
3.6143,1607
3.6196,1607
3.6253,1604
3.6309,1605
3.6363,1607
3.6419,1610
3.6476,1604
3.6529,1602
3.6586,1608
3.6642,1610
3.6698,1605
3.6752,1604
3.6809,1608
3.6865,1608
3.6919,1604
3.6975,1605
3.7031,1609
3.7085,1608
3.7141,1603
3.7198,1606
3.7251,1611
3.7308,1606
3.7364,1602
3.742,1608
3.7474,1609
3.753,1605
3.7587,1602
3.7643,1608
3.7697,1608
3.7753,1603
3.7809,1604
3.7863,1609
3.7919,1606
3.7976,1602
3.8029,1607
3.8086,1610
3.8142,1605
3.8196,1604
3.8252,1611
3.8308,1608
3.8365,1603
3.8419,1604
3.8474,1610
3.853,1606
3.8587,1603
3.8643,1607
3.8697,1608
3.8752,1603
3.8809,1605
3.8865,1609
3.8918,1607
3.8975,1604
3.903,1605
3.9087,1610
3.9143,1606
3.9197,1604
3.9253,1608
3.9308,1610
3.9365,1604
3.9418,1606
3.9475,1608
3.9531,1608
3.9585,1604
3.9641,1606
3.9698,1609
3.9754,1606
3.9808,1604
3.9864,1609
3.992,1610
3.9974,1603
4.0031,1606
4.0087,1608
4.0141,1607
4.0197,1604
4.0254,1605
4.0307,1610
4.0364,1605
4.042,1604
4.0477,1608
4.053,1606
4.0586,1603
4.0643,1607
4.0696,1608
4.0753,1604
4.0809,1604
4.0863,1606
4.0919,1609
4.0976,1604
4.1029,1604
4.1086,1609
4.1142,1609
4.1198,1603
4.1252,1604
4.1308,1610
4.1365,1605
4.1419,1603
4.1475,1609
4.1532,1608
4.1585,1605
4.1642,1604
4.1698,1608
4.1752,1607
4.1808,1602
4.1864,1607
4.1921,1609
4.1975,1604
4.2031,1603
4.2087,1607
4.2141,1609
4.2197,1606
4.2254,1604
4.2307,1608
4.2364,1608
4.242,1602
4.2474,1605
4.253,1607
4.2586,1607
4.2643,1604
4.2696,1608
4.2753,1609
4.2809,1605
4.2863,1604
4.2919,1609
4.2975,1609
4.3032,1603
4.3085,1606
4.3142,1610
4.3198,1608
4.3252,1604
4.3308,1608
4.3365,1609
4.3418,1603
4.3475,1605
4.3531,1609
4.3585,1606
4.3641,1603
4.3698,1606
4.3754,1609
4.3808,1605
4.3864,1604
4.3921,1609
4.3974,1608
4.403,1605
4.4087,1605
4.4143,1608
4.4197,1605
4.4253,1601
4.431,1603
4.4363,1610
4.442,1608
4.4476,1602
4.453,1607
4.4586,1609
4.4642,1604
4.4699,1604
4.4752,1608
4.4809,1608
4.4865,1604
4.4919,1604
4.4975,1609
4.5032,1607
4.5085,1607
4.5142,1606
4.5198,1609
4.5255,1606
4.5308,1605
4.5364,1608
4.5421,1608
4.5474,1603
4.5531,1603
4.5587,1609
4.5641,1608
4.5697,1603
4.5754,1605
4.581,1607
4.5864,1604
4.592,1604
4.5976,1607
4.603,1609
4.6086,1604
4.6143,1606
4.6197,1609
4.6253,1606
4.6309,1605
4.6363,1608
4.6419,1608
4.6476,1603
4.6529,1603
4.6586,1608
4.6642,1607
4.6699,1603
4.6753,1607
4.6809,1608
4.6865,1604
4.6919,1604
4.6975,1609
4.7032,1607
4.7085,1603
4.7142,1605
4.7198,1608
4.7252,1605
4.7308,1602
4.7365,1608
4.7421,1607
4.7474,1604
4.7531,1606
4.7587,1609
4.7641,1606
4.7697,1604
4.7753,1607
4.781,1609
4.7864,1605
4.792,1602
4.7976,1608
4.803,1610
4.8086,1605
4.8143,1605
4.8197,1609
4.8253,1607
4.831,1604
4.8363,1605
4.842,1609
4.8476,1606
4.853,1602
4.8586,1607
4.8643,1610
4.8696,1604
4.8753,1606
4.8809,1610
4.8865,1608
4.8919,1603
4.8975,1606
4.9032,1608
4.9085,1605
4.9142,1605
4.9198,1606
4.9252,1607
4.9307,1605
4.9363,1604
4.942,1610
4.9476,1608
4.953,1603
4.9586,1604
4.9642,1609
4.9699,1605
4.9752,1601
4.9807,1607
4.9864,1607
4.992,1603
4.9974,1602
5.003,1609
5.0087,1607
5.0143,1599
5.0197,1608
5.0254,1608
5.0307,1606
5.0364,1603
5.042,1608
5.0474,1608
5.053,1603
5.0587,1604
5.0641,1611
5.0697,1609
5.0753,1604
5.0807,1606
5.0864,1608
5.092,1606
5.0974,1604
5.1031,1607
5.1087,1610
5.1141,1605
5.1197,1604
5.1253,1608
5.1308,1609
5.1364,1603
5.142,1606
5.1474,1610
5.1531,1606
5.1587,1603
5.1641,1608
5.1697,1609
5.1753,1603
5.1808,1602
5.1864,1608
5.1921,1609
5.1974,1605
5.2031,1606
5.2087,1609
5.2141,1605
5.2197,1606
5.2254,1610
5.2307,1609
5.2364,1604
5.242,1605
5.2474,1609
5.253,1605
5.2587,1602
5.2641,1606
5.2698,1609
5.2754,1604
5.2808,1605
5.2863,1608
5.2919,1609
5.2975,1605
5.3031,1605
5.3087,1608
5.3141,1606
5.3197,1603
5.3253,1609
5.3308,1608
5.3364,1604
5.3419,1604
5.3475,1611
5.3531,1606
5.3587,1602
5.3641,1605
5.3697,1610
5.3753,1606
5.3807,1603
5.3863,1605
5.392,1610
5.3975,1604
5.4031,1602
5.4088,1605
5.4141,1610
5.4198,1607
5.4253,1602
5.4308,1606
5.4365,1611
5.4421,1606
5.4475,1602
5.4531,1608
5.4588,1609
5.4641,1605
5.4697,1605
5.4754,1608
5.4807,1605
5.4864,1603
5.492,1608
5.4975,1608
5.5031,1602
5.5087,1607
5.5141,1610
5.5197,1605
5.5254,1602
5.5307,1608
5.5364,1610
5.542,1603
5.5474,1605
5.553,1610
5.5587,1606
5.5642,1603
5.5698,1605
5.5752,1611
5.5808,1607
5.5865,1602
