Experiment: Mar_29_Phage_osmo_expt vial 2, Mon Mar 29 18:22:56 2021
0.0053,1604
0.0085,1614
0.0141,1611
0.0197,1604
0.0251,1605
0.0307,1613
0.0363,1611
0.0419,1603
0.0473,1606
0.053,1613
0.0586,1609
0.064,1600
0.0696,1602
0.0752,1611
0.0808,1612
0.0862,1604
0.0918,1606
0.0974,1611
0.103,1606
0.1084,1606
0.114,1612
0.1197,1612
0.1251,1604
0.1308,1605
0.1361,1613
0.1418,1612
0.1474,1603
0.1531,1607
0.1584,1613
0.164,1610
0.1697,1605
0.175,1608
0.1807,1611
0.1863,1605
0.192,1605
0.1973,1612
0.203,1612
0.2086,1604
0.214,1603
0.2196,1610
0.2253,1611
0.2309,1604
0.2362,1606
0.2419,1613
0.2475,1613
0.2529,1603
0.2585,1607
0.2641,1611
0.2695,1608
0.2751,1604
0.2808,1611
0.2864,1612
0.2917,1605
0.2974,1604
0.303,1611
0.3084,1609
0.314,1602
0.3197,1610
0.3253,1609
0.3307,1604
0.3363,1607
0.342,1613
0.3473,1605
0.3529,1605
0.3586,1612
0.3642,1610
0.3696,1605
0.3752,1606
0.3808,1613
0.3862,1607
0.3918,1608
0.3975,1611
0.4031,1609
0.4085,1602
0.4141,1608
0.4197,1614
0.4251,1607
0.4307,1605
0.4364,1608
0.4417,1614
0.4474,1610
0.453,1602
0.4586,1606
0.464,1614
0.4697,1611
0.4753,1601
0.4807,1604
0.4863,1614
0.4919,1609
0.4973,1605
0.5029,1607
0.5086,1611
0.5139,1608
0.5196,1605
0.5252,1607
0.5307,1613
0.5363,1607
0.5419,1607
0.5476,1611
0.5529,1615
0.5586,1605
0.5642,1601
0.5696,1607
0.5752,1615
0.5808,1609
0.5865,1602
0.5918,1606
0.5975,1614
0.6028,1611
0.6085,1602
0.6141,1606
0.6197,1612
0.6251,1610
0.6308,1602
0.6364,1605
0.6418,1612
0.6474,1611
0.653,1603
0.6586,1604
0.664,1613
0.6696,1610
0.6753,1605
0.6809,1605
0.6863,1612
0.6919,1607
0.6975,1605
0.7029,1609
0.7085,1613
0.7142,1606
0.7198,1603
0.7252,1608
0.7308,1611
0.7364,1606
0.7418,1606
0.7473,1612
0.7529,1608
0.7586,1605
0.7642,1611
0.7696,1611
0.7751,1605
0.7807,1607
0.7864,1612
0.792,1608
0.7974,1602
0.8029,1608
0.8085,1613
0.8142,1609
0.8195,1603
0.8252,1608
0.8307,1614
0.8363,1607
0.842,1604
0.8473,1611
0.853,1612
0.8585,1605
0.8642,1603
0.8695,1611
0.8752,1611
0.8808,1605
0.8863,1607
0.892,1614
0.8973,1608
0.903,1603
0.9086,1608
0.9141,1612
0.9198,1606
0.9251,1605
0.9308,1611
0.9364,1613
0.9418,1606
0.9474,1604
0.9531,1612
0.9585,1612
0.9641,1606
