Experiment: Mar_29_Phage_osmo_expt vial 14, Mon Mar 29 18:22:56 2021
0.0053,4066
0.0085,4065
0.0141,4065
0.0197,4064
0.0251,4063
0.0307,4064
0.0363,4065
0.0419,4064
0.0473,4064
0.053,4064
0.0586,4064
0.064,4064
0.0696,4061
0.0752,4064
0.0808,4067
0.0862,4064
0.0918,4064
0.0974,4066
0.103,4065
0.1084,4065
0.114,4066
0.1197,4064
0.1251,4065
0.1308,4064
0.1361,4065
0.1418,4066
0.1474,4066
0.1531,4066
0.1584,4066
0.164,4066
0.1697,4067
0.175,4066
0.1807,4066
0.1863,4066
0.192,4063
0.1973,4065
0.203,4066
0.2086,4064
0.214,4065
0.2196,4064
0.2253,4064
0.2309,4065
0.2362,4065
0.2419,4066
0.2475,4065
0.2529,4065
0.2585,4065
0.2641,4066
0.2695,4065
0.2751,4066
0.2808,4066
0.2864,4065
0.2917,4063
0.2974,4064
0.303,4065
0.3084,4065
0.314,4064
0.3197,4065
0.3253,4065
0.3307,4066
0.3363,4065
0.342,4066
0.3473,4066
0.3529,4066
0.3586,4066
0.3642,4066
0.3696,4066
0.3752,4064
0.3808,4065
0.3862,4064
0.3918,4065
0.3975,4065
0.4031,4063
0.4085,4064
0.4141,4067
0.4197,4064
0.4251,4064
0.4307,4066
0.4364,4067
0.4417,4066
0.4474,4064
0.453,4064
0.4586,4065
0.464,4065
0.4697,4065
0.4753,4064
0.4807,4064
0.4863,4064
0.4919,4066
0.4973,4065
0.5029,4064
0.5086,4064
0.5139,4065
0.5196,4065
0.5252,4065
0.5307,4067
0.5363,4065
0.5419,4066
0.5476,4066
0.5529,4066
0.5586,4065
0.5642,4065
0.5696,4066
0.5752,4064
0.5808,4065
0.5865,4066
0.5918,4066
0.5975,4066
0.6028,4065
0.6085,4065
0.6141,4064
0.6197,4065
0.6251,4064
0.6308,4065
0.6364,4065
0.6418,4065
0.6474,4063
0.653,4065
0.6586,4064
0.664,4066
0.6696,4066
0.6753,4064
0.6809,4066
0.6863,4065
0.6919,4065
0.6975,4065
0.7029,4065
0.7085,4066
0.7142,4066
0.7198,4066
0.7252,4064
0.7308,4064
0.7364,4066
0.7418,4066
0.7473,4064
0.7529,4065
0.7586,4065
0.7642,4065
0.7696,4066
0.7751,4065
0.7807,4063
0.7864,4064
0.792,4064
0.7974,4065
0.8029,4065
0.8085,4065
0.8142,4064
0.8195,4063
0.8252,4066
0.8307,4065
0.8363,4068
0.842,4066
0.8473,4066
0.853,4066
0.8585,4065
0.8642,4066
0.8695,4066
0.8752,4065
0.8808,4065
0.8863,4065
0.892,4065
0.8973,4064
0.903,4065
0.9086,4066
0.9141,4065
0.9198,4066
0.9251,4066
0.9308,4064
0.9364,4065
0.9418,4065
0.9474,4066
0.9531,4064
0.9585,4065
0.9641,4066
0.9697,4065
0.9754,4065
0.9807,4065
0.9863,4066
0.992,4073
0.9973,4064
1.003,4066
1.0086,4065
1.014,4063
1.0196,4065
1.0253,4064
1.0306,4063
1.0363,4065
1.0419,4065
1.0475,4066
1.0529,4064
1.0586,4066
1.0642,4066
1.0695,4065
1.0752,4065
1.0808,4065
1.0862,4065
1.0918,4064
1.0975,4066
1.1031,4064
1.1085,4067
1.1141,4064
1.1197,4065
1.1251,4067
1.1307,4064
1.1363,4064
1.142,4066
1.1474,4064
1.153,4065
1.1586,4066
1.164,4064
1.1696,4064
1.1753,4064
1.1809,4065
1.1863,4064
1.1919,4066
1.1975,4064
1.2029,4064
1.2085,4064
1.2141,4065
1.2198,4065
1.2251,4063
1.2308,4066
1.2364,4063
1.2418,4066
1.2474,4063
1.253,4064
1.2584,4064
1.264,4064
1.2697,4067
1.2753,4065
1.2807,4064
1.2863,4064
1.2919,4065
1.2973,4064
1.3029,4063
1.3086,4064
1.3142,4063
1.3196,4065
1.3252,4063
1.3308,4065
1.3362,4065
1.3418,4065
