Experiment: Apr27_cal_tst_expt vial 5, Wed Apr 27 17:25:13 2022
0.004,0.0
0.0091,0.0006237753406735935
0.0148,0.0023340190677495487
0.0201,0.0037137778365312624
0.0258,0.0017626450003389582
0.0314,0.003040522380786892
0.0368,-0.00023530879089095347
0.0424,-0.0009364400917510896
0.0481,0.0005982650625684371
0.0534,-0.004401533134400615
0.0591,-0.0031205313280403546
0.0647,0.004665426398635986
0.0704,-0.007015332249490802
0.0757,-0.004167508136640241
0.0813,-0.008457961206955189
0.0869,-0.006642150936061464
0.0926,-0.009429888485516846
0.0979,-0.012301409409981146
0.1035,-0.01420312337342633
0.1092,-0.015662301300889525
0.1145,-0.01647734298559389
0.1202,-0.016891921587348202
0.1258,-0.0178496898860665
0.1314,-0.01641997654724303
0.1368,-0.01579117459483892
0.1424,-0.01777757453593254
0.148,-0.018864137677845005
0.1537,-0.018020655922434625
0.159,-0.017705945808960233
0.1647,-0.01691936930648752
0.1703,-0.01743383658279385
0.1756,-0.017318354960489057
0.1813,-0.020220976069317165
0.1869,-0.022523243999249876
0.1925,-0.023284203601010023
0.1979,-0.02358372067714476
0.2035,-0.018762986528543912
0.2091,-0.019920319681418386
0.2148,-0.02082130364822088
0.2201,-0.022952443304325887
0.2257,-0.023163521098369277
0.2314,-0.022505581572310196
0.2368,-0.02161746366963757
0.2424,-0.023289653749301142
0.2481,-0.02384651186203779
0.2537,-0.022015862567269173
0.259,-0.022586931338573035
0.2647,-0.02141453120429404
0.2703,-0.02308401888010969
0.2757,-0.02112234344681152
0.2813,-0.019251334169386847
0.2869,-0.023203817489266143
0.2923,-0.021360205611901772
0.2979,-0.0188081768847026
0.3035,-0.020277768250850814
0.3092,-0.019036310536992618
0.3148,-0.021732340185699472
0.3202,-0.022905262069989774
0.3258,-0.01646807731152855
0.3312,-0.019296753555453683
0.3368,-0.02084685741331671
0.3424,-0.021518126146705452
0.3481,-0.021717358610818693
0.3534,-0.024041426103839192
0.3591,-0.023198502825345635
0.3647,-0.02223088970356213
0.3701,-0.024396884450607503
0.3757,-0.02518265776067452
0.3813,-0.02535319409297898
0.387,-0.026153835270780523
0.3923,-0.02509873552503694
0.3979,-0.026341815829224013
0.4036,-0.02506715671929871
0.4092,-0.025500401321774002
0.4146,-0.026440091650999586
0.4202,-0.02549483251164808
0.4258,-0.027625964582478235
0.4314,-0.02668300239497956
0.4368,-0.026781231257574367
0.4424,-0.02654432269363205
0.448,-0.029099202851181283
0.4537,-0.027325022958175182
0.459,-0.02919725458584166
0.4647,-0.028013938606973432
0.4703,-0.02904466377880366
0.4757,-0.0291427484082335
0.4813,-0.029476702507745145
0.4869,-0.029552887233960656
0.4926,-0.030570393528267292
0.4979,-0.029887096496171606
0.5036,-0.030875949202261332
0.5092,-0.032432147342887796
0.5146,-0.029901631540834583
0.5202,-0.032207078464963956
0.5259,-0.029887096496171606
0.5312,-0.02920024329208748
0.5369,-0.03143220364366661
0.5426,-0.031290471231320116
0.5479,-0.030217871002363172
0.5536,-0.03103225620646899
0.559,-0.030345099724766067
0.5646,-0.027815706104580395
0.5703,-0.027943061033609107
0.5757,-0.03165069997978698
0.5813,-0.030977835452190905
0.587,-0.032363369073987625
0.5924,-0.035583848284241104
0.5981,-0.03818224020679528
0.6037,-0.03933993355429177
0.6091,-0.03644810213474181
0.6148,-0.04033266098475741
0.6201,-0.0409337938312605
0.6257,-0.04047998274179554
0.6314,-0.0401912019241355
0.6368,-0.04238719880567632
0.6424,-0.0426467660634805
0.6481,-0.042921151576173155
0.6535,-0.04303297416090479
0.6591,-0.041266898752960524
0.6648,-0.043864581463965546
0.6701,-0.04369364978507617
0.6758,-0.0440651033400592
0.6814,-0.04511223273406195
0.687,-0.04495612640470181
0.6924,-0.04370844326368373
0.698,-0.04407990337963641
0.7037,-0.04558749011668306
0.709,-0.04638985690352493
0.7147,-0.046865319795826865
0.7203,-0.04815840595004883
0.7256,-0.0478016717605213
0.7313,-0.04925120072023548
0.7369,-0.04698414402399531
0.7425,-0.04791311946177246
0.7481,-0.04693958230894657
0.7537,-0.0470362391477529
0.759,-0.04995772870783777
0.7647,-0.04812865561881552
0.7703,-0.049422122556611936
0.7759,-0.04804697116102852
0.7813,-0.04680591609609219
0.7869,-0.046271127234868814
0.7925,-0.047771933850031756
0.7979,-0.045781004401821535
0.8035,-0.04558046568616192
0.8091,-0.04499369138130249
0.8147,-0.04607055814914429
0.8203,-0.0470362391477529
0.8259,-0.04687286024274606
0.8313,-0.04720714966952433
0.8369,-0.047266582417922476
0.8425,-0.04673166935987694
0.8479,-0.04514976273702065
0.8535,-0.045297968726840554
0.8592,-0.04548370209983532
