Experiment: Apr27_cal_tst_expt vial 7, Wed Apr 27 17:25:13 2022
0.004,0.0
0.0091,-0.005917289664451264
0.0148,-0.10373902627981746
0.0201,0.07403327452269215
0.0258,0.08956332152780799
0.0314,0.0566038980829453
0.0368,0.023087355462680037
0.0424,0.039802811246920644
0.0481,0.019761112469934172
0.0534,0.018525351024466286
0.0591,0.004198276214191665
0.0647,0.002843522156963374
0.0704,-0.017385431038531962
0.0757,-0.030145888588626324
0.0813,-0.0458359014369627
0.0869,-0.0376659848058698
0.0926,-0.04341106009333995
0.0979,-0.04905272305768005
0.1035,-0.04763444086192736
0.1092,-0.05171685831071393
0.1145,-0.05668383856406578
0.1202,-0.046607721921500644
0.1258,-0.055966249511631094
0.1314,-0.06557135008117498
0.1368,-0.17725484350654863
0.1424,-0.07020736576786657
0.148,-0.0773508456535672
0.1537,-0.0733366855022668
0.159,-0.07474787844166242
0.1647,-0.06783797582122197
0.1703,-0.06738971520927484
0.1756,-0.06813273322024527
0.1813,-0.06868819246368885
0.1869,-0.06575039064619714
0.1925,-0.047829450664079065
0.1979,-0.04392757992032914
0.2035,-0.034083360604968416
0.2091,-0.03512707994573949
0.2148,-0.041523968344353346
0.2201,-0.036464545795285463
0.2257,-0.03306599179229108
0.2314,-0.02279428705234654
0.2368,-0.027816321520031106
0.2424,-0.029088920372782656
0.2481,-0.01907134346354633
0.2537,-0.01791357342178479
0.259,-0.018023919856855475
0.2647,-0.02268420095349155
0.2703,-0.0162875878106159
0.2757,-0.014689701130589317
0.2813,-0.0073413050060922025
0.2869,-0.014634419928609699
0.2923,-0.008275491560146175
0.2979,-0.011606162453090096
0.3035,-0.003268428897953868
0.3092,0.0014563959543205662
0.3148,-0.00013658146716277741
0.3202,0.00241583772810694
0.3258,-0.0034352836504494277
0.3312,0.00406370865133221
0.3368,-0.0003315199127924551
0.3424,-0.004535213485756806
0.3481,-0.010181209761805476
0.3534,-0.02099275463814898
0.3591,-0.01607534904323682
0.3647,-0.0206337244454029
0.3701,-0.023657617017430965
0.3757,-0.015667176301105812
0.3813,-0.014927861863114344
0.387,-0.010949847955801673
0.3923,-0.015200282855465375
0.3979,-0.020003256702687988
0.4036,-0.014542782142504151
0.4092,-0.016379093942864742
0.4146,-0.016737292295211148
0.4202,-0.018660645364987793
0.4258,-0.020952503958984625
0.4314,-0.014542782142504151
0.4368,-0.0220096835770498
0.4424,-0.018633444672292665
0.448,-0.02041648937153795
0.4537,-0.02407146524619508
0.459,-0.024512509577320873
0.4647,-0.016492284797823498
0.4703,-0.02888331934336863
0.4757,-0.027179604737019858
0.4813,-0.026296784554352026
0.4869,-0.03157948829796453
0.4926,-0.028937408314522628
0.4979,-0.016710078328111333
0.5036,-0.022477543129567845
0.5092,-0.02577425156365143
0.5146,-0.02544136494398863
0.5202,-0.02525177960344127
0.5259,-0.02745027411310641
0.5312,-0.022504680831333168
0.5369,-0.028441624702291612
0.5426,-0.02154190287350133
0.5479,-0.02379315873818122
0.5536,-0.02538720906403391
0.559,-0.024648063552871857
0.5646,-0.02439669828828661
0.5703,-0.023081136406554403
0.5757,-0.027972963288573904
0.5813,-0.02951436719107914
0.587,-0.019867422747694263
0.5924,-0.03218366769094638
0.5981,-0.02610718205708329
0.6037,-0.030064330295236807
0.6091,-0.028225178651708482
0.6148,-0.03351070066541073
0.6201,-0.02861273816513954
0.6257,-0.03249093839890804
0.6314,-0.026548551051159386
0.6368,-0.032625931073680725
0.6424,-0.030208888919150745
0.6481,-0.025305958203800216
0.6535,-0.025557500093877916
0.6591,-0.032409915529554745
0.6648,-0.02918983229063521
0.6701,-0.03384521620517056
0.6758,-0.03230185322851309
0.6814,-0.030127737616977512
0.687,-0.030786114505356732
0.6924,-0.02866687257711087
0.698,-0.03089423935003488
0.7037,-0.03152547113752302
0.709,-0.03097530912711388
0.7147,-0.035135250983849176
0.7203,-0.031417409552152
0.7256,-0.03893662528693831
0.7313,-0.03573977050138799
0.7369,-0.0340611611910111
0.7425,-0.03508130982036839
0.7481,-0.03337570709604476
0.7537,-0.03791565341324965
0.759,-0.03348370649562149
0.7647,-0.02817104441865137
0.7703,-0.026052989466641474
0.7759,-0.030010281862982158
0.7813,-0.02726082940627572
0.7869,-0.025692986802794415
0.7925,-0.030921264881100363
0.7979,-0.028225178651708482
0.8035,-0.022450403155767074
0.8091,-0.029352140637594726
0.8147,-0.034584690849332134
0.8203,-0.029433264138522208
0.8259,-0.032129677616081764
0.8313,-0.031552480853763054
0.8369,-0.02882922128405241
0.8425,-0.0283063629609841
0.8479,-0.030452220135465335
0.8535,-0.021324684544615113
0.8592,-0.028937408314522628
0.8648,-0.025224686895199522
0.8701,-0.026711074830263914
0.8758,-0.028054099616610984
0.8814,-0.02896444939203935
0.887,-0.024152804179272458
0.8924,-0.02888331934336863
0.898,-0.025828416710687474
0.9037,-0.020938445690766194
0.909,-0.028108179141765888
0.9147,-0.02640507885359966
0.9203,-0.02502731250296497
0.9259,-0.021738159771347743
0.9313,-0.02101990570378609
0.9369,-0.020253467640424017
0.9425,-0.02376605493811601
0.9479,-0.019454280377485755
0.9535,-0.024369608030999856
0.9591,-0.02112848724589611
0.9648,-0.026900582528024408
0.9701,-0.02794591330181495
0.9757,-0.02544136494398863
0.9814,-0.015639946608635213
0.987,-0.021379002759084553
0.9924,-0.017530775569897017
0.998,-0.02423412266397751
1.0036,-0.0226132089179778
1.0093,-0.02580133527319095
1.0146,-0.02758552359961186
1.0203,-0.02101990570378609
1.0259,-0.025278870039643575
1.0313,-0.022199615054608213
1.0369,-0.019291218823142664
1.0426,-0.01885098659669815
1.0482,-0.022803045596029747
1.0535,-0.01885098659669815
1.0592,-0.01635188688134015
1.0648,-0.019698719346231908
1.0704,-0.017644399701508995
1.0757,-0.015449275144201913
1.0814,-0.017503591049865985
1.087,-0.017753224477019103
1.0926,-0.016379093942864742
1.098,-0.016515095169846727
1.1036,-0.012430841109518198
1.1092,-0.017231620887320886
1.1146,-0.01635188688134015
1.1202,-0.007963600974921548
1.1258,0.0003336867967504986
1.1315,0.005391255095692049
1.1369,0.005120048538370003
1.1425,0.0036444691566814846
1.1481,0.006677733035490352
1.1535,0.00907935458011444
1.1592,0.006622560749244499
1.1648,0.006705322586675777
1.1704,0.005777240944258466
1.1758,0.008345320815257296
1.1814,0.007307237883873885
1.1871,0.009493702347621369
1.1924,0.008428184089391166
1.1981,0.0012357169926104916
1.2037,0.005037354057036314
1.2091,0.007633088833232549
1.2147,0.009576633246228372
1.2203,0.011077745094024039
1.2259,0.008836647461267333
1.2313,0.006158565900262758
1.2369,0.0012907229370111573
