Experiment: Apr27_cal_tst_expt vial 8, Wed Apr 27 17:25:13 2022
0.004,0.0
0.0091,0.004694290842943753
0.0148,0.0014654296332548625
0.0201,0.0014815088847005414
0.0258,0.0013431145853253154
0.0314,0.000898074892202283
0.0368,0.0009221643897699347
0.0424,0.0014114372190595706
0.0481,0.0018927586072217673
0.0534,0.001337331174747304
0.0591,0.0019048291606314285
0.0647,0.0014217303846514873
0.0704,0.001491829865724513
0.0757,0.0022139670277903645
0.0813,0.0013234846122536711
0.0869,0.0013757284763640937
0.0926,0.0015365162929323606
0.0979,0.0024201357700127588
0.1035,0.002241272471745652
0.1092,0.0025063690728354196
0.1145,0.0033720020335145096
0.1202,0.002010702117658955
0.1258,0.004961367946517525
0.1314,0.002882813936934847
0.1368,0.0020854093994437314
0.1424,0.002465126293759591
0.148,0.0022683454001875547
0.1537,0.002131922930722119
0.159,0.002212442666399368
0.1647,0.002284922516421775
0.1703,0.005780953860610408
0.1756,0.009481824715097426
0.1813,0.009383742002253358
0.1869,0.009028175018388221
0.1925,0.0088933230555076
0.1979,0.009126261524786086
0.2035,0.01051593574436667
0.2091,0.009812868619874696
0.2148,0.009698429460938643
0.2201,0.009114002783686216
0.2257,0.008443801647132404
0.2314,0.009138520583989146
0.2368,0.008921913865982685
0.2424,0.008550058704420153
0.2481,0.008668560606092848
0.2537,0.009007748220340221
0.259,0.0088933230555076
0.2647,0.008639985188509336
0.2703,0.009044517093032584
0.2757,0.008774816481250294
0.2813,0.008656313786488325
0.2869,0.007961683559561318
0.2923,0.00820681106844711
0.2979,0.008202732769077084
0.3035,0.007708431890243381
0.3092,0.007961683559561318
0.3148,0.008190498083037213
0.3202,0.00782690354903963
0.3258,0.0076962100800077315
0.3312,0.0074511409921641306
0.3368,0.0071120629606243255
0.3424,0.007026158991448803
0.3481,0.007026158991448803
0.3534,0.00664642628659913
0.3591,0.007943692739135887
0.3647,0.008033763401741965
0.3701,0.008962294265287891
0.3757,0.008970464062844838
0.3813,0.008250585135502315
0.387,0.008618667732792913
0.3923,0.008937785720891607
0.3979,0.009784614041008832
0.4036,0.010513006377303367
0.4092,0.0094409336047091
0.4146,0.009420488976571946
0.4202,0.009882806232385799
0.4258,0.00909726988352444
0.4314,0.009661870107220659
0.4368,0.010701176922817246
0.4424,0.010116026427264932
0.448,0.009890991995960018
0.4537,0.010116026427264932
0.459,0.010070985009893473
0.4647,0.010066890547655298
0.4703,0.009142348247087775
0.4757,0.009551427874565047
0.4813,0.010480039346010744
0.4869,0.009310103253572705
0.4926,0.009301927558349424
0.4979,0.01069274348120404
0.5036,0.009620962542297731
0.5092,0.01055360191326317
0.5146,0.010799092585974418
0.5202,0.010541306063469813
0.5259,0.010402183163250818
0.5312,0.010406280538977054
0.5369,0.00960460050276677
0.5426,0.00994816651773276
0.5479,0.00982545787398089
0.5536,0.010516715318191545
0.559,0.010749885555877838
0.5646,0.011690897884111963
0.5703,0.010872912674208444
0.5757,0.010050513052151426
0.5813,0.009686416355585765
0.587,0.010050513052151426
0.5924,0.009710963868324103
0.5981,0.009571878195908996
0.6037,0.009584148812852737
0.6091,0.009919591397323416
0.6148,0.009923684583345423
0.6201,0.009571878195908996
0.6257,0.009686416355585765
0.6314,0.009805048529717711
0.6368,0.009588239089189904
0.6424,0.009101485752203042
0.6481,0.00948187748470914
0.6535,0.010046418766637338
0.6591,0.00932645506815745
0.6648,0.009927777804711761
0.6701,0.010492333593876316
0.6758,0.009563697961337408
0.6814,0.00876607989999411
0.687,0.00886018372468729
0.6924,0.009903219006684227
0.698,0.009551427874565047
0.7037,0.010377781440095449
0.709,0.009224187705701652
0.7147,0.009224187705701652
0.7203,0.009453252751965839
0.7256,0.009530978436840656
0.7313,0.008876519926702936
0.7369,0.00908105583018945
0.7425,0.009428718645203782
0.7481,0.009314191154202067
0.7537,0.00919149174143763
0.759,0.00942054089237454
0.7647,0.008745664526402533
0.7703,0.008594410680729636
0.7759,0.008999215256046418
0.7813,0.00908105583018945
0.7869,0.009547337916330847
0.7925,0.00920375246295109
0.7979,0.008872435823181646
0.8035,0.0093346311875189
0.8091,0.009461431070311457
0.8147,0.008982874797440879
0.8203,0.008868351755005124
0.8259,0.008884688239778955
