Experiment: Mar_9_turb3_expt vial 1, Tue Mar  9 17:54:11 2021
0,0
0.0241,0.2
4.5466,0.1
4.5634,0.2
5.5854,0.1
5.6023,0.2
6.7355,0.1
6.7521,0.2
7.9356,0.1
7.9521,0.2
9.0633,0.1
9.0801,0.2
10.2467,0.1
10.2633,0.2
11.3967,0.1
11.4135,0.2
12.5747,0.1
12.5912,0.2
13.7746,0.1
13.7914,0.2
15.0636,0.1
15.1302,0.2
16.0302,0.1
