Experiment: April_28_Phage_Osmo_expt vial 6, Wed Apr 28 17:10:55 2021
0.0025,1603
0.0079,1608
0.0135,1609
0.0192,1604
0.0245,1602
0.0301,1606
0.0358,1610
0.0411,1608
0.0468,1604
0.0524,1604
0.0578,1609
0.0634,1606
0.069,1603
0.0747,1605
0.08,1607
0.0857,1606
0.0913,1602
0.0967,1605
0.1023,1608
0.1079,1605
0.1136,1603
0.119,1606
0.1246,1607
0.1302,1605
0.1356,1603
0.1413,1608
0.1469,1607
0.1522,1604
0.1579,1604
0.1635,1609
0.1689,1606
0.1746,1603
0.1802,1605
0.1858,1608
0.1912,1602
0.1968,1604
0.2024,1610
0.2079,1609
0.2135,1603
0.2189,1603
0.2246,1608
0.2302,1609
0.2356,1605
0.2412,1604
0.2469,1608
0.2525,1607
0.2578,1602
0.2635,1605
0.2691,1609
0.2745,1607
0.2801,1604
0.2857,1607
0.2911,1610
0.2968,1605
0.3024,1601
0.3081,1605
0.3134,1612
0.3191,1606
0.3247,1603
0.3301,1606
0.3357,1610
0.3414,1606
0.3467,1603
0.3524,1607
0.358,1608
0.3634,1604
0.369,1604
0.3747,1608
0.3801,1608
0.3858,1601
0.3914,1606
0.3968,1611
0.4024,1605
0.4078,1603
0.4134,1608
0.4191,1608
0.4247,1601
0.4301,1606
0.4357,1611
0.4413,1606
0.4467,1603
0.4524,1606
0.458,1609
0.4634,1608
0.469,1603
0.4747,1606
0.4801,1610
0.4857,1608
0.4913,1603
0.497,1606
0.5023,1608
0.508,1607
0.5133,1601
0.519,1605
0.5246,1609
0.5303,1607
0.5356,1602
0.5413,1602
0.5469,1606
0.5523,1611
0.5579,1603
0.5635,1605
0.5692,1608
0.5746,1607
0.5802,1603
0.5856,1606
0.5912,1611
0.5969,1608
0.6025,1603
0.6081,1607
0.6135,1610
0.6191,1606
0.6245,1603
0.6302,1607
0.6358,1609
0.6412,1605
0.6469,1604
0.6525,1607
0.6579,1607
0.6635,1605
0.6692,1606
0.6746,1608
0.6802,1604
0.6859,1600
0.6912,1604
0.6969,1609
0.7023,1606
0.708,1604
0.7134,1606
0.7191,1608
0.7247,1605
0.7301,1604
0.7357,1608
0.7414,1606
0.7467,1604
0.7524,1608
0.758,1609
0.7636,1604
0.769,1604
0.7746,1608
0.7802,1609
0.7856,1603
0.7913,1603
0.797,1610
0.8023,1607
0.808,1605
0.8136,1603
0.819,1607
0.8246,1608
0.8302,1602
0.8356,1603
0.8412,1608
0.8469,1606
0.8525,1603
0.8581,1606
0.8635,1610
0.8691,1605
0.8747,1608
0.8801,1607
0.8857,1608
0.8914,1605
0.8967,1607
0.9023,1608
0.908,1606
0.9136,1603
0.919,1609
0.9246,1609
0.9303,1604
0.9356,1603
0.9413,1608
0.9469,1607
0.9523,1605
0.9579,1604
0.9636,1608
0.969,1609
0.9747,1602
0.9801,1604
0.9857,1608
0.9914,1607
0.9967,1603
1.0024,1604
1.008,1609
1.0136,1610
1.019,1604
1.0246,1602
1.0302,1608
1.0356,1606
1.0413,1604
1.0469,1604
1.0523,1608
1.0579,1609
1.0635,1603
1.0692,1603
1.0745,1608
1.0801,1608
1.0858,1604
1.0914,1605
1.0968,1610
1.1024,1607
1.1079,1604
1.1136,1602
1.1192,1609
1.1246,1607
1.1303,1604
1.1357,1607
1.1413,1608
1.147,1605
1.1523,1602
1.158,1607
1.1635,1609
1.1692,1604
1.1745,1604
1.1801,1609
1.1858,1608
1.1912,1602
1.1969,1604
1.2023,1610
1.2079,1608
1.2135,1605
1.2191,1602
1.2245,1608
1.2301,1608
1.2358,1603
1.2414,1605
1.2468,1609
1.2524,1607
1.2578,1605
1.2635,1605
1.2692,1608
1.2745,1609
1.2802,1605
1.2858,1604
1.2914,1608
1.2968,1606
1.3024,1605
1.3081,1606
1.3134,1608
1.319,1606
1.3247,1605
1.3303,1608
1.3357,1609
1.3413,1602
1.3469,1605
1.3523,1607
1.358,1607
1.3634,1604
1.3691,1604
1.3747,1607
1.3801,1608
1.3858,1604
1.3913,1606
1.397,1607
1.4024,1605
1.408,1603
1.4134,1607
1.419,1609
1.4247,1606
1.4301,1603
1.4358,1608
1.4414,1609
1.4468,1603
1.4524,1605
1.458,1607
1.4634,1609
1.469,1603
1.4747,1603
1.4803,1609
1.4857,1608
1.4913,1603
1.4969,1604
1.5026,1609
1.5079,1607
1.5136,1603
1.5192,1605
1.5245,1610
1.5302,1605
1.5358,1602
1.5412,1606
1.5468,1612
1.5525,1605
1.5581,1602
1.5634,1607
1.5691,1609
1.5747,1607
1.5803,1602
1.5857,1606
1.5913,1610
1.5969,1605
1.6026,1604
1.6079,1605
1.6136,1609
1.6192,1605
1.6246,1602
1.6302,1605
1.6358,1609
1.6412,1605
1.6468,1602
1.6524,1608
1.6581,1607
1.6637,1603
1.669,1603
1.6747,1609
1.6803,1607
1.6857,1602
1.6913,1607
1.6969,1609
1.7023,1606
1.7079,1602
1.7136,1606
1.7192,1609
1.7246,1604
1.7302,1601
1.7358,1608
1.7412,1608
1.7469,1606
1.7523,1604
1.758,1607
1.7634,1606
1.769,1603
1.7746,1604
1.7803,1606
1.7856,1609
1.7912,1602
1.7969,1604
1.8025,1609
1.8079,1609
1.8135,1603
1.8191,1604
1.8248,1608
1.8301,1607
1.8358,1603
1.8414,1605
1.8468,1609
1.8524,1608
1.8579,1603
1.8635,1608
1.8692,1610
1.8746,1604
1.8803,1604
1.8857,1606
1.8913,1607
1.8969,1603
1.9025,1605
1.9079,1609
1.9135,1605
1.9192,1603
1.9248,1606
1.9301,1609
1.9358,1605
1.9414,1603
1.947,1608
1.9524,1608
1.958,1604
1.9636,1603
1.969,1609
1.9746,1606
1.9802,1604
1.9859,1606
1.9913,1609
1.997,1606
2.0024,1604
2.008,1605
2.0137,1609
2.019,1605
2.0247,1603
2.0303,1608
2.0359,1610
2.0413,1604
2.0469,1603
2.0525,1607
2.0579,1608
2.0635,1603
2.0692,1607
2.0745,1607
2.0801,1606
2.0858,1605
2.0914,1607
2.0968,1608
2.1024,1603
2.1081,1604
2.1134,1606
2.1191,1608
2.1248,1603
2.1304,1604
2.1358,1608
2.1414,1606
2.1468,1603
2.1524,1606
2.158,1608
2.1637,1606
2.169,1604
2.1747,1608
2.1801,1608
2.1857,1606
2.1914,1608
2.197,1609
2.2023,1604
2.208,1605
2.2136,1608
2.2193,1605
2.2246,1604
2.2302,1607
2.2359,1608
2.2413,1604
2.2469,1603
2.2525,1609
2.2581,1608
2.2635,1603
2.2691,1602
2.2746,1609
2.2802,1608
2.2859,1603
2.2912,1603
2.2969,1611
2.3026,1607
2.308,1604
2.3136,1607
2.3193,1610
2.3246,1605
2.3302,1601
2.3359,1607
2.3415,1607
2.3468,1604
2.3525,1603
2.3581,1607
2.3635,1608
2.3691,1605
2.3747,1606
2.3803,1609
2.3857,1605
2.3913,1602
2.397,1606
2.4026,1608
2.4079,1606
2.4136,1603
2.4192,1607
2.4246,1608
2.4302,1603
2.4359,1604
2.4412,1610
2.4468,1607
2.4525,1602
2.4581,1606
2.4635,1609
2.4691,1608
2.4747,1605
2.4801,1605
2.4857,1609
2.4913,1606
2.497,1603
2.5023,1605
2.508,1609
2.5136,1606
2.5193,1603
2.5246,1607
2.5302,1607
2.5359,1602
2.5412,1604
2.5468,1609
2.5525,1608
2.5581,1603
2.5634,1606
2.5691,1610
2.5745,1607
2.5802,1603
2.5858,1606
2.5915,1607
2.5968,1606
2.6024,1603
2.608,1606
2.6136,1609
2.6193,1604
2.6246,1604
2.6302,1608
2.6358,1609
2.6415,1604
2.6468,1603
2.6525,1610
2.658,1608
2.6636,1602
2.6693,1604
2.6746,1609
2.6803,1607
2.6858,1603
2.6914,1606
2.6968,1609
2.7025,1606
2.7081,1603
2.7135,1606
2.7191,1608
2.7247,1604
2.7301,1605
2.7358,1610
2.7414,1609
2.747,1604
2.7524,1604
2.758,1609
2.7636,1609
2.769,1604
2.7746,1606
2.7803,1610
2.7859,1607
2.7913,1604
2.797,1606
2.8024,1608
2.808,1605
2.8136,1602
2.8193,1607
2.8246,1609
2.8302,1605
2.8359,1604
2.8412,1609
2.8469,1609
2.8525,1603
2.8581,1605
2.8635,1608
2.8691,1609
2.8748,1603
2.8801,1606
2.8858,1610
2.8914,1607
2.897,1602
2.9024,1607
2.908,1610
2.9136,1604
2.919,1604
2.9247,1608
