Experiment: April_28_Phage_Osmo_expt vial 5, Wed Apr 28 17:10:55 2021
0.0025,1611
0.0079,1611
0.0135,1614
0.0192,1612
0.0245,1612
0.0301,1615
0.0358,1612
0.0411,1612
0.0468,1613
0.0524,1611
0.0578,1614
0.0634,1612
0.069,1608
0.0747,1616
0.08,1612
0.0857,1611
0.0913,1615
0.0967,1610
0.1023,1609
0.1079,1614
0.1136,1612
0.119,1614
0.1246,1612
0.1302,1610
0.1356,1614
0.1413,1610
0.1469,1610
0.1522,1614
0.1579,1609
0.1635,1613
0.1689,1613
0.1746,1610
0.1802,1613
0.1858,1611
0.1912,1611
0.1968,1614
0.2024,1612
0.2079,1613
0.2135,1610
0.2189,1612
0.2246,1615
0.2302,1609
0.2356,1613
0.2412,1613
0.2469,1611
0.2525,1613
0.2578,1612
0.2635,1609
0.2691,1614
0.2745,1610
0.2801,1612
0.2857,1613
0.2911,1608
0.2968,1613
0.3024,1612
0.3081,1611
0.3134,1615
0.3191,1611
0.3247,1608
0.3301,1615
0.3357,1613
0.3414,1609
0.3467,1614
0.3524,1611
0.358,1610
0.3634,1614
0.369,1613
0.3747,1612
0.3801,1615
0.3858,1611
0.3914,1613
0.3968,1613
0.4024,1613
0.4078,1612
0.4134,1613
0.4191,1609
0.4247,1613
0.4301,1611
0.4357,1610
0.4413,1616
0.4467,1609
0.4524,1614
0.458,1615
0.4634,1611
0.469,1611
0.4747,1611
0.4801,1611
0.4857,1614
0.4913,1610
0.497,1609
0.5023,1617
0.508,1610
0.5133,1610
0.519,1613
0.5246,1613
0.5303,1609
0.5356,1612
0.5413,1611
0.5469,1609
0.5523,1613
0.5579,1611
0.5635,1615
0.5692,1611
0.5746,1610
0.5802,1615
0.5856,1611
0.5912,1611
0.5969,1613
0.6025,1612
0.6081,1612
0.6135,1616
0.6191,1609
0.6245,1612
0.6302,1614
0.6358,1610
0.6412,1612
0.6469,1611
0.6525,1612
0.6579,1613
0.6635,1609
0.6692,1615
0.6746,1611
0.6802,1608
0.6859,1612
0.6912,1613
0.6969,1611
0.7023,1615
0.708,1610
0.7134,1613
0.7191,1614
0.7247,1609
0.7301,1611
0.7357,1616
0.7414,1609
0.7467,1611
0.7524,1616
0.758,1607
0.7636,1614
0.769,1611
0.7746,1609
0.7802,1614
0.7856,1610
0.7913,1609
0.797,1616
0.8023,1611
0.808,1610
0.8136,1614
0.819,1611
0.8246,1612
0.8302,1613
0.8356,1610
0.8412,1616
0.8469,1611
0.8525,1610
0.8581,1614
0.8635,1609
0.8691,1611
0.8747,1617
0.8801,1608
0.8857,1611
0.8914,1613
0.8967,1611
0.9023,1612
0.908,1614
0.9136,1609
0.919,1614
0.9246,1612
0.9303,1610
0.9356,1615
0.9413,1614
0.9469,1609
0.9523,1612
0.9579,1612
0.9636,1608
0.969,1615
0.9747,1609
0.9801,1612
0.9857,1613
0.9914,1609
0.9967,1613
1.0024,1610
1.008,1612
1.0136,1615
1.019,1610
1.0246,1612
1.0302,1614
1.0356,1610
1.0413,1610
1.0469,1615
1.0523,1608
1.0579,1614
1.0635,1613
1.0692,1611
1.0745,1613
1.0801,1614
1.0858,1609
1.0914,1614
1.0968,1614
1.1024,1610
1.1079,1612
1.1136,1614
1.1192,1610
1.1246,1613
1.1303,1614
1.1357,1607
1.1413,1613
1.147,1614
1.1523,1609
1.158,1613
1.1635,1612
1.1692,1612
1.1745,1614
1.1801,1608
1.1858,1611
1.1912,1614
1.1969,1611
1.2023,1610
1.2079,1615
1.2135,1610
1.2191,1611
1.2245,1616
1.2301,1610
1.2358,1610
1.2414,1617
1.2468,1613
1.2524,1610
1.2578,1615
1.2635,1611
1.2692,1610
1.2745,1616
1.2802,1610
1.2858,1610
1.2914,1613
1.2968,1609
1.3024,1615
1.3081,1611
1.3134,1610
1.319,1613
1.3247,1610
1.3303,1612
1.3357,1613
1.3413,1609
1.3469,1614
1.3523,1614
1.358,1610
1.3634,1613
1.3691,1612
1.3747,1610
1.3801,1615
1.3858,1612
1.3913,1611
1.397,1612
1.4024,1610
1.408,1615
1.4134,1610
1.419,1611
1.4247,1617
1.4301,1609
1.4358,1612
1.4414,1614
1.4468,1610
1.4524,1613
1.458,1615
1.4634,1610
1.469,1614
1.4747,1611
1.4803,1612
1.4857,1615
1.4913,1609
1.4969,1613
1.5026,1614
1.5079,1611
1.5136,1613
1.5192,1612
1.5245,1611
1.5302,1614
1.5358,1612
1.5412,1614
1.5468,1613
1.5525,1609
1.5581,1613
1.5634,1612
1.5691,1610
1.5747,1616
1.5803,1612
1.5857,1612
1.5913,1614
1.5969,1610
1.6026,1608
1.6079,1615
1.6136,1610
1.6192,1613
1.6246,1614
1.6302,1610
1.6358,1613
1.6412,1613
1.6468,1607
1.6524,1614
1.6581,1613
1.6637,1611
1.669,1616
1.6747,1611
1.6803,1610
1.6857,1614
1.6913,1611
1.6969,1612
1.7023,1613
1.7079,1611
1.7136,1613
1.7192,1612
1.7246,1612
1.7302,1614
1.7358,1610
1.7412,1615
1.7469,1610
1.7523,1612
1.758,1614
1.7634,1609
1.769,1612
1.7746,1613
1.7803,1609
1.7856,1614
1.7912,1610
1.7969,1613
1.8025,1614
1.8079,1610
1.8135,1615
1.8191,1613
1.8248,1609
1.8301,1615
1.8358,1612
1.8414,1609
1.8468,1614
1.8524,1610
1.8579,1611
1.8635,1613
1.8692,1611
1.8746,1612
1.8803,1611
1.8857,1612
1.8913,1613
1.8969,1610
1.9025,1612
1.9079,1615
1.9135,1610
1.9192,1613
1.9248,1614
1.9301,1609
1.9358,1613
1.9414,1614
1.947,1608
1.9524,1613
1.958,1614
1.9636,1609
1.969,1612
1.9746,1615
1.9802,1611
1.9859,1613
1.9913,1611
1.997,1612
2.0024,1616
2.008,1610
2.0137,1612
2.019,1613
2.0247,1610
2.0303,1614
2.0359,1612
2.0413,1609
2.0469,1617
2.0525,1610
2.0579,1613
2.0635,1614
2.0692,1612
2.0745,1611
2.0801,1612
2.0858,1610
2.0914,1615
2.0968,1612
2.1024,1612
2.1081,1617
2.1134,1610
2.1191,1610
2.1248,1615
2.1304,1611
2.1358,1613
2.1414,1614
2.1468,1609
2.1524,1615
2.158,1611
2.1637,1611
2.169,1615
2.1747,1611
2.1801,1609
2.1857,1614
2.1914,1610
2.197,1611
2.2023,1613
2.208,1609
2.2136,1612
2.2193,1614
2.2246,1610
2.2302,1613
2.2359,1614
2.2413,1611
2.2469,1615
2.2525,1610
2.2581,1610
2.2635,1615
2.2691,1611
2.2746,1609
2.2802,1614
2.2859,1610
2.2912,1610
2.2969,1615
2.3026,1608
2.308,1612
2.3136,1612
2.3193,1610
2.3246,1612
2.3302,1614
2.3359,1611
2.3415,1615
2.3468,1609
2.3525,1610
2.3581,1615
2.3635,1611
2.3691,1614
2.3747,1613
2.3803,1610
2.3857,1611
2.3913,1614
2.397,1610
2.4026,1616
2.4079,1611
2.4136,1611
2.4192,1614
2.4246,1610
2.4302,1613
2.4359,1612
2.4412,1610
2.4468,1614
2.4525,1611
2.4581,1610
2.4635,1615
2.4691,1609
2.4747,1611
2.4801,1612
2.4857,1609
2.4913,1614
2.497,1612
2.5023,1610
2.508,1614
2.5136,1609
2.5193,1611
2.5246,1615
2.5302,1609
2.5359,1609
2.5412,1615
2.5468,1610
2.5525,1611
2.5581,1615
2.5634,1610
2.5691,1613
2.5745,1615
2.5802,1610
2.5858,1613
2.5915,1612
2.5968,1611
2.6024,1612
2.608,1612
2.6136,1609
2.6193,1615
2.6246,1610
2.6302,1612
2.6358,1613
2.6415,1611
2.6468,1613
2.6525,1612
2.658,1610
2.6636,1613
2.6693,1612
2.6746,1609
2.6803,1614
2.6858,1613
2.6914,1612
2.6968,1615
2.7025,1610
2.7081,1613
2.7135,1614
2.7191,1611
2.7247,1614
2.7301,1611
2.7358,1612
2.7414,1614
2.747,1611
2.7524,1610
2.758,1615
2.7636,1610
2.769,1612
2.7746,1614
2.7803,1610
2.7859,1615
2.7913,1611
2.797,1610
2.8024,1614
2.808,1609
2.8136,1612
2.8193,1613
2.8246,1611
2.8302,1616
2.8359,1611
2.8412,1611
2.8469,1615
2.8525,1611
2.8581,1611
2.8635,1614
2.8691,1610
2.8748,1612
2.8801,1614
2.8858,1611
2.8914,1614
2.897,1611
2.9024,1610
2.908,1615
2.9136,1609
2.919,1614
2.9247,1612
2.9301,1611
2.9358,1612
2.9414,1611
2.9468,1611
2.9524,1614
2.9581,1609
2.9637,1613
2.9691,1615
2.9747,1609
2.9804,1614
2.9857,1612
2.9914,1609
2.997,1614
3.0024,1613
3.008,1610
3.0136,1615
3.019,1611
3.0246,1611
3.0302,1614
3.0359,1610
3.0415,1611
3.0469,1615
3.0525,1610
3.0581,1610
3.0635,1614
3.0692,1610
3.0748,1613
3.0802,1614
3.0859,1610
3.0912,1615
3.0969,1614
3.1025,1609
3.1081,1614
3.1135,1612
3.1192,1609
3.1248,1614
3.1301,1611
3.1358,1610
3.1414,1615
3.147,1611
3.1524,1613
3.158,1614
3.1637,1610
3.169,1614
3.1747,1610
3.1803,1613
3.1859,1614
3.1913,1610
3.1969,1615
3.2025,1611
3.2082,1612
3.2135,1616
3.2191,1609
3.2248,1612
3.2301,1613
3.2358,1610
3.2415,1613
3.2469,1612
3.2525,1609
3.2581,1615
3.2635,1610
3.2692,1613
3.2748,1614
3.2802,1609
3.2858,1614
3.2914,1614
3.2968,1611
3.3024,1613
3.3081,1610
3.3137,1612
3.319,1613
3.3247,1610
3.3303,1615
3.3359,1609
3.3413,1612
3.3469,1613
3.3525,1609
3.3581,1613
3.3635,1609
3.3691,1612
3.3748,1612
3.3801,1609
3.3857,1614
3.3914,1613
3.397,1612
3.4024,1613
3.408,1611
3.4137,1612
3.419,1613
3.4246,1610
3.4303,1613
3.4359,1612
3.4413,1611
3.4469,1615
3.4526,1612
3.4579,1611
3.4636,1615
3.4692,1609
3.4748,1613
3.4802,1614
3.4858,1610
3.4915,1613
3.4968,1614
3.5025,1611
3.5081,1612
3.5135,1611
3.5191,1610
3.5248,1614
