Experiment: Feb_25_Turb_expt vial 0, Thu Feb 25 15:27:00 2021
0.0014,54986
0.0066,55019
0.0122,54983
0.0176,54980
0.0232,54978
0.0288,54975
0.0344,54978
0.04,54983
0.0454,54982
0.0509,54984
0.0565,54983
0.0622,54984
0.0677,55078
0.0734,55065
0.0787,55113
0.0843,55071
0.09,55072
0.0956,55069
0.1009,55108
0.1065,55070
0.1121,55072
0.1177,55069
0.1231,55066
0.1287,55064
0.1343,55069
0.1399,55068
0.1453,55066
0.151,55064
0.1566,55065
0.1621,55075
0.1677,55074
0.1731,55068
0.1788,55076
0.1844,55080
0.1899,55082
0.1956,55077
0.201,55073
0.2066,55090
0.2122,55073
0.2176,55070
0.2232,55078
0.2289,55085
0.2342,55073
0.2399,55075
0.2455,55071
0.2511,55072
0.2565,55074
0.2621,55079
0.2677,55084
0.2733,55082
0.2787,55082
0.2843,55075
0.2899,55064
0.2955,55070
0.3011,55068
0.3065,55066
0.3121,55055
0.3177,55087
0.3233,55044
0.3287,55034
0.3343,55035
0.34,55037
0.3456,55032
0.3509,55030
0.3566,55039
0.3622,55032
0.3678,55040
0.3732,55038
0.3788,55037
0.3844,55037
0.3898,55044
0.3954,55023
0.4011,55012
0.4067,55034
0.4121,55033
0.4177,54993
0.4233,55001
0.4287,55018
0.4343,54985
0.4399,54978
0.4456,54986
0.4509,54984
0.4566,54995
0.4622,54996
0.4678,55015
0.4732,55012
0.4788,55021
0.4844,55011
0.4898,54998
0.4954,55002
0.501,55016
0.5067,55010
0.512,54996
0.5176,55012
0.5233,55013
0.5289,55008
0.5343,55009
0.5399,55021
0.5455,55024
0.5511,55027
0.5565,55036
0.5621,55049
0.5678,55036
0.5731,55030
0.5787,55037
0.5844,55006
0.59,55007
0.5954,55017
0.601,55059
0.6066,55056
0.6122,55060
0.6176,55065
0.6232,55064
0.6288,55059
0.6345,55052
0.6398,55059
0.6455,55067
0.6511,55073
0.6567,55078
0.662,55084
0.6677,55081
0.6733,55085
0.6786,55084
0.6843,55082
0.6899,55073
0.6956,55080
0.7009,55077
0.7066,55080
0.7122,55089
0.7175,55088
0.7232,55083
0.7288,55084
0.7344,55082
0.7398,55084
0.7454,55088
0.7511,55084
0.7567,55081
0.762,55081
0.7677,55083
0.7733,55089
0.7787,55082
0.7843,55081
0.7899,55079
0.7953,55082
0.8009,55078
0.8065,55078
0.8122,55081
0.8178,55088
0.8232,55076
0.8288,55083
0.8344,55092
0.8398,55094
0.8454,55087
0.851,55092
0.8567,55091
0.862,55089
0.8676,55088
0.8733,55080
0.8786,55080
0.8843,55082
0.8899,55077
0.8955,55081
0.9009,55080
0.9065,55084
0.9121,55089
0.9178,55090
0.9231,55097
0.9287,55105
0.9344,55097
0.94,55097
0.9453,55097
0.951,55108
0.9566,55102
0.962,55103
0.9676,55102
0.9732,55109
0.9789,55110
