Experiment: Feb_25_Turb_expt vial 8, Thu Feb 25 15:27:00 2021
0.0014,56510
0.0066,56520
0.0122,56501
0.0176,56491
0.0232,56490
0.0288,56392
0.0344,56519
0.04,56501
0.0454,56505
0.0509,56490
0.0565,56515
0.0622,56509
0.0677,56499
0.0734,56507
0.0787,56514
0.0843,56386
0.09,56526
0.0956,56439
0.1009,56460
0.1065,53846
0.1121,53947
0.1177,53947
0.1231,53877
0.1287,53921
0.1343,53897
0.1399,53958
0.1453,53894
0.151,53941
0.1566,53884
0.1621,53938
0.1677,53905
0.1731,53888
0.1788,53876
0.1844,53878
0.1899,53882
0.1956,53828
0.201,53853
0.2066,53841
0.2122,53781
0.2176,53738
0.2232,53777
0.2289,53765
0.2342,53745
0.2399,53719
0.2455,53667
0.2511,53678
0.2565,53649
0.2621,53663
0.2677,53657
0.2733,53638
0.2787,53545
0.2843,53580
0.2899,53554
0.2955,53540
0.3011,53540
0.3065,53523
0.3121,53456
0.3177,53478
0.3233,53382
0.3287,53369
0.3343,53409
0.34,53408
0.3456,53298
0.3509,53285
0.3566,53247
0.3622,53225
0.3678,53223
0.3732,53203
0.3788,53188
0.3844,53227
0.3898,53151
0.3954,53122
0.4011,53113
0.4067,53034
0.4121,53052
0.4177,52747
0.4233,52949
0.4287,52948
0.4343,52894
0.4399,52881
0.4456,52811
0.4509,52781
0.4566,52855
0.4622,52804
0.4678,52714
0.4732,52538
0.4788,52697
0.4844,52657
0.4898,52580
0.4954,52585
0.501,52582
0.5067,52529
0.512,52483
0.5176,52470
0.5233,52420
0.5289,52364
0.5343,52354
0.5399,52320
0.5455,52334
0.5511,52282
0.5565,52288
0.5621,52223
0.5678,52236
0.5731,52160
0.5787,52074
0.5844,52072
0.59,52055
0.5954,52017
0.601,51921
0.6066,51821
0.6122,51864
0.6176,51769
0.6232,51836
0.6288,51732
0.6345,51669
0.6398,51638
0.6455,51556
0.6511,51580
0.6567,51503
0.662,51558
0.6677,51461
0.6733,51384
0.6786,51365
0.6843,51337
0.6899,51333
0.6956,51265
0.7009,51233
0.7066,51120
0.7122,51082
0.7175,51070
0.7232,51019
0.7288,50893
0.7344,50955
0.7398,50740
0.7454,50848
0.7511,50749
0.7567,50700
0.762,50587
0.7677,50590
0.7733,50546
0.7787,50413
0.7843,50452
0.7899,50278
0.7953,50302
0.8009,50252
0.8065,50168
0.8122,50094
0.8178,50063
0.8232,50067
0.8288,49907
0.8344,50004
0.8398,49924
0.8454,49773
0.851,49757
0.8567,49693
0.862,49610
0.8676,49692
0.8733,49434
0.8786,49472
0.8843,49403
0.8899,49357
0.8955,49370
0.9009,49133
0.9065,49233
0.9121,48958
0.9178,49037
0.9231,49040
0.9287,48895
0.9344,49136
0.94,49054
0.9453,48927
0.951,48850
0.9566,48823
0.962,48809
0.9676,48725
0.9732,48680
0.9789,48479
0.9842,48507
0.9898,48536
0.9955,48585
1.0011,48378
1.0065,48285
1.0121,48334
1.0177,48163
1.0231,48213
1.0287,48133
1.0343,48058
1.0399,48054
1.0456,47869
1.0509,47707
1.0566,47831
1.0622,47580
1.0676,47643
1.0732,47307
1.0788,47452
1.0844,47410
1.0898,47504
1.0954,47307
1.101,47295
1.1064,47241
1.112,46973
1.1177,47139
1.1233,47022
1.1289,46819
1.1342,46911
1.1399,46939
1.1455,46641
1.1511,46707
1.1565,46421
1.1621,46425
1.1677,46334
1.1731,46312
1.1787,46386
1.1844,46140
1.1897,46110
1.1954,46031
1.201,46072
1.2066,45793
1.212,45816
1.2176,45830
1.2232,45586
1.2289,45574
1.2342,45632
1.2399,45524
1.2455,45233
1.2508,45312
1.2565,45441
1.2621,45352
1.2677,45118
1.2733,45280
1.2787,44972
1.2843,45002
1.2899,44835
1.2956,45047
1.3009,44898
1.3065,44758
1.3122,44688
1.3175,44691
1.3232,44613
1.3288,44411
1.3344,44419
1.3398,44327
1.3454,44131
1.351,44197
1.3567,44110
1.362,43996
1.3676,44084
1.3733,43971
1.3786,43912
1.3842,43653
1.3899,43528
1.3955,43613
1.4009,43344
1.4065,43327
1.4121,43527
1.4175,42985
1.4231,43396
1.4287,43226
1.4344,43078
1.44,42977
1.4454,43080
1.451,42871
1.4566,42768
1.462,42914
1.4676,42815
1.4732,42889
1.4786,42927
1.4842,42576
1.4898,42539
1.4955,42783
1.5011,42466
1.5065,42285
1.5121,42296
1.5177,42437
1.5233,42347
1.5287,42212
1.5343,42351
1.5399,41929
1.5453,42127
1.5509,42211
1.5566,41778
1.5622,41788
1.5676,41862
1.5732,41666
1.5788,41742
1.5842,41334
1.5898,41532
1.5955,41731
1.6008,40911
1.6065,41319
1.6121,41383
1.6177,40926
1.6231,41221
1.6287,40760
1.6343,40923
1.64,40867
1.6453,40680
1.651,40873
1.6566,40595
1.6619,40715
1.6676,40750
1.6732,40649
1.6788,40538
1.6842,40518
1.6898,40594
1.6954,40515
1.7011,40622
1.7064,40212
1.712,40449
1.7176,40599
1.7232,40396
1.7289,40406
1.7342,40431
1.7398,40147
1.7454,40213
1.7511,40305
1.7564,39880
1.7621,40096
1.7676,40003
1.7733,40158
1.7786,40173
1.7843,40016
1.7899,39980
1.7954,39875
1.8011,39956
1.8064,39883
1.8121,39698
1.8177,39862
1.8233,39522
1.8286,39495
1.8342,39651
1.8399,39705
1.8455,39610
1.8511,39608
1.8564,39686
1.8621,39558
1.8677,39611
1.8733,39552
1.8787,39628
1.8843,34463
1.89,39321
1.8953,39285
1.901,39264
1.9066,39233
1.912,39299
1.9176,39062
1.9232,39228
1.9289,39249
1.9342,39025
1.9399,39428
1.9455,39257
1.9509,39042
1.9565,38820
1.9621,38816
1.9678,39120
1.9731,39238
1.9787,38884
1.9844,39058
1.99,38982
1.9953,39035
2.0066,38982
2.012,38748
2.0176,38782
2.0233,38749
2.0289,38861
2.0343,38748
2.0399,38715
2.0455,38487
2.0511,38346
2.0565,38636
2.0621,38393
2.0677,38752
2.0734,38480
2.0787,38433
2.0843,38597
2.09,38579
2.0956,38533
2.1009,38392
2.1066,38315
2.1122,38333
2.1175,38540
2.1232,38134
2.1288,38397
2.1344,38346
2.1398,38307
2.1454,38400
2.1511,38217
2.1567,38283
2.162,38439
2.1677,38169
2.1733,38204
2.1787,38231
2.1843,38234
2.1899,38281
2.1956,38222
2.2009,38080
2.2065,38222
2.2122,37929
2.2178,38076
2.2232,38246
2.2288,38197
2.2344,37897
2.2398,38016
2.2454,37848
2.251,37721
2.2567,37858
2.2621,37673
2.2677,38006
2.2733,37927
2.279,37764
2.2843,37716
2.29,37583
2.2956,37701
2.3009,37749
2.3065,37749
2.3122,37837
2.3178,37734
2.3231,37665
2.3288,37540
2.3344,37543
2.34,37654
2.3454,37766
2.351,37614
2.3566,37579
2.3623,37439
2.3676,37593
2.3732,37555
2.3789,37640
2.3842,37538
2.3899,37582
2.3955,37537
2.4011,37252
2.4065,37478
2.4121,37462
2.4177,37320
2.4234,37587
2.4287,37260
2.4344,37296
2.44,37545
2.4456,37402
2.451,37462
2.4566,37417
2.4622,37318
2.4676,37236
2.4732,37333
2.4788,37356
2.4845,37199
2.4898,37375
2.4954,37196
2.5011,37360
2.5067,37336
2.512,37348
2.5177,37066
2.5233,37219
2.5289,37336
2.5343,37208
2.5399,37068
2.5456,37159
2.5509,37216
2.5566,37095
2.5622,37265
2.5678,37057
2.5732,37193
2.5788,37271
2.5845,37027
2.5898,37065
2.5954,37100
2.601,36779
2.6067,37103
2.6123,37116
2.6176,37033
2.6233,37237
2.6289,37215
2.6345,36936
2.6399,37260
2.6455,37214
2.6511,37162
2.6567,37186
2.6621,37100
2.6677,37208
2.6733,37274
2.679,37133
2.6843,37183
2.6899,36995
2.6956,36898
2.7012,37318
2.7065,36814
2.7122,37209
2.7178,36810
2.7232,37017
2.7288,37205
2.7344,37117
2.74,36868
2.7454,36833
2.751,37148
2.7567,37096
2.7623,37074
2.7676,36901
2.7733,37023
2.7789,37004
2.7843,37042
2.7899,37073
2.7955,37209
2.8012,36937
2.8065,37023
2.8122,37145
2.8178,36921
2.8234,37001
2.8288,36933
2.8344,36944
2.84,37166
2.8454,36963
2.851,37162
2.8566,37053
2.8623,36824
2.8676,37017
2.8733,36954
2.8789,37031
2.8842,37077
2.8899,37032
2.8955,37163
2.9012,37006
2.9065,36971
2.9121,37043
2.9178,36983
2.9234,36795
2.9287,36734
2.9344,36801
2.94,36853
2.9454,36920
2.951,36769
2.9566,36917
2.9623,36864
2.9677,37022
2.9733,36969
2.9789,36918
2.9845,36872
2.9899,36905
2.9955,37036
3.0065,37118
3.0122,36757
3.0178,36972
3.0234,37121
3.0288,37015
3.0344,36876
3.04,36933
3.0456,37010
3.051,36999
3.0566,37112
3.0622,36982
3.0676,37083
3.0733,36664
3.0789,37106
3.0845,36970
3.0899,36859
3.0955,37036
3.1012,36899
3.1065,36867
3.1121,37181
3.1178,37064
3.1234,37013
3.1287,37079
3.1344,36986
3.14,36871
3.1456,36999
3.151,36973
3.1566,37126
3.1623,37139
3.1676,36977
3.1733,37058
3.1789,36989
3.1843,36931
3.1899,36972
3.1955,36909
3.2012,37090
3.2065,37125
3.2122,36998
3.2178,37050
3.2234,37112
3.2288,37053
3.2343,37167
3.2399,37036
3.2455,37071
3.2511,37148
3.2567,36996
3.2621,37128
3.2677,37067
3.2734,36961
3.2787,37135
3.2843,37013
3.2899,37153
3.2955,37060
3.3011,37079
3.3065,37070
3.3121,36995
3.3177,37115
3.3233,36916
3.3289,37023
3.3343,37114
3.3399,36842
3.3455,36900
3.3511,37103
3.3567,37058
3.3621,37035
3.3677,37023
3.3733,37168
3.3789,36965
3.3843,37237
3.3899,37028
3.3955,36978
3.4011,37037
3.4067,37115
3.4121,37150
3.4177,37175
3.4233,37063
3.4289,37002
3.4345,37085
3.4399,36993
3.4455,37060
3.4512,37130
3.4565,37210
3.4622,36966
3.4678,37045
3.4732,37005
3.4788,37056
3.4845,37173
3.4901,37083
3.4954,37119
3.5011,36907
3.5067,37169
3.5121,37068
3.5177,37177
3.5233,36926
3.529,37085
3.5343,37022
3.5399,37127
3.5456,37080
3.5512,37191
3.5565,37166
3.5622,37125
3.5678,36931
3.5732,37041
3.5788,37007
3.5844,37019
3.5901,37119
3.5954,37145
3.601,36952
3.6067,37169
3.6123,37081
3.6177,37067
3.6233,36982
3.6289,37163
3.6343,37129
3.6399,37119
3.6455,37107
3.6511,37120
3.6565,37143
3.6621,36881
3.6678,37170
3.6734,37163
3.6788,37030
3.6844,37135
3.69,37147
3.6954,37199
3.701,37153
3.7067,37065
3.712,37240
3.7176,37116
3.7233,37260
3.7289,37158
3.7345,37150
3.7399,37073
3.7455,37104
3.7511,36984
3.7565,37116
3.7621,37162
3.7678,37120
3.7731,37219
3.7788,37066
3.7844,37110
3.79,37158
3.7954,37113
3.801,37148
3.8066,37201
3.8122,37127
3.8179,37134
3.8232,37282
3.8288,37022
3.8345,37149
3.8398,37226
3.8454,37075
3.8511,37087
3.8567,37044
3.8623,37229
3.8677,37249
3.8733,37152
3.8789,37135
3.8843,37108
3.8899,37224
3.8956,37191
3.9012,36980
3.9065,37188
3.9122,37136
3.9178,37177
3.9234,37241
3.9288,37225
3.9344,37170
3.94,37193
3.9454,37123
3.951,37202
3.9567,37256
3.9623,37027
3.9677,37102
3.9733,37288
3.9789,37121
3.9843,37216
3.9899,37229
3.9956,37261
4.0009,37120
4.0066,37152
4.0123,37155
4.0176,37259
4.0232,37239
4.0289,37265
4.0345,37232
4.0399,37363
4.0455,37258
4.0511,37343
4.0565,37202
4.0621,37162
4.0677,37155
4.0734,37400
4.0787,37166
4.0844,37248
4.09,37300
4.0956,37309
4.101,37200
4.1066,37199
4.1123,37261
4.1176,37252
4.1232,37091
4.1289,37267
4.1345,37168
4.1398,37182
4.1455,37244
4.1511,37194
4.1565,37209
4.1621,37293
4.1677,37250
4.1734,37149
4.179,37189
4.1843,37223
4.19,37420
4.1956,37258
4.2009,37304
4.2066,37267
4.2122,37244
4.2178,37230
4.2232,37244
4.2288,37155
4.2345,37157
4.2398,37342
4.2454,37112
4.2511,37315
4.2567,37269
4.262,37318
4.2677,37185
4.2733,37365
4.2787,37251
4.2843,37179
4.2899,37374
4.2956,37306
4.3009,37422
4.3065,37322
4.3121,37428
4.3178,37337
4.3234,37426
4.3288,37214
4.3344,37298
4.34,37287
4.3454,37354
4.351,37268
4.3567,37181
4.362,37323
4.3676,37299
4.3733,37485
4.3789,37266
4.3843,37269
4.3899,37348
4.3955,37364
4.4012,37258
4.4065,37329
4.4121,37272
4.4178,37177
4.4234,37298
4.4287,37420
4.4344,37420
4.44,37246
4.4456,37334
4.4509,37523
4.4565,37404
4.4622,37249
4.4678,37372
4.4731,37440
4.4788,37460
4.4844,37407
4.49,37245
4.4954,37301
4.501,37267
4.5066,37425
4.5123,37203
4.5176,37449
4.5233,37440
