Experiment: Feb_25_Turb_expt vial 3, Thu Feb 25 15:27:00 2021
0.0014,55694
0.0066,55717
0.0122,55734
0.0176,55703
0.0232,55711
0.0288,55686
0.0344,55730
0.04,55783
0.0454,55688
0.0509,55799
0.0565,55707
0.0622,55788
0.0677,55753
0.0734,55881
0.0787,55871
0.0843,55887
0.09,55866
0.0956,55807
0.1009,55920
0.1065,55913
0.1121,55893
0.1177,55866
0.1231,55866
0.1287,55844
0.1343,55836
0.1399,55824
0.1453,55767
0.151,55821
0.1566,55789
0.1621,55806
0.1677,55787
0.1731,55759
0.1788,55794
0.1844,55775
0.1899,55777
0.1956,55746
0.201,55760
0.2066,55715
0.2122,55751
0.2176,55732
0.2232,55737
0.2289,55703
0.2342,55710
0.2399,55708
0.2455,55731
0.2511,55735
0.2565,55721
0.2621,55710
0.2677,55694
0.2733,55708
0.2787,55693
0.2843,55690
0.2899,55619
0.2955,55690
0.3011,55684
0.3065,55688
0.3121,55646
0.3177,55679
0.3233,55610
0.3287,55641
0.3343,55641
0.34,55608
0.3456,55548
0.3509,55615
0.3566,55590
0.3622,55600
0.3678,55586
0.3732,55585
0.3788,55555
0.3844,55563
0.3898,55553
0.3954,55542
0.4011,55498
0.4067,55472
0.4121,55506
0.4177,55474
0.4233,55485
0.4287,55476
0.4343,55446
0.4399,55465
0.4456,55460
0.4509,55452
0.4566,55412
0.4622,55456
0.4678,55436
0.4732,55407
0.4788,55407
0.4844,55390
0.4898,55383
0.4954,55399
0.501,55417
0.5067,55406
0.512,55375
0.5176,55381
0.5233,55365
0.5289,55326
0.5343,55342
0.5399,55300
0.5455,55302
0.5511,55296
0.5565,55300
0.5621,55285
0.5678,55283
0.5731,55265
0.5787,55265
0.5844,55230
0.59,55241
0.5954,55216
0.601,55247
0.6066,55196
0.6122,55218
0.6176,55235
0.6232,55234
0.6288,55234
0.6345,55224
0.6398,55222
0.6455,55218
0.6511,55211
0.6567,55222
0.662,55193
0.6677,55180
0.6733,55177
0.6786,55200
0.6843,55190
0.6899,55189
0.6956,55189
0.7009,55194
0.7066,55183
0.7122,55169
0.7175,55194
0.7232,55173
0.7288,55188
0.7344,55186
0.7398,55169
0.7454,55182
0.7511,55187
0.7567,55129
0.762,55164
0.7677,55189
0.7733,55190
0.7787,55194
0.7843,55184
0.7899,55164
0.7953,55189
0.8009,55185
0.8065,55173
0.8122,55183
0.8178,55182
0.8232,55195
0.8288,55153
0.8344,55183
0.8398,55181
0.8454,55174
0.851,55178
0.8567,55184
0.862,55179
0.8676,55184
0.8733,55157
0.8786,55120
0.8843,55186
0.8899,55176
0.8955,55181
0.9009,55186
0.9065,55148
0.9121,55174
0.9178,55172
0.9231,55177
0.9287,55182
0.9344,55161
0.94,55152
0.9453,55169
0.951,55085
0.9566,55160
0.962,55157
0.9676,55158
0.9732,55163
0.9789,55162
0.9842,55161
0.9898,55169
0.9955,55157
1.0011,55163
1.0065,55149
1.0121,55145
1.0177,55151
1.0231,55141
1.0287,55153
1.0343,55154
1.0399,55151
1.0456,55154
1.0509,55144
1.0566,55147
1.0622,55149
1.0676,55144
1.0732,55145
1.0788,55137
1.0844,55131
1.0898,55134
1.0954,55134
1.101,55123
1.1064,55145
1.112,55128
1.1177,55134
1.1233,55129
1.1289,55130
1.1342,55139
1.1399,55125
1.1455,55126
1.1511,55111
1.1565,55134
1.1621,55136
1.1677,55117
1.1731,55127
1.1787,55133
1.1844,55139
1.1897,55127
1.1954,55135
1.201,55129
1.2066,55115
1.212,55117
1.2176,55130
1.2232,55127
1.2289,55115
1.2342,55127
1.2399,55125
1.2455,55118
1.2508,55121
1.2565,55120
1.2621,55127
1.2677,55136
1.2733,55127
1.2787,55113
1.2843,55114
1.2899,55100
1.2956,55122
1.3009,55096
1.3065,55102
1.3122,55125
1.3175,55121
1.3232,55127
1.3288,55123
1.3344,55125
1.3398,55133
1.3454,55129
1.351,55127
1.3567,55131
1.362,55128
1.3676,55126
1.3733,55140
1.3786,55132
1.3842,55133
1.3899,55142
1.3955,55129
1.4009,55134
1.4065,55114
1.4121,55106
1.4175,55133
1.4231,55129
1.4287,55129
1.4344,55128
1.44,55123
1.4454,55126
1.451,55137
1.4566,55131
1.462,55105
1.4676,55123
1.4732,55108
1.4786,55112
1.4842,55120
1.4898,55103
1.4955,55120
1.5011,55119
1.5065,55129
1.5121,55113
1.5177,55132
1.5233,55106
1.5287,55104
1.5343,55101
1.5399,55127
1.5453,55121
1.5509,55122
1.5566,55116
1.5622,55108
1.5676,55133
1.5732,55101
1.5788,55122
1.5842,55107
1.5898,55125
1.5955,55126
1.6008,55126
1.6065,55112
1.6121,55125
1.6177,55129
1.6231,55127
1.6287,55127
1.6343,55127
1.64,55134
1.6453,55137
1.651,55132
1.6566,55129
1.6619,55129
1.6676,55115
1.6732,55129
1.6788,55121
1.6842,55123
1.6898,55129
1.6954,55129
1.7011,55131
1.7064,55110
1.712,55113
1.7176,55123
1.7232,55130
1.7289,55122
1.7342,55076
1.7398,55120
1.7454,55126
1.7511,55113
1.7564,55129
1.7621,55121
1.7676,55115
1.7733,55116
1.7786,55125
1.7843,55126
1.7899,55126
1.7954,55108
1.8011,55122
1.8064,55113
1.8121,55101
1.8177,55116
1.8233,55117
1.8286,55109
1.8342,55119
1.8399,55114
1.8455,55108
1.8511,55106
1.8564,55090
1.8621,55122
1.8677,55126
1.8733,55121
1.8787,55111
1.8843,55113
1.89,55104
1.8953,55112
1.901,55118
1.9066,55119
1.912,55115
1.9176,55116
1.9232,55111
1.9289,55114
1.9342,55119
1.9399,55081
1.9455,55111
1.9509,55115
1.9565,55112
1.9621,55101
1.9678,55119
1.9731,55110
1.9787,55105
1.9844,55103
1.99,55104
1.9953,55112
2.0066,55121
2.012,55122
2.0176,55100
2.0233,55107
2.0289,55106
2.0343,55120
2.0399,55116
2.0455,55120
2.0511,55117
2.0565,55114
2.0621,55095
2.0677,55113
2.0734,55112
2.0787,55103
2.0843,55085
2.09,55096
2.0956,55109
2.1009,55094
2.1066,55109
2.1122,55116
2.1175,55114
2.1232,55108
2.1288,55109
2.1344,55110
2.1398,55115
2.1454,55118
2.1511,55110
2.1567,55111
2.162,55098
2.1677,55107
2.1733,55109
2.1787,55122
2.1843,55099
2.1899,55107
2.1956,55108
2.2009,55105
2.2065,55098
2.2122,55113
2.2178,55071
2.2232,55106
2.2288,55108
2.2344,55099
2.2398,55113
2.2454,55118
2.251,55109
2.2567,55108
2.2621,55115
2.2677,55111
2.2733,55111
2.279,55110
2.2843,55096
2.29,55120
2.2956,55116
2.3009,55116
2.3065,55094
2.3122,55125
2.3178,55112
2.3231,55099
2.3288,55068
2.3344,55115
2.34,55106
2.3454,55115
2.351,55116
2.3566,55114
2.3623,55124
2.3676,55133
2.3732,55119
2.3789,55116
2.3842,55121
2.3899,55128
2.3955,55125
2.4011,55100
2.4065,55097
2.4121,55117
2.4177,55108
2.4234,55122
2.4287,55104
2.4344,55107
2.44,55121
2.4456,55102
2.451,55121
2.4566,55119
2.4622,55126
2.4676,55109
2.4732,55127
2.4788,55124
2.4845,55116
2.4898,55114
2.4954,55121
2.5011,55112
2.5067,55121
2.512,55118
2.5177,55129
2.5233,55118
2.5289,55122
2.5343,55127
2.5399,55118
2.5456,55122
2.5509,55111
2.5566,55125
2.5622,55119
2.5678,55124
2.5732,55115
2.5788,55123
2.5845,55116
2.5898,55064
2.5954,55121
2.601,55094
2.6067,55112
2.6123,55117
2.6176,55077
2.6233,54796
2.6289,55104
2.6345,55111
2.6399,55076
2.6455,55116
2.6511,55119
2.6567,55116
2.6621,55112
2.6677,55118
2.6733,55117
2.679,55107
2.6843,55116
2.6899,55114
2.6956,55116
2.7012,55112
2.7065,55121
2.7122,55111
2.7178,55115
2.7232,55117
2.7288,55117
2.7344,55112
2.74,55116
2.7454,55116
2.751,55117
2.7567,55108
2.7623,55115
2.7676,55109
2.7733,55111
2.7789,55118
2.7843,55103
2.7899,55109
2.7955,55118
2.8012,55110
2.8065,55103
2.8122,55111
2.8178,55104
2.8234,55110
2.8288,55112
2.8344,55102
2.84,55107
2.8454,55111
2.851,55105
2.8566,55085
2.8623,55107
2.8676,55101
2.8733,55110
2.8789,55110
2.8842,55107
2.8899,55103
2.8955,55104
2.9012,55110
2.9065,55110
2.9121,55106
2.9178,55116
2.9234,55111
2.9287,55097
2.9344,55113
2.94,55113
2.9454,55105
2.951,55114
2.9566,55114
2.9623,55114
2.9677,55110
2.9733,55110
2.9789,55116
2.9845,55116
2.9899,55104
2.9955,55107
3.0065,55104
3.0122,55104
3.0178,55110
3.0234,55109
3.0288,55110
3.0344,55103
3.04,55107
3.0456,55102
3.051,55101
3.0566,55109
3.0622,55106
3.0676,55109
3.0733,55107
3.0789,55110
3.0845,55108
3.0899,55100
3.0955,55111
3.1012,55114
3.1065,55111
3.1121,55114
3.1178,55113
3.1234,55115
3.1287,55116
3.1344,55116
3.14,55114
3.1456,55111
3.151,55108
3.1566,55116
3.1623,55111
3.1676,55111
3.1733,55113
3.1789,55118
3.1843,55098
3.1899,55110
3.1955,55108
3.2012,55111
3.2065,55102
3.2122,55106
3.2178,55111
3.2234,55093
3.2288,55103
3.2343,55097
3.2399,55095
3.2455,55105
3.2511,55101
3.2567,55094
3.2621,55085
3.2677,55080
3.2734,55075
3.2787,55072
3.2843,55066
3.2899,55079
3.2955,55065
3.3011,55064
3.3065,55074
3.3121,55071
3.3177,55059
3.3233,55054
3.3289,55061
3.3343,55069
3.3399,55061
3.3455,55056
3.3511,55063
3.3567,55068
3.3621,55056
3.3677,55069
3.3733,55059
3.3789,55071
3.3843,55063
3.3899,55053
3.3955,55067
3.4011,55070
3.4067,55051
3.4121,55054
3.4177,55059
3.4233,55068
3.4289,55066
3.4345,55062
3.4399,55067
3.4455,55069
3.4512,55064
3.4565,55056
3.4622,55062
3.4678,55059
3.4732,55063
3.4788,55052
3.4845,55062
3.4901,55059
3.4954,55056
3.5011,55054
3.5067,55056
3.5121,55062
3.5177,55055
3.5233,55049
3.529,55051
3.5343,55061
3.5399,55056
3.5456,55041
3.5512,55021
3.5565,55017
3.5622,55045
3.5678,55042
3.5732,55002
3.5788,55046
3.5844,55049
3.5901,55043
3.5954,55049
3.601,55059
3.6067,55058
3.6123,55050
3.6177,55056
3.6233,55040
3.6289,55067
3.6343,54923
3.6399,55040
3.6455,55055
3.6511,55055
3.6565,55056
3.6621,55024
3.6678,55034
3.6734,55009
3.6788,55001
3.6844,55052
