Experiment: Feb_25_Turb_expt vial 14, Thu Feb 25 15:27:00 2021
0.0014,54860
0.0066,55067
0.0122,54889
0.0176,55040
0.0232,55008
0.0288,55284
0.0344,55130
0.04,55294
0.0454,55335
0.0509,55209
0.0565,55387
0.0622,55387
0.0677,55408
0.0734,55413
0.0787,55401
0.0843,55424
0.09,55458
0.0956,55451
0.1009,55473
0.1065,55463
0.1121,55469
0.1177,55488
0.1231,55476
0.1287,55365
0.1343,55478
0.1399,55490
0.1453,55477
0.151,55509
0.1566,55502
0.1621,55507
0.1677,55531
0.1731,55525
0.1788,55524
0.1844,55504
0.1899,55532
0.1956,55539
0.201,55503
0.2066,55548
0.2122,55548
0.2176,55529
0.2232,55546
0.2289,55555
0.2342,55547
0.2399,55541
0.2455,55542
0.2511,55549
0.2565,55371
0.2621,55586
0.2677,55582
0.2733,55576
0.2787,55575
0.2843,55574
0.2899,55576
0.2955,55587
0.3011,55584
0.3065,55588
0.3121,55597
0.3177,55595
0.3233,55595
0.3287,55590
0.3343,55607
0.34,55571
0.3456,55602
0.3509,55595
0.3566,55601
0.3622,55598
0.3678,55606
0.3732,55605
0.3788,55601
0.3844,55600
0.3898,55600
0.3954,55601
0.4011,55581
0.4067,55569
0.4121,55575
0.4177,55584
0.4233,55581
0.4287,55580
0.4343,55588
0.4399,55587
0.4456,55587
0.4509,55591
0.4566,55586
0.4622,55585
0.4678,55603
0.4732,55602
0.4788,55608
0.4844,55609
0.4898,55604
0.4954,55594
0.501,55608
0.5067,55596
0.512,55592
0.5176,55594
0.5233,55604
0.5289,55598
0.5343,55596
0.5399,55598
0.5455,55600
0.5511,55594
0.5565,55592
0.5621,55594
0.5678,55595
0.5731,55593
0.5787,55595
0.5844,55591
0.59,55590
0.5954,55598
0.601,55602
0.6066,55595
0.6122,55592
0.6176,55602
0.6232,55602
0.6288,55596
0.6345,55596
0.6398,55593
0.6455,55590
0.6511,55588
0.6567,55590
0.662,55591
0.6677,55589
0.6733,55586
0.6786,55591
0.6843,55596
0.6899,55580
0.6956,55585
0.7009,55588
0.7066,55567
0.7122,55594
0.7175,55544
0.7232,55539
0.7288,55597
0.7344,55556
0.7398,55583
0.7454,55557
0.7511,55589
0.7567,55580
0.762,55576
0.7677,55574
0.7733,55579
0.7787,55583
0.7843,55576
0.7899,55573
0.7953,55586
0.8009,55580
0.8065,55582
0.8122,55579
0.8178,55591
0.8232,55585
0.8288,55583
0.8344,55586
0.8398,55584
0.8454,55555
0.851,55570
0.8567,55575
0.862,55591
0.8676,55594
0.8733,55599
0.8786,55588
0.8843,55589
0.8899,55584
0.8955,55593
0.9009,55574
0.9065,55509
0.9121,55591
0.9178,55603
0.9231,55592
0.9287,55599
0.9344,55574
0.94,55549
0.9453,55591
0.951,55589
0.9566,55594
0.962,55589
0.9676,55524
0.9732,55579
0.9789,55484
0.9842,55493
0.9898,55585
0.9955,55475
1.0011,55580
1.0065,55583
1.0121,55572
1.0177,55587
1.0231,55590
1.0287,55594
1.0343,55504
1.0399,55594
1.0456,55597
1.0509,55590
1.0566,55593
1.0622,55588
1.0676,55587
1.0732,55587
1.0788,55565
1.0844,55586
1.0898,55589
1.0954,55565
1.101,55577
1.1064,55534
1.112,55583
1.1177,55471
1.1233,55580
1.1289,55486
1.1342,55555
1.1399,55547
1.1455,55533
1.1511,55521
1.1565,55555
1.1621,55560
1.1677,55516
1.1731,55545
1.1787,55565
1.1844,55584
1.1897,55536
1.1954,55438
1.201,55580
1.2066,55451
1.212,55540
1.2176,55481
1.2232,55580
1.2289,55588
1.2342,55583
1.2399,55574
1.2455,55582
1.2508,55581
1.2565,55514
1.2621,55585
1.2677,55577
1.2733,55586
1.2787,55582
1.2843,55586
1.2899,55576
1.2956,55570
1.3009,55584
1.3065,55525
1.3122,55583
1.3175,55590
1.3232,55581
1.3288,55565
1.3344,55589
1.3398,55587
1.3454,55589
1.351,55555
1.3567,55571
1.362,55567
1.3676,55577
1.3733,55583
1.3786,55541
1.3842,55574
1.3899,55542
1.3955,55579
1.4009,55580
1.4065,55588
1.4121,55592
1.4175,55578
1.4231,55578
1.4287,55584
1.4344,55586
1.44,55573
1.4454,55578
1.451,55578
1.4566,55514
1.462,55441
1.4676,55553
1.4732,55528
1.4786,55576
1.4842,55581
1.4898,55579
1.4955,55566
1.5011,55563
1.5065,55564
