Experiment: Feb_25_Turb_expt vial 9, Thu Feb 25 15:27:00 2021
0.0014,52384
0.0066,52393
0.0122,52387
0.0176,52380
0.0232,52386
0.0288,52393
0.0344,52392
0.04,52401
0.0454,52407
0.0509,52413
0.0565,52409
0.0622,52416
0.0677,52411
0.0734,52403
0.0787,52412
0.0843,52419
0.09,52423
0.0956,52414
0.1009,52431
0.1065,52414
0.1121,52427
0.1177,52423
0.1231,52409
0.1287,52409
0.1343,52417
0.1399,52417
0.1453,52408
0.151,52404
0.1566,52406
0.1621,52400
0.1677,52396
0.1731,52412
0.1788,52402
0.1844,52412
0.1899,52406
0.1956,52404
0.201,52396
0.2066,52390
0.2122,52396
0.2176,52386
0.2232,52391
0.2289,52405
0.2342,52391
0.2399,52401
0.2455,52396
0.2511,52389
0.2565,52392
0.2621,52400
0.2677,52388
0.2733,52374
0.2787,52386
0.2843,52375
0.2899,52382
0.2955,52393
0.3011,52378
0.3065,52378
0.3121,52370
0.3177,52374
0.3233,52369
0.3287,52375
0.3343,52358
0.34,52357
0.3456,52356
0.3509,52362
0.3566,52356
0.3622,52356
0.3678,52358
0.3732,52352
0.3788,52359
0.3844,52361
0.3898,52370
0.3954,52360
0.4011,52364
0.4067,52378
0.4121,52373
0.4177,52367
0.4233,52369
0.4287,52362
0.4343,52371
0.4399,52365
0.4456,52369
0.4509,52357
0.4566,52362
0.4622,52369
0.4678,52366
0.4732,52360
0.4788,52366
0.4844,52366
0.4898,52348
0.4954,52359
0.501,52360
0.5067,52362
0.512,52361
0.5176,52374
0.5233,52371
0.5289,52351
0.5343,52362
0.5399,52364
0.5455,52350
0.5511,52355
0.5565,52366
0.5621,52371
0.5678,52375
0.5731,52365
0.5787,52376
0.5844,52378
0.59,52365
0.5954,52376
0.601,52362
0.6066,52359
0.6122,52364
0.6176,52363
0.6232,52362
0.6288,52365
0.6345,52360
0.6398,52366
0.6455,52364
0.6511,52372
0.6567,52365
0.662,52372
0.6677,52363
0.6733,52359
0.6786,52362
0.6843,52354
0.6899,52357
0.6956,52353
0.7009,52354
0.7066,52351
0.7122,52364
0.7175,52356
0.7232,52346
0.7288,52349
0.7344,52355
0.7398,52365
0.7454,52375
0.7511,52358
0.7567,52355
0.762,52367
0.7677,52369
0.7733,52367
0.7787,52366
0.7843,52354
0.7899,52356
0.7953,52361
0.8009,52351
0.8065,52360
0.8122,52368
0.8178,52378
0.8232,52367
0.8288,52371
0.8344,52390
0.8398,52378
0.8454,52365
0.851,52373
0.8567,52373
0.862,52371
0.8676,52352
0.8733,52356
0.8786,52367
0.8843,52371
0.8899,52376
0.8955,52370
0.9009,52373
0.9065,52372
0.9121,52358
0.9178,52365
0.9231,52345
0.9287,52340
0.9344,52352
0.94,52338
0.9453,52338
0.951,52331
0.9566,52335
0.962,52345
0.9676,52329
0.9732,52346
0.9789,52345
0.9842,52348
0.9898,52370
0.9955,52366
1.0011,52372
1.0065,52347
1.0121,52336
1.0177,52340
1.0231,52345
1.0287,52344
1.0343,52341
1.0399,52337
1.0456,52340
1.0509,52344
1.0566,52341
1.0622,52347
1.0676,52354
1.0732,52348
1.0788,52349
1.0844,52352
1.0898,52363
1.0954,52361
1.101,52366
1.1064,52374
1.112,52359
1.1177,52358
1.1233,52352
1.1289,52349
1.1342,52363
1.1399,52354
1.1455,52352
1.1511,52352
1.1565,52348
1.1621,52370
1.1677,52362
1.1731,52348
1.1787,52355
1.1844,52356
1.1897,52349
1.1954,52352
1.201,52341
1.2066,52349
1.212,52344
1.2176,52360
1.2232,52347
1.2289,52347
1.2342,52351
1.2399,52342
1.2455,52342
1.2508,52342
1.2565,52354
1.2621,52349
1.2677,52360
1.2733,52358
1.2787,52349
1.2843,52350
1.2899,52352
1.2956,52349
1.3009,52344
1.3065,52355
1.3122,52359
1.3175,52363
1.3232,52367
1.3288,52365
1.3344,52381
1.3398,52361
1.3454,52363
1.351,52368
1.3567,52339
1.362,52386
1.3676,52381
1.3733,52379
1.3786,52363
1.3842,52364
1.3899,52378
1.3955,52353
1.4009,52374
1.4065,52378
1.4121,52371
1.4175,52369
1.4231,52374
1.4287,52377
1.4344,52372
1.44,52364
1.4454,52367
