Experiment: Feb_25_Turb_expt vial 1, Thu Feb 25 15:27:00 2021
0.0014,53975
0.0066,54002
0.0122,53986
0.0176,53992
0.0232,53997
0.0288,53991
0.0344,53995
0.04,54001
0.0454,54008
0.0509,54000
0.0565,54000
0.0622,53998
0.0677,47664
0.0734,50581
0.0787,50565
0.0843,50565
0.09,50607
0.0956,50597
0.1009,50582
0.1065,50540
0.1121,50547
0.1177,50529
0.1231,50451
0.1287,50475
0.1343,50462
0.1399,50457
0.1453,50414
0.151,50441
0.1566,50373
0.1621,50392
0.1677,50388
0.1731,50368
0.1788,50352
0.1844,50305
0.1899,50309
0.1956,50305
0.201,50310
0.2066,50259
0.2122,50252
0.2176,50247
0.2232,50228
0.2289,50234
0.2342,50214
0.2399,50232
0.2455,50234
0.2511,50207
0.2565,50219
0.2621,50148
0.2677,50145
0.2733,50198
0.2787,50157
0.2843,50165
0.2899,50152
0.2955,50125
0.3011,50157
0.3065,50157
0.3121,50075
0.3177,50157
0.3233,50103
0.3287,50100
0.3343,50135
0.34,50091
0.3456,50062
0.3509,50035
0.3566,50032
0.3622,50003
0.3678,50030
0.3732,50045
0.3788,49960
0.3844,49989
0.3898,50021
0.3954,49975
0.4011,49903
0.4067,49920
0.4121,49903
0.4177,49917
0.4233,49896
0.4287,49890
0.4343,49926
0.4399,49795
0.4456,49894
0.4509,49803
0.4566,49795
0.4622,49851
0.4678,49843
0.4732,49777
0.4788,49803
0.4844,49814
0.4898,49759
0.4954,49720
0.501,49730
0.5067,49766
0.512,49611
0.5176,49729
0.5233,49730
0.5289,49664
0.5343,49619
0.5399,49698
0.5455,49588
0.5511,49656
0.5565,49650
0.5621,49591
0.5678,49609
0.5731,49578
0.5787,49588
0.5844,49522
0.59,49459
0.5954,49527
0.601,49514
0.6066,49427
0.6122,49410
0.6176,49436
0.6232,49381
0.6288,49377
0.6345,49327
0.6398,49270
0.6455,49340
0.6511,49374
0.6567,49255
0.662,49289
0.6677,49265
0.6733,49253
0.6786,49234
0.6843,49210
0.6899,49193
0.6956,49151
0.7009,49123
0.7066,49074
0.7122,49084
0.7175,49122
0.7232,49091
0.7288,49085
0.7344,49057
0.7398,49088
0.7454,49030
0.7511,48952
0.7567,48990
0.762,48959
0.7677,48910
0.7733,48823
0.7787,48846
0.7843,48836
0.7899,48864
0.7953,48766
0.8009,48780
0.8065,48711
0.8122,48713
0.8178,48784
0.8232,48770
0.8288,48700
0.8344,48680
0.8398,48567
0.8454,48683
0.851,48594
0.8567,48618
0.862,48612
0.8676,48561
0.8733,48514
0.8786,48491
0.8843,48418
0.8899,48412
0.8955,48399
0.9009,48308
0.9065,48395
0.9121,48342
0.9178,48288
0.9231,48335
0.9287,48237
0.9344,48200
0.94,48255
0.9453,48161
0.951,48196
0.9566,48119
0.962,48113
0.9676,47993
