Experiment: Feb_25_Turb_expt vial 13, Thu Feb 25 15:27:00 2021
0.0014,51824
0.0066,51834
0.0122,51848
0.0176,51859
0.0232,51861
0.0288,51877
0.0344,51878
0.04,51837
0.0454,51805
0.0509,51811
0.0565,51810
0.0622,51799
0.0677,51796
0.0734,51795
0.0787,51807
0.0843,51798
0.09,51788
0.0956,51774
0.1009,51809
0.1065,51771
0.1121,51776
0.1177,51779
0.1231,51794
0.1287,51795
0.1343,51823
0.1399,51776
0.1453,51780
0.151,51787
0.1566,51783
0.1621,51806
0.1677,51834
0.1731,51814
0.1788,51802
0.1844,51792
0.1899,51821
0.1956,51798
0.201,51798
0.2066,51812
0.2122,51788
0.2176,51773
0.2232,51781
0.2289,51794
0.2342,51799
0.2399,51822
0.2455,51822
0.2511,51768
0.2565,51803
0.2621,51829
0.2677,51828
0.2733,51789
0.2787,51818
0.2843,51848
0.2899,51809
0.2955,51812
0.3011,51831
0.3065,51841
0.3121,51846
0.3177,51833
0.3233,51846
0.3287,51823
0.3343,51857
0.34,51858
0.3456,51868
0.3509,51852
0.3566,51862
0.3622,51870
0.3678,51875
0.3732,51884
0.3788,51862
0.3844,51854
0.3898,51875
0.3954,51881
0.4011,51819
0.4067,51841
0.4121,51859
0.4177,51855
0.4233,51867
0.4287,51835
0.4343,51849
0.4399,51846
0.4456,51870
0.4509,51844
0.4566,51855
0.4622,51864
0.4678,51877
0.4732,51879
0.4788,51878
0.4844,51895
0.4898,51887
0.4954,51861
0.501,51879
0.5067,51859
0.512,51867
0.5176,51861
0.5233,51873
0.5289,51869
0.5343,51868
0.5399,51872
0.5455,51873
0.5511,51859
0.5565,51845
0.5621,51859
0.5678,51860
0.5731,51852
0.5787,51853
0.5844,51871
0.59,51856
0.5954,51865
0.601,51890
0.6066,51884
0.6122,51862
0.6176,51875
0.6232,51890
0.6288,51866
0.6345,51877
0.6398,51878
0.6455,51859
0.6511,51865
0.6567,51861
0.662,51857
0.6677,51875
0.6733,51853
0.6786,51858
0.6843,51869
0.6899,51833
0.6956,51858
0.7009,51870
0.7066,51867
0.7122,51851
0.7175,51875
0.7232,51880
0.7288,51875
0.7344,51871
0.7398,51823
0.7454,51838
0.7511,51854
0.7567,51824
0.762,51806
0.7677,51820
0.7733,51851
0.7787,51839
0.7843,51839
0.7899,51833
0.7953,51867
0.8009,51847
0.8065,51841
0.8122,51849
0.8178,51863
0.8232,51870
0.8288,51850
0.8344,51854
0.8398,51851
0.8454,51860
0.851,51859
0.8567,51851
0.862,51853
0.8676,51876
0.8733,51881
0.8786,51847
0.8843,51848
0.8899,51843
0.8955,51855
0.9009,51865
