Experiment: Feb_25_Turb_expt vial 7, Thu Feb 25 15:27:00 2021
0.0014,55925
0.0066,55934
0.0122,55929
0.0176,55922
0.0232,55926
0.0288,55932
0.0344,55939
0.04,55959
0.0454,55979
0.0509,55987
0.0565,56003
0.0622,56014
0.0677,56028
0.0734,56025
0.0787,56033
0.0843,56038
0.09,56045
0.0956,56036
0.1009,56058
0.1065,56045
0.1121,56047
0.1177,56009
0.1231,56006
0.1287,56003
0.1343,56002
0.1399,55991
0.1453,55989
0.151,55984
0.1566,55979
0.1621,55979
0.1677,55972
0.1731,55967
0.1788,55964
0.1844,55962
0.1899,55965
0.1956,55959
0.201,55952
0.2066,55953
0.2122,55950
0.2176,55942
0.2232,55941
0.2289,55949
0.2342,55946
0.2399,55948
0.2455,55938
0.2511,55942
0.2565,55942
0.2621,55941
0.2677,55940
0.2733,55936
0.2787,55933
0.2843,55935
0.2899,55934
0.2955,55930
0.3011,55938
0.3065,55934
0.3121,55924
0.3177,55926
0.3233,55933
0.3287,55932
0.3343,55936
0.34,55935
0.3456,55930
0.3509,55929
0.3566,55924
0.3622,55928
0.3678,55921
0.3732,55922
0.3788,55923
0.3844,55927
0.3898,55930
0.3954,55939
0.4011,55933
0.4067,55933
0.4121,55933
0.4177,55919
0.4233,55925
0.4287,55914
0.4343,55927
0.4399,55919
0.4456,55919
0.4509,55922
0.4566,55923
0.4622,55928
0.4678,55929
0.4732,55925
0.4788,55924
0.4844,55928
0.4898,55928
0.4954,55921
0.501,55935
0.5067,55932
0.512,55922
0.5176,55928
0.5233,55925
0.5289,55927
0.5343,55929
0.5399,55921
0.5455,55921
0.5511,55925
0.5565,55926
0.5621,55929
0.5678,55927
0.5731,55918
0.5787,55924
0.5844,55931
0.59,55925
0.5954,55924
0.601,55928
0.6066,55919
0.6122,55933
0.6176,55936
0.6232,55928
0.6288,55926
0.6345,55935
0.6398,55935
0.6455,55936
0.6511,55930
0.6567,55929
0.662,55931
0.6677,55930
0.6733,55927
0.6786,55930
0.6843,55927
0.6899,55923
0.6956,55931
0.7009,55934
0.7066,55929
0.7122,55934
0.7175,55936
0.7232,55930
0.7288,55931
0.7344,55931
0.7398,55929
0.7454,55930
0.7511,55933
0.7567,55930
0.762,55931
0.7677,55934
0.7733,55928
0.7787,55930
0.7843,55928
0.7899,55927
0.7953,55935
0.8009,55938
0.8065,55934
0.8122,55934
0.8178,55941
0.8232,55935
0.8288,55929
0.8344,55944
0.8398,55939
0.8454,55932
0.851,55931
0.8567,55928
0.862,55928
0.8676,55929
0.8733,55932
0.8786,55926
0.8843,55936
0.8899,55935
0.8955,55930
0.9009,55935
0.9065,55923
0.9121,55921
0.9178,55929
0.9231,55933
0.9287,55930
0.9344,55934
0.94,55931
0.9453,55931
0.951,55922
0.9566,55926
0.962,55928
0.9676,55925
