Experiment: Feb_25_Turb_expt vial 4, Thu Feb 25 15:27:00 2021
0.0014,56592
0.0066,56634
0.0122,56587
0.0176,56584
0.0232,56583
0.0288,56577
0.0344,56588
0.04,56583
0.0454,56591
0.0509,56570
0.0565,56590
0.0622,56591
0.0677,56598
0.0734,56594
0.0787,56633
0.0843,54055
0.09,54078
0.0956,54067
0.1009,54117
0.1065,54059
0.1121,54110
0.1177,54059
0.1231,54056
0.1287,54040
0.1343,54068
0.1399,54007
0.1453,54018
0.151,53988
0.1566,54007
0.1621,54008
0.1677,53980
0.1731,53990
0.1788,53977
0.1844,53976
0.1899,53977
0.1956,53934
0.201,53945
0.2066,53891
0.2122,53915
0.2176,53868
0.2232,53914
0.2289,53906
0.2342,53903
0.2399,53898
0.2455,53898
0.2511,53862
0.2565,53849
0.2621,53875
0.2677,53852
0.2733,53836
0.2787,53860
0.2843,53857
0.2899,53787
0.2955,53788
0.3011,53775
0.3065,53759
0.3121,53730
0.3177,53814
0.3233,53742
0.3287,53702
0.3343,53688
0.34,53650
0.3456,53685
0.3509,53678
0.3566,53658
0.3622,53677
0.3678,53702
0.3732,53618
0.3788,53631
0.3844,53571
0.3898,53679
0.3954,53554
0.4011,53579
0.4067,53584
0.4121,53609
0.4177,53550
0.4233,53535
0.4287,53556
0.4343,53560
0.4399,53504
0.4456,53493
0.4509,53466
0.4566,53505
0.4622,53474
0.4678,53456
0.4732,53453
0.4788,53490
0.4844,53436
0.4898,53356
0.4954,53397
0.501,53425
0.5067,53417
0.512,53434
0.5176,53362
0.5233,53329
0.5289,53389
0.5343,53363
0.5399,53353
0.5455,53299
0.5511,53312
0.5565,53317
0.5621,53321
0.5678,53289
0.5731,53289
0.5787,53199
0.5844,53209
0.59,53221
0.5954,53212
0.601,53164
0.6066,53153
0.6122,53133
0.6176,53190
0.6232,53117
0.6288,53111
0.6345,53107
0.6398,53072
0.6455,53090
0.6511,53058
0.6567,53018
0.662,53055
0.6677,53066
0.6733,53049
0.6786,52968
0.6843,52976
0.6899,52921
0.6956,52967
0.7009,52898
0.7066,52890
0.7122,52921
0.7175,52849
0.7232,52855
0.7288,52831
0.7344,52847
0.7398,52830
0.7454,52768
0.7511,52716
0.7567,52738
0.762,52729
0.7677,52676
0.7733,52712
0.7787,52709
0.7843,52556
0.7899,52658
0.7953,52653
0.8009,52634
0.8065,52576
0.8122,52535
0.8178,52568
0.8232,52560
0.8288,52477
0.8344,52565
0.8398,52474
0.8454,52433
0.851,52409
0.8567,52363
0.862,52430
0.8676,52390
0.8733,52392
0.8786,52388
0.8843,52279
0.8899,52300
0.8955,52278
0.9009,52247
0.9065,52244
0.9121,52220
0.9178,52152
0.9231,52121
0.9287,52133
0.9344,52129
0.94,52100
0.9453,52073
0.951,52134
0.9566,52051
0.962,52029
0.9676,52018
0.9732,51938
0.9789,51986
0.9842,51967
0.9898,51946
0.9955,51870
1.0011,51985
1.0065,51882
1.0121,51817
1.0177,51810
1.0231,51840
1.0287,51750
1.0343,51751
1.0399,51696
1.0456,51704
1.0509,51666
1.0566,51680
1.0622,51710
1.0676,51690
1.0732,51582
1.0788,51536
1.0844,51509
1.0898,51491
1.0954,51477
1.101,51507
1.1064,51493
1.112,51394
1.1177,51441
1.1233,51405
1.1289,51418
1.1342,51404
1.1399,51372
1.1455,51209
1.1511,51204
1.1565,51211
1.1621,51284
1.1677,51200
1.1731,51192
1.1787,51089
1.1844,51204
1.1897,51100
1.1954,51031
1.201,50964
1.2066,51034
1.212,50971
1.2176,50943
1.2232,50888
1.2289,50909
1.2342,50827
1.2399,50913
1.2455,50797
1.2508,50873
1.2565,50773
1.2621,50732
1.2677,50703
1.2733,50761
1.2787,50637
1.2843,50735
1.2899,50600
1.2956,50597
1.3009,50537
1.3065,50549
1.3122,50559
1.3175,50509
1.3232,50479
1.3288,50367
1.3344,50408
1.3398,50435
1.3454,50370
1.351,50319
1.3567,50267
1.362,50287
1.3676,50195
1.3733,50315
1.3786,50273
1.3842,50111
1.3899,50174
1.3955,50107
1.4009,50116
1.4065,50043
1.4121,50084
1.4175,49991
1.4231,49972
1.4287,49924
1.4344,49953
1.44,49784
1.4454,49800
1.451,49870
1.4566,49866
1.462,49752
1.4676,49708
1.4732,49847
1.4786,49727
1.4842,49660
1.4898,49573
1.4955,49607
1.5011,49555
1.5065,49586
1.5121,49498
1.5177,49492
1.5233,49391
1.5287,49456
1.5343,49421
1.5399,49432
1.5453,49339
1.5509,49357
1.5566,49245
1.5622,49239
1.5676,49180
1.5732,49225
1.5788,49140
1.5842,49174
1.5898,49096
1.5955,49042
1.6008,49085
1.6065,49039
1.6121,48958
1.6177,48966
1.6231,48998
1.6287,48853
1.6343,48825
1.64,48948
1.6453,48843
1.651,48753
1.6566,48622
1.6619,48578
1.6676,48639
1.6732,48699
1.6788,48618
1.6842,48511
1.6898,48553
1.6954,48420
1.7011,48456
1.7064,48427
1.712,48537
1.7176,48300
1.7232,48447
1.7289,48212
1.7342,48308
1.7398,48318
1.7454,48297
1.7511,48089
1.7564,48159
1.7621,48151
1.7676,48225
1.7733,48187
1.7786,48146
1.7843,48098
1.7899,48008
1.7954,47993
1.8011,47975
1.8064,48049
1.8121,47996
1.8177,47887
1.8233,47813
1.8286,47806
1.8342,47867
1.8399,47815
1.8455,47750
1.8511,47707
1.8564,47811
1.8621,47808
1.8677,47728
1.8733,47732
1.8787,47642
1.8843,47756
1.89,47663
1.8953,47688
1.901,47622
1.9066,47642
1.912,47521
1.9176,47546
1.9232,47558
1.9289,47519
1.9342,47409
1.9399,47366
1.9455,47459
1.9509,47359
1.9565,47469
1.9621,47371
1.9678,47347
1.9731,47339
1.9787,47364
1.9844,47257
1.99,47327
1.9953,47297
2.0066,47094
2.012,47134
2.0176,47203
2.0233,47131
2.0289,47081
2.0343,47046
2.0399,47096
2.0455,46942
2.0511,47103
2.0565,46910
2.0621,46896
2.0677,46993
2.0734,46988
2.0787,46920
2.0843,46882
2.09,46861
2.0956,46867
2.1009,46803
2.1066,46929
2.1122,46824
2.1175,46750
2.1232,46807
2.1288,46722
2.1344,46777
2.1398,46581
2.1454,46669
2.1511,46625
2.1567,46650
2.162,46656
2.1677,46658
2.1733,46581
2.1787,46662
2.1843,46506
2.1899,46533
2.1956,46482
2.2009,46480
2.2065,46424
2.2122,46471
2.2178,46522
2.2232,46446
2.2288,46530
2.2344,46415
2.2398,46275
2.2454,46413
2.251,46366
2.2567,46316
2.2621,46333
2.2677,46251
2.2733,46290
2.279,46188
2.2843,46341
2.29,46187
2.2956,46238
2.3009,46207
2.3065,46147
2.3122,46221
2.3178,46139
2.3231,46129
2.3288,46151
2.3344,46160
2.34,46213
2.3454,46142
2.351,46158
2.3566,46084
2.3623,46036
2.3676,46025
2.3732,45992
2.3789,46080
2.3842,45991
2.3899,45998
2.3955,45926
2.4011,45948
2.4065,45833
2.4121,45931
2.4177,45856
2.4234,45782
2.4287,45873
2.4344,45735
2.44,45913
2.4456,45764
2.451,45802
2.4566,45718
2.4622,45745
2.4676,45885
2.4732,45747
2.4788,45647
2.4845,45632
2.4898,45625
2.4954,45489
2.5011,45549
2.5067,45511
2.512,45491
2.5177,45572
2.5233,45436
2.5289,45453
2.5343,45440
2.5399,45443
2.5456,45441
2.5509,45397
2.5566,45342
2.5622,45372
2.5678,45418
2.5732,45345
2.5788,45286
2.5845,45300
2.5898,45232
2.5954,45322
2.601,45135
2.6067,45164
2.6123,45185
2.6176,45130
2.6233,45120
2.6289,45053
2.6345,45086
2.6399,45220
2.6455,45077
2.6511,45052
2.6567,45077
2.6621,44911
2.6677,45010
2.6733,44959
2.679,44909
2.6843,44860
2.6899,44785
2.6956,44936
2.7012,44835
2.7065,44855
2.7122,44867
2.7178,44753
2.7232,44795
2.7288,44729
2.7344,44678
2.74,44729
2.7454,44668
2.751,44727
2.7567,44555
2.7623,44618
2.7676,44633
2.7733,44678
2.7789,44528
2.7843,44642
2.7899,44562
2.7955,44505
2.8012,44434
2.8065,44490
2.8122,44439
2.8178,44406
2.8234,44439
2.8288,44350
2.8344,44308
2.84,44264
2.8454,44345
2.851,44412
2.8566,44232
2.8623,44355
2.8676,44296
2.8733,44323
2.8789,44229
2.8842,44370
2.8899,44209
2.8955,44086
2.9012,44205
2.9065,44079
2.9121,44282
2.9178,44163
2.9234,44208
2.9287,44080
2.9344,44082
2.94,44099
2.9454,44030
2.951,44105
2.9566,44041
2.9623,44003
2.9677,44064
2.9733,44089
2.9789,44013
2.9845,44060
2.9899,43966
2.9955,44006
3.0065,43904
3.0122,43738
3.0178,43781
3.0234,43751
3.0288,43836
3.0344,43805
3.04,43800
3.0456,43787
3.051,43755
3.0566,43707
3.0622,43867
3.0676,43702
3.0733,43643
3.0789,43649
3.0845,43574
3.0899,43594
3.0955,43548
3.1012,43592
3.1065,43503
3.1121,43520
3.1178,43563
3.1234,43558
3.1287,43467
3.1344,43517
3.14,43461
3.1456,43426
3.151,43477
3.1566,43528
3.1623,43370
3.1676,43307
3.1733,43389
3.1789,43432
3.1843,43409
3.1899,43286
3.1955,43256
3.2012,43176
3.2065,43257
3.2122,43291
3.2178,43259
3.2234,43327
3.2288,43250
3.2343,43236
3.2399,43108
3.2455,43283
3.2511,43245
3.2567,43151
3.2621,43046
3.2677,43039
3.2734,43113
3.2787,43141
3.2843,43042
3.2899,43013
3.2955,42883
3.3011,42879
3.3065,42738
3.3121,42994
3.3177,42972
3.3233,42758
3.3289,42730
3.3343,42704
3.3399,42729
3.3455,42707
3.3511,42670
3.3567,42569
3.3621,42656
3.3677,42573
3.3733,42575
3.3789,42566
3.3843,42523
3.3899,42509
3.3955,42588
3.4011,42468
3.4067,42544
3.4121,42308
3.4177,42439
3.4233,42359
3.4289,42354
3.4345,42392
3.4399,42260
3.4455,42217
3.4512,42204
3.4565,42288
3.4622,42244
3.4678,42188
3.4732,42247
3.4788,42212
3.4845,42117
3.4901,42197
3.4954,42210
3.5011,42104
3.5067,42149
3.5121,42043
3.5177,42029
3.5233,41963
3.529,42052
3.5343,42037
3.5399,41929
3.5456,41921
3.5512,41939
3.5565,41846
3.5622,41905
3.5678,41996
3.5732,41874
3.5788,41679
3.5844,41720
3.5901,41828
3.5954,41926
3.601,41809
3.6067,41721
3.6123,41737
3.6177,41767
3.6233,41694
3.6289,41767
3.6343,41632
3.6399,41563
3.6455,41615
3.6511,41614
3.6565,41540
3.6621,41678
3.6678,41623
3.6734,41567
3.6788,41634
3.6844,41532
3.69,41446
3.6954,41435
3.701,41473
3.7067,41432
3.712,41401
3.7176,41390
3.7233,41429
3.7289,41442
3.7345,41350
3.7399,41465
3.7455,41561
3.7511,41206
3.7565,41424
3.7621,41373
3.7678,41309
3.7731,41291
3.7788,41192
3.7844,41217
3.79,41283
3.7954,41100
3.801,41147
3.8066,41226
3.8122,41316
3.8179,41096
3.8232,41120
3.8288,41271
3.8345,41122
3.8398,41144
3.8454,41229
3.8511,41151
3.8567,41140
3.8623,41113
3.8677,41020
3.8733,41162
3.8789,41222
3.8843,41214
3.8899,41069
3.8956,41150
3.9012,41099
3.9065,41122
3.9122,41116
3.9178,41051
3.9234,40952
3.9288,41053
3.9344,40986
3.94,40989
3.9454,40966
3.951,41008
3.9567,41072
3.9623,41130
3.9677,41026
3.9733,41018
3.9789,40976
3.9843,41095
3.9899,41093
3.9956,41012
4.0009,41041
4.0066,41091
4.0123,41100
4.0176,41027
4.0232,41070
4.0289,41092
4.0345,40906
4.0399,41010
4.0455,41023
4.0511,40919
4.0565,41033
4.0621,40991
4.0677,40904
4.0734,40970
4.0787,41083
4.0844,40983
4.09,40856
4.0956,40958
4.101,41027
4.1066,40989
4.1123,40860
4.1176,40975
4.1232,40842
4.1289,40995
4.1345,40913
4.1398,40886
4.1455,40853
4.1511,40841
4.1565,40982
4.1621,40954
4.1677,40918
4.1734,40935
4.179,40866
4.1843,40919
4.19,40871
4.1956,40988
4.2009,41019
4.2066,40936
4.2122,40859
4.2178,41033
4.2232,40877
4.2288,40916
4.2345,40840
4.2398,40910
4.2454,40892
4.2511,40928
4.2567,40756
4.262,40886
4.2677,40927
4.2733,40986
4.2787,40947
4.2843,40983
4.2899,40880
4.2956,40950
4.3009,40819
4.3065,40882
4.3121,40894
4.3178,40859
4.3234,40878
4.3288,40796
4.3344,40837
4.34,40804
4.3454,40815
4.351,40775
4.3567,40728
4.362,40866
4.3676,40803
4.3733,40889
4.3789,40793
4.3843,40754
4.3899,40805
4.3955,40819
4.4012,40801
4.4065,40835
4.4121,40853
4.4178,40798
4.4234,40788
4.4287,40899
4.4344,40859
4.44,40782
4.4456,40943
4.4509,40842
4.4565,40783
4.4622,40877
4.4678,40879
4.4731,40905
4.4788,40868
4.4844,40910
4.49,40855
4.4954,40875
4.501,40828
4.5066,40880
4.5123,40930
4.5176,40943
4.5233,40812
4.5289,40843
4.5342,40930
4.5399,40910
4.5455,40796
4.5511,40879
4.5565,40743
4.5621,40912
4.5678,40877
4.5734,40778
4.5787,40840
4.5844,40876
4.59,40802
4.5954,40823
4.601,40810
4.6066,40829
4.6123,40826
4.6176,40795
4.6232,40760
4.6289,40762
4.6345,40809
4.6398,40789
4.6455,40793
4.6511,40790
4.6567,40785
4.6621,40760
4.6677,40783
4.6734,40841
4.6787,40870
4.6843,40849
4.69,40769
4.6956,40797
4.7009,40873
4.7066,40805
4.7122,40772
4.7178,40739
4.7232,40801
4.7288,40803
4.7344,40768
4.7401,40688
4.7454,40854
4.751,40906
4.7565,40782
4.7621,40884
4.7677,40721
4.7733,40734
4.7787,40781
4.7843,40763
4.7899,40788
4.7955,40798
4.8009,40763
4.8065,40772
4.8121,40814
4.8177,40788
4.8233,40735
4.8287,40780
4.8343,40800
4.8399,40790
4.8455,40717
4.8512,40745
4.8565,40798
4.8622,40741
4.8677,40784
4.8734,40745
4.8787,40773
4.8843,40718
4.89,40782
4.8955,40737
4.9011,40751
4.9065,40792
4.9121,40839
4.9178,40731
4.9233,40731
4.9287,40732
4.9343,40845
4.9399,40783
4.9456,40831
4.9509,40735
4.9565,40774
4.9622,40658
4.9676,40690
4.9732,40734
4.9788,40735
4.9844,40631
4.9898,40769
4.9954,40716
5.001,40687
5.0067,40636
5.012,40736
5.0177,40624
5.0233,40722
5.0289,40745
5.0343,40688
5.0399,40615
5.0455,40740
5.0511,40594
5.0565,40679
5.0621,40665
5.0678,40723
5.0731,40664
5.0787,40738
5.0844,40603
5.09,40638
5.0954,40718
5.101,40715
5.1066,40615
5.1122,40612
5.1176,40650
5.1232,40658
5.1288,40673
5.1344,40662
5.1398,40628
5.1454,40577
5.1511,40596
5.1567,40637
5.162,40707
5.1677,40602
5.1733,40668
5.1787,40707
5.1843,40673
5.1899,40682
5.1955,40616
5.2009,40696
5.2065,40587
5.2122,40626
5.2178,40599
5.2232,40652
5.2288,40617
5.2344,40618
5.2398,40598
5.2454,40592
5.251,40515
5.2566,40594
5.262,40550
5.2676,40631
5.2733,40572
5.2789,40577
5.2843,40525
5.2899,40508
5.2955,40499
5.3009,40530
5.3065,40469
5.3122,40514
5.3178,40516
5.3231,40472
5.3288,40483
5.3344,40525
5.34,40533
5.3454,40553
5.351,40413
5.3566,40442
5.362,40483
5.3676,40487
5.3733,40482
5.3789,40474
5.3842,40439
5.3899,40483
5.3955,40493
5.4011,40466
5.4065,40433
5.4121,40455
5.4175,40417
5.4231,40435
5.4288,40454
5.4344,40530
5.44,40503
5.4454,40427
5.451,40457
5.4567,40443
5.462,40436
5.4676,40474
5.4733,40456
5.4786,40413
5.4843,40391
5.4899,40482
5.4955,40373
5.5009,40423
5.5065,40471
5.5121,40521
5.5178,40446
5.5231,40447
5.5288,40428
5.5344,40347
5.5398,40462
5.5454,40417
5.551,40412
5.5567,40478
5.562,40440
5.5677,40499
5.5733,40397
5.5787,40510
5.5843,40509
5.5899,40385
5.5955,40447
5.6009,40404
5.6065,40445
5.6121,40441
5.6178,40385
5.6231,40419
5.6288,40308
5.6344,40385
5.64,40392
5.6454,40332
5.651,40424
5.6566,40325
5.6622,40428
5.6676,40381
5.6732,40310
5.6788,40458
5.6844,40410
5.6898,40387
5.6954,40386
5.701,40353
5.7064,40401
5.712,40421
5.7177,40261
5.7233,40382
5.7289,40428
5.7343,40352
5.7399,40342
5.7455,40381
5.7509,40330
5.7565,40323
5.7622,40297
5.7678,40369
5.7731,40404
5.7788,40316
5.7844,40320
5.7898,40349
5.7954,40392
5.8011,40335
5.8064,40348
5.812,40367
5.8177,40311
5.8233,40349
5.8287,40386
5.8343,40395
5.84,40406
5.8453,40385
5.851,40391
5.8566,40338
5.862,40361
5.8676,40439
5.8732,40412
5.8789,40381
5.8842,40323
5.8899,40458
5.8955,40323
5.9009,40375
5.9065,40327
5.9122,40318
5.9178,40400
5.9231,40327
5.9288,40323
5.9344,40324
5.9398,40426
5.9454,40342
5.951,40318
5.9567,40393
5.962,40284
5.9677,40310
5.9733,40426
5.9786,40390
5.9843,40376
5.9899,40304
5.9955,40319
6.0009,40358
6.0065,40358
6.0122,40336
6.0178,40389
6.0231,40336
6.0288,40343
6.0344,40312
6.04,40251
6.0453,40338
6.051,40380
6.0566,40363
6.062,40317
6.0676,40377
6.0732,40358
6.0788,40368
6.0842,40349
6.0898,40349
6.0955,40331
6.1011,40393
6.1064,40286
6.1121,40364
6.1177,40392
6.1231,40442
6.1287,40375
6.1343,40325
6.1397,40455
6.1453,40425
6.151,40362
6.1566,40488
6.162,40326
6.1676,40283
6.1732,40306
6.1789,40400
6.1842,40315
6.1899,40306
6.1955,40372
6.2009,40397
6.2065,40312
6.2122,40290
6.2175,40332
6.223,40367
6.2287,40413
6.2343,40423
6.2399,40317
6.2453,40339
6.2508,40300
6.2565,40338
6.2621,40337
6.2677,40319
6.2731,40394
6.2786,40255
6.2843,40243
6.2899,40228
6.2953,40213
6.3009,40323
6.3065,40251
6.3121,40234
6.3177,40296
6.3231,40258
6.3287,40265
6.3343,40237
6.3399,40241
6.3455,40228
6.3509,40250
6.3565,40333
6.3621,40265
6.3677,40270
6.3733,40243
6.3787,40232
6.3843,40271
6.3899,40270
6.3955,40255
6.4009,40279
6.4065,40334
6.4122,40338
