Experiment: Feb_22_tst3_chemo_expt vial 6, Mon Feb 22 14:25:18 2021
0.0045,0.896431553754763
0.0102,0.8856550703728285
0.0158,0.8972368136778497
0.0215,0.8875596716783785
0.0272,0.8910042017627302
0.0325,0.8903752428198479
0.0382,0.8980812737715218
0.0438,0.8987950735623813
0.0492,0.8942244981609894
0.0548,0.8953608765912378
0.0605,0.8894743752322071
0.0658,0.8881770583683843
0.0714,0.8857746433397164
0.0771,0.8848841881396914
0.0824,0.8881904788934379
0.0881,0.8837216559657589
0.0937,0.8827205303504123
0.0991,0.8816703642779017
0.1048,0.8828826647721398
0.1104,0.8764647792655985
0.1161,0.8809548181034098
0.1216,0.8759204864991547
0.1269,0.8778967224882323
0.1326,0.8759277053068636
0.1382,0.8617827972961533
0.1436,0.8428533166525546
0.1492,0.8549896999070347
0.1549,0.8415419934992358
0.1605,0.8393900707921559
0.1658,0.8429762749069715
0.1715,0.8328163334699386
0.1772,0.8290165159557056
0.1825,0.8276907374898307
0.1882,0.821599228580978
