Experiment: Feb_22_tst3_chemo_expt vial 0, Mon Feb 22 14:25:18 2021
0.0045,0.866901156506872
0.0102,0.8609324907596451
0.0158,0.8680625510052629
0.0215,0.8638888569487627
0.0272,0.8641209361760676
0.0325,0.8595617478697853
0.0382,0.865298093737773
0.0438,0.859464447827281
0.0492,0.8581625224692859
0.0548,0.8589145237721834
0.0605,0.8671127375609993
0.0658,0.8636287168275829
0.0714,0.8521674507139503
0.0771,0.853970873313549
0.0824,0.8550224402109685
0.0881,0.8492440245268315
0.0937,0.851249921092494
0.0991,0.8459631808473796
0.1048,0.8495079585035612
0.1104,0.8508261958000208
0.1161,0.8477029960495313
0.1216,0.8519529824601368
0.1269,0.8497748056686171
0.1326,0.8510325886442611
0.1382,0.8535404230826509
0.1436,0.8549362623465613
0.1492,0.852706688863399
0.1549,0.8389494649191569
0.1605,0.8317532005347118
0.1658,0.8402390900636175
0.1715,0.817120078206878
0.1772,0.8165671140803225
0.1825,0.8124377851953974
0.1882,0.7976229256080222
