Experiment: Feb_22_tst3_chemo_expt vial 14, Mon Feb 22 14:25:18 2021
0.0045,0.8393356912087968
0.0102,0.8428752696202104
0.0158,0.8564272309564984
0.0215,0.8522960517555248
0.0272,0.8521682187504882
0.0325,0.8521980919654475
0.0382,0.8536185964148661
0.0438,0.8578712144295968
0.0492,0.8709111060858146
0.0548,0.8615529353865603
0.0605,0.8589486448045442
0.0658,0.8574327979938388
0.0714,0.8654527415188487
0.0771,0.8479149886104956
0.0824,0.8458204092624262
0.0881,0.8353687814146008
0.0937,0.8385137876602986
0.0991,0.8404992664110423
0.1048,0.8428698047076211
0.1104,0.846920584570442
0.1161,0.8400646699469391
0.1216,0.8369332383188901
0.1269,0.8402188353725051
0.1326,0.8378341138727285
0.1382,0.8262823247154831
0.1436,0.8123612040115377
0.1492,0.8189014756129687
0.1549,0.8111843016376981
0.1605,0.7942925179327742
0.1658,0.8053977020246281
0.1715,0.7916070346943981
0.1772,0.7914234375846287
0.1825,0.7892287220113247
0.1882,0.7858507025197272
