Experiment: Feb_22_tst3_chemo_expt vial 5, Mon Feb 22 14:25:18 2021
0.0045,0.8948730385430528
0.0102,0.8935605227039263
0.0158,0.8924428296425235
0.0215,0.9015999767899924
0.0272,0.8889717241592285
0.0325,0.8981205454944949
0.0382,0.895097448833902
0.0438,0.8894520409336284
0.0492,0.8904368120882228
0.0548,0.8868806046801097
0.0605,0.8909035940040925
0.0658,0.8864687594795008
0.0714,0.8842877546243517
0.0771,0.8861530008491849
0.0824,0.8785115132658396
0.0881,0.8786030993889897
0.0937,0.886284365948788
0.0991,0.8801912051500529
0.1048,0.8802632006365946
0.1104,0.8771599989697443
0.1161,0.8785444096582145
0.1216,0.8693650459724805
0.1269,0.8727501308939714
0.1326,0.8703344529080925
0.1382,0.868865056609344
0.1436,0.853582955415938
0.1492,0.8437122532995494
0.1549,0.8355567627471417
0.1605,0.8370024279680375
0.1658,0.8343274955546283
0.1715,0.820352925163798
0.1772,0.8227730032829521
0.1825,0.8245483874123491
0.1882,0.8196711058830914
