Experiment: Feb_22_tst3_chemo_expt vial 8, Mon Feb 22 14:25:18 2021
0.0045,0.8924618389301461
0.0102,0.8913667011279566
0.0158,0.8934477006123106
0.0215,0.8945852532237941
0.0272,0.8911602342638809
0.0325,0.8986359446990946
0.0382,0.8927083526695444
0.0438,0.8962937873956158
0.0492,0.8982289081551407
0.0548,0.8939508439539632
0.0605,0.8995625585316139
0.0658,0.8916287127286826
0.0714,0.8895168201702015
0.0771,0.8870355447938982
0.0824,0.8867523194180847
0.0881,0.8884263515239514
0.0937,0.8869774095127296
0.0991,0.8854171979918647
0.1048,0.8766638167280478
0.1104,0.885045375735666
0.1161,0.88328646588636
0.1216,0.870705727869787
0.1269,0.861824360283084
0.1326,0.865707273983374
0.1382,0.8474868984153725
0.1436,0.8478963762479744
0.1492,0.8568674742236917
0.1549,0.8316967933201564
0.1605,0.8452919674136479
0.1658,0.8442656287433193
0.1715,0.830276939310036
0.1772,0.8239345964954266
0.1825,0.8352159581425015
0.1882,0.8169267642841366
