Experiment: Mar_5_Turb_expt vial 5, Fri Mar  5 17:59:38 2021
0.0053,55633
0.0107,55676
0.0164,55609
0.0218,55668
0.0275,55656
0.0329,55697
0.0384,55662
0.0441,55676
0.0495,55674
0.0552,55568
0.0606,55644
0.0663,55665
0.0717,55654
0.0774,55664
0.0831,55708
0.0885,55700
0.0942,55659
0.0996,53560
0.1052,53867
0.1106,53906
0.1163,53920
0.1217,53863
0.1274,53917
0.1331,53870
0.1385,53871
0.1442,53916
0.1496,53883
0.1553,53881
0.1607,53895
