Experiment: Mar_5_Turb_expt vial 13, Fri Mar  5 17:59:38 2021
0.0053,171
0.0107,171
0.0164,171
0.0218,169
0.0275,172
0.0329,170
0.0384,168
0.0441,171
0.0495,171
0.0552,170
0.0606,172
0.0663,170
0.0717,171
0.0774,169
0.0831,168
0.0885,168
0.0942,171
0.0996,172
0.1052,170
0.1106,171
0.1163,168
0.1217,172
0.1274,172
0.1331,170
0.1385,172
0.1442,168
0.1496,168
0.1553,171
0.1607,170
