Experiment: Mar_5_Turb_expt vial 7, Fri Mar  5 17:59:38 2021
0.0053,170
0.0107,170
0.0164,171
0.0218,169
0.0275,171
0.0329,173
0.0384,170
0.0441,170
0.0495,170
0.0552,171
0.0606,170
0.0663,170
0.0717,171
0.0774,171
0.0831,171
0.0885,171
0.0942,170
0.0996,173
0.1052,170
0.1106,173
0.1163,169
0.1217,171
0.1274,171
0.1331,173
0.1385,171
0.1442,173
0.1496,171
0.1553,169
0.1607,170
