Experiment: Mar_5_Turb_expt vial 4, Fri Mar  5 17:59:38 2021
0.0053,170
0.0107,168
0.0164,172
0.0218,169
0.0275,171
0.0329,171
0.0384,171
0.0441,172
0.0495,170
0.0552,171
0.0606,171
0.0663,170
0.0717,171
0.0774,173
0.0831,170
0.0885,172
0.0942,170
0.0996,171
0.1052,173
0.1106,172
0.1163,172
0.1217,174
0.1274,172
0.1331,170
0.1385,171
0.1442,172
0.1496,171
0.1553,168
0.1607,170
