Experiment: Mar_5_Turb_expt vial 1, Fri Mar  5 17:59:38 2021
0.0053,55680
0.0107,55749
0.0164,55760
0.0218,55781
0.0275,55759
0.0329,55763
0.0384,55799
0.0441,55779
0.0495,55786
0.0552,55770
0.0606,55784
0.0663,55713
0.0717,55774
0.0774,53906
0.0831,53811
0.0885,53786
0.0942,53780
0.0996,53787
0.1052,53802
0.1106,53793
0.1163,53789
0.1217,53783
0.1274,53799
0.1331,53758
0.1385,53765
0.1442,53777
0.1496,53758
0.1553,53761
0.1607,53750
