Experiment: Mar_5_Turb_expt vial 3, Fri Mar  5 17:59:38 2021
0.0053,55105
0.0107,55094
0.0164,55143
0.0218,55146
0.0275,55148
0.0329,55150
0.0384,55156
0.0441,55141
0.0495,55132
0.0552,55152
0.0606,55152
0.0663,55162
0.0717,55150
0.0774,55194
0.0831,55211
0.0885,55206
0.0942,53555
0.0996,53460
0.1052,53445
0.1106,53436
0.1163,53446
0.1217,53406
0.1274,53402
0.1331,53426
0.1385,53398
0.1442,53406
0.1496,53386
0.1553,53362
0.1607,53381
