Experiment: Mar_5_Turb_expt vial 12, Fri Mar  5 17:59:38 2021
0.0053,174
0.0107,171
0.0164,171
0.0218,169
0.0275,170
0.0329,173
0.0384,169
0.0441,170
0.0495,170
0.0552,169
0.0606,171
0.0663,174
0.0717,170
0.0774,170
0.0831,170
0.0885,170
0.0942,172
0.0996,173
0.1052,171
0.1106,170
0.1163,170
0.1217,171
0.1274,172
0.1331,171
0.1385,173
0.1442,171
0.1496,170
0.1553,170
0.1607,167
