Experiment: Mar_5_Turb_expt vial 6, Fri Mar  5 17:59:38 2021
0.0053,169
0.0107,167
0.0164,172
0.0218,171
0.0275,171
0.0329,172
0.0384,171
0.0441,171
0.0495,171
0.0552,172
0.0606,173
0.0663,170
0.0717,171
0.0774,171
0.0831,173
0.0885,170
0.0942,172
0.0996,172
0.1052,169
0.1106,172
0.1163,171
0.1217,172
0.1274,170
0.1331,171
0.1385,169
0.1442,171
0.1496,172
0.1553,169
0.1607,170
