0.0045,36.63275871097209
0.0102,36.57661645266482
0.0159,36.54854532351119
0.0215,36.68890096927936
0.0269,36.941541131662056
0.0325,37.13803903573749
0.0382,36.997683389969325
0.0435,36.88539887335479
0.0492,37.109967906583854
0.0548,37.025754519122955
0.0604,36.85732774420116
0.0658,37.025754519122955
0.0714,37.109967906583854
0.0771,36.941541131662056
0.0825,36.913470002508426
0.0881,37.081896777430224
0.0937,37.081896777430224
0.0991,36.96961226081569
0.1047,37.053825648276586
0.1104,37.109967906583854
0.1157,36.941541131662056
0.1214,37.025754519122955
0.127,37.053825648276586
0.1327,36.96961226081569
0.138,36.997683389969325
0.1437,37.109967906583854
0.1493,36.997683389969325
0.1547,37.081896777430224
0.1603,37.053825648276586
0.166,36.96961226081569
0.1713,36.997683389969325
0.177,37.053825648276586
0.1824,36.88539887335479
0.188,37.053825648276586
0.1936,37.081896777430224
0.1993,36.96961226081569
