Experiment: Mar_25_Phage_osmo_expt vial 10, Thu Mar 25 17:24:53 2021
0.0026,4067
0.0083,4068
0.0137,4067
0.0194,4067
0.0247,4067
0.0304,4066
0.036,4069
0.0414,4067
0.0471,4066
0.0528,4067
0.0581,4068
0.0638,4068
0.0694,4068
0.0748,4068
0.0804,4066
0.0861,4067
0.0917,4066
0.097,4067
0.1027,4067
0.1081,4066
0.1138,4067
0.1194,4066
0.1248,4065
0.1304,4067
0.136,4066
0.1417,4066
0.147,4066
0.1527,4068
0.1583,4067
0.1637,4068
0.1693,4067
0.1749,4066
0.1806,4069
0.1859,4065
0.1915,4065
0.1971,4067
0.2028,4067
0.2081,4066
0.2137,4066
0.2194,4067
0.225,4064
0.2304,4067
0.236,4067
0.2416,4066
0.2472,4067
0.2526,4066
0.2582,4068
0.2638,4068
0.2695,4065
0.2748,4067
0.2804,4066
0.2861,4066
0.2915,4066
0.2971,4066
0.3026,4068
0.3082,4068
0.3138,4069
0.3194,4067
0.3248,4067
0.3304,4066
0.3361,4067
0.3417,4067
0.3473,4066
0.3526,4066
0.3582,4068
0.3638,4067
0.3694,4065
0.3748,4067
0.3804,4066
0.386,4067
0.3917,4066
0.3971,4065
0.4027,4067
0.4083,4067
0.4138,4069
0.4193,4067
0.4249,4066
0.4306,4068
0.4359,4066
0.4416,4068
0.4472,4067
0.4526,4067
0.4582,4068
0.4639,4067
0.4693,4065
0.4749,4066
0.4806,4068
0.486,4067
0.4917,4068
0.4971,4066
0.5027,4065
0.5081,4068
0.5137,4067
0.5194,4067
0.5248,4067
0.5305,4066
0.5361,4065
0.5415,4067
0.5472,4067
0.5528,4065
0.5581,4067
0.5638,4066
0.5694,4068
0.5751,4066
0.5804,4068
0.586,4067
0.5917,4068
0.5971,4066
0.6027,4067
0.6084,4066
0.6137,4066
0.6194,4067
0.625,4067
0.6304,4066
0.6361,4074
0.6417,4066
0.6473,4065
0.6527,4066
0.6583,4067
0.6639,4066
0.6695,4067
0.6749,4068
0.6805,4065
0.6861,4065
0.6915,4067
0.6971,4065
0.7028,4068
0.7084,4064
0.7137,4068
0.7193,4066
0.7249,4066
0.7306,4067
0.7359,4067
0.7415,4065
0.7471,4067
0.7528,4065
0.7584,4067
0.7637,4066
0.7694,4068
0.775,4067
0.7804,4066
0.7861,4067
0.7917,4067
0.7971,4066
0.8027,4067
0.8083,4067
0.8137,4067
0.8194,4065
0.825,4067
0.8306,4067
0.836,4066
0.8416,4066
0.8473,4066
0.8527,4067
0.8584,4067
0.8637,4077
0.8694,4069
0.8749,4066
0.8805,4065
0.8862,4065
0.8916,4066
0.8973,4067
0.9027,4067
0.9083,4069
0.9137,4067
0.9194,4067
0.9248,4067
0.9305,4068
0.9362,4066
0.9416,4069
0.9473,4067
0.9527,4066
0.9583,4066
0.9637,4067
0.9694,4067
0.9748,4066
0.9805,4067
0.9862,4067
0.9916,4066
0.9972,4067
1.0026,4067
1.0083,4068
1.014,4067
1.0194,4068
1.025,4074
1.0304,4064
1.0361,4067
1.0418,4067
1.0472,4065
1.0528,4068
1.0583,4066
1.0639,4066
1.0693,4067
1.075,4067
1.0804,4067
1.0861,4068
1.0918,4066
1.0972,4066
1.1028,4068
1.1082,4066
1.1139,4069
1.1193,4068
1.125,4067
1.1304,4067
1.136,4067
1.1417,4067
1.1471,4067
1.1528,4067
1.1582,4068
1.1639,4065
