Experiment: Mar_25_Phage_osmo_expt vial 2, Thu Mar 25 17:24:53 2021
0.0026,1628
0.0083,1624
0.0137,1621
0.0194,1612
0.0247,1602
0.0304,1605
0.036,1615
0.0414,1611
0.0471,1604
0.0528,1605
0.0581,1611
0.0638,1607
0.0694,1606
0.0748,1610
0.0804,1610
0.0861,1605
0.0917,1608
0.097,1611
0.1027,1606
0.1081,1607
0.1138,1610
0.1194,1607
0.1248,1606
0.1304,1611
0.136,1610
0.1417,1605
0.147,1609
0.1527,1609
0.1583,1606
0.1637,1608
0.1693,1613
0.1749,1609
0.1806,1606
0.1859,1609
0.1915,1608
0.1971,1607
0.2028,1610
0.2081,1608
0.2137,1604
0.2194,1608
0.225,1611
0.2304,1604
0.236,1608
0.2416,1611
0.2472,1605
0.2526,1607
0.2582,1611
0.2638,1607
0.2695,1607
0.2748,1612
0.2804,1606
0.2861,1604
0.2915,1608
0.2971,1609
0.3026,1605
0.3082,1609
0.3138,1613
0.3194,1604
0.3248,1605
0.3304,1613
0.3361,1609
0.3417,1603
0.3473,1609
0.3526,1610
0.3582,1606
0.3638,1608
0.3694,1610
0.3748,1607
0.3804,1606
0.386,1611
0.3917,1606
0.3971,1608
0.4027,1610
0.4083,1607
0.4138,1609
0.4193,1610
0.4249,1605
0.4306,1609
0.4359,1612
0.4416,1606
0.4472,1608
0.4526,1611
0.4582,1608
0.4639,1604
0.4693,1610
0.4749,1611
0.4806,1606
0.486,1608
0.4917,1610
0.4971,1606
0.5027,1607
0.5081,1613
0.5137,1607
0.5194,1608
0.5248,1610
0.5305,1603
0.5361,1609
0.5415,1610
0.5472,1605
0.5528,1611
0.5581,1608
0.5638,1604
0.5694,1610
0.5751,1610
0.5804,1605
0.586,1607
0.5917,1610
0.5971,1606
0.6027,1607
0.6084,1611
0.6137,1607
0.6194,1607
0.625,1611
0.6304,1607
0.6361,1610
0.6417,1609
0.6473,1610
0.6527,1606
0.6583,1611
0.6639,1612
0.6695,1605
0.6749,1606
0.6805,1611
0.6861,1605
0.6915,1608
0.6971,1611
0.7028,1606
0.7084,1609
0.7137,1610
0.7193,1605
0.7249,1608
0.7306,1612
0.7359,1606
0.7415,1606
0.7471,1612
0.7528,1607
0.7584,1604
0.7637,1610
0.7694,1609
0.775,1604
0.7804,1609
0.7861,1610
0.7917,1606
0.7971,1606
0.8027,1612
0.8083,1607
0.8137,1607
0.8194,1610
0.825,1609
0.8306,1607
0.836,1611
0.8416,1609
0.8473,1607
0.8527,1610
0.8584,1609
0.8637,1610
0.8694,1611
0.8749,1609
0.8805,1606
0.8862,1609
0.8916,1609
0.8973,1606
0.9027,1610
0.9083,1608
0.9137,1605
0.9194,1610
0.9248,1607
0.9305,1606
0.9362,1606
0.9416,1610
0.9473,1605
0.9527,1607
0.9583,1611
0.9637,1606
0.9694,1605
0.9748,1611
0.9805,1606
0.9862,1603
0.9916,1611
0.9972,1607
1.0026,1608
1.0083,1611
1.014,1607
1.0194,1608
1.025,1614
1.0304,1609
1.0361,1607
1.0418,1611
1.0472,1607
1.0528,1607
1.0583,1611
1.0639,1607
1.0693,1606
1.075,1612
1.0804,1606
1.0861,1607
1.0918,1610
1.0972,1607
1.1028,1606
1.1082,1613
1.1139,1608
1.1193,1608
1.125,1612
1.1304,1608
1.136,1610
1.1417,1608
1.1471,1606
1.1528,1610
1.1582,1610
