Experiment: Mar_25_Phage_osmo_expt vial 6, Thu Mar 25 17:24:53 2021
0.0026,1611
0.0083,1614
0.0137,1611
0.0194,1605
0.0247,1599
0.0304,1606
0.036,1612
0.0414,1609
0.0471,1603
0.0528,1603
0.0581,1606
0.0638,1610
0.0694,1605
0.0748,1605
0.0804,1609
0.0861,1605
0.0917,1604
0.097,1606
0.1027,1610
0.1081,1605
0.1138,1605
0.1194,1608
0.1248,1607
0.1304,1602
0.136,1605
0.1417,1609
0.147,1606
0.1527,1603
0.1583,1605
0.1637,1607
0.1693,1605
0.1749,1604
0.1806,1607
0.1859,1606
0.1915,1603
0.1971,1602
0.2028,1609
0.2081,1607
0.2137,1602
0.2194,1607
0.225,1606
0.2304,1603
0.236,1604
0.2416,1608
0.2472,1608
0.2526,1603
0.2582,1606
0.2638,1610
0.2695,1605
0.2748,1604
0.2804,1607
0.2861,1610
0.2915,1604
0.2971,1603
0.3026,1606
0.3082,1609
0.3138,1606
0.3194,1604
0.3248,1606
0.3304,1612
0.3361,1604
0.3417,1603
0.3473,1608
0.3526,1610
0.3582,1604
0.3638,1602
0.3694,1607
0.3748,1608
0.3804,1604
0.386,1605
0.3917,1609
0.3971,1608
0.4027,1604
0.4083,1605
0.4138,1609
0.4193,1606
0.4249,1603
0.4306,1605
0.4359,1609
0.4416,1605
0.4472,1603
0.4526,1608
0.4582,1608
0.4639,1604
0.4693,1604
0.4749,1608
0.4806,1607
0.486,1602
0.4917,1605
0.4971,1609
0.5027,1607
0.5081,1604
0.5137,1607
0.5194,1607
0.5248,1603
0.5305,1607
0.5361,1610
0.5415,1604
0.5472,1603
0.5528,1609
0.5581,1608
0.5638,1601
0.5694,1604
0.5751,1609
0.5804,1606
0.586,1603
0.5917,1607
0.5971,1610
0.6027,1607
0.6084,1603
0.6137,1606
0.6194,1609
0.625,1604
0.6304,1605
0.6361,1613
0.6417,1606
0.6473,1604
0.6527,1608
0.6583,1608
0.6639,1603
0.6695,1603
0.6749,1608
0.6805,1606
0.6861,1601
0.6915,1607
0.6971,1609
0.7028,1604
0.7084,1604
0.7137,1608
0.7193,1611
0.7249,1604
0.7306,1603
0.7359,1608
0.7415,1605
0.7471,1603
0.7528,1605
0.7584,1610
0.7637,1606
0.7694,1604
0.775,1605
0.7804,1611
0.7861,1606
0.7917,1604
0.7971,1608
0.8027,1609
0.8083,1604
0.8137,1603
0.8194,1607
0.825,1608
0.8306,1602
0.836,1605
0.8416,1610
