Experiment: Mar_25_Phage_osmo_expt vial 1, Thu Mar 25 17:24:53 2021
0.0026,1611
0.0083,1612
0.0137,1610
0.0194,1614
0.0247,1623
0.0304,1630
0.036,1635
0.0414,1627
0.0471,1626
0.0528,1629
0.0581,1632
0.0638,1626
0.0694,1631
0.0748,1630
0.0804,1628
0.0861,1629
0.0917,1633
0.097,1629
0.1027,1627
0.1081,1631
0.1138,1627
0.1194,1627
0.1248,1631
0.1304,1630
0.136,1625
0.1417,1631
0.147,1631
0.1527,1628
0.1583,1628
0.1637,1632
0.1693,1628
0.1749,1630
0.1806,1631
0.1859,1627
0.1915,1629
0.1971,1632
0.2028,1629
0.2081,1627
0.2137,1630
0.2194,1628
0.225,1626
0.2304,1629
0.236,1631
0.2416,1626
0.2472,1628
0.2526,1631
0.2582,1628
0.2638,1628
0.2695,1631
0.2748,1630
0.2804,1627
0.2861,1632
0.2915,1629
0.2971,1629
0.3026,1630
0.3082,1631
0.3138,1627
0.3194,1630
0.3248,1629
0.3304,1626
0.3361,1632
0.3417,1629
0.3473,1626
0.3526,1630
0.3582,1632
0.3638,1628
0.3694,1626
0.3748,1630
0.3804,1630
0.386,1627
0.3917,1631
0.3971,1631
0.4027,1626
0.4083,1631
0.4138,1632
0.4193,1625
0.4249,1630
0.4306,1631
0.4359,1630
0.4416,1627
0.4472,1628
0.4526,1632
0.4582,1626
0.4639,1629
0.4693,1631
0.4749,1627
0.4806,1628
0.486,1630
0.4917,1628
0.4971,1627
0.5027,1630
0.5081,1632
0.5137,1627
0.5194,1631
0.5248,1632
0.5305,1626
0.5361,1631
0.5415,1632
0.5472,1627
0.5528,1629
0.5581,1634
0.5638,1629
0.5694,1627
0.5751,1630
0.5804,1630
0.586,1626
0.5917,1632
0.5971,1629
0.6027,1627
0.6084,1631
0.6137,1632
0.6194,1628
0.625,1626
0.6304,1632
0.6361,1633
0.6417,1629
0.6473,1631
0.6527,1631
0.6583,1626
0.6639,1628
0.6695,1632
0.6749,1627
0.6805,1628
0.6861,1631
0.6915,1628
0.6971,1626
0.7028,1630
0.7084,1632
0.7137,1628
0.7193,1629
0.7249,1632
0.7306,1626
0.7359,1629
0.7415,1631
0.7471,1630
0.7528,1625
0.7584,1633
0.7637,1629
0.7694,1627
0.775,1631
0.7804,1631
0.7861,1627
0.7917,1629
0.7971,1632
0.8027,1627
0.8083,1627
0.8137,1632
0.8194,1627
0.825,1627
0.8306,1632
0.836,1629
0.8416,1628
0.8473,1632
0.8527,1629
0.8584,1627
0.8637,1634
0.8694,1629
0.8749,1626
0.8805,1629
0.8862,1631
0.8916,1627
0.8973,1628
0.9027,1632
0.9083,1629
0.9137,1625
0.9194,1630
0.9248,1633
0.9305,1627
0.9362,1626
0.9416,1631
0.9473,1629
0.9527,1628
0.9583,1628
0.9637,1633
0.9694,1628
0.9748,1627
0.9805,1632
0.9862,1629
0.9916,1630
0.9972,1633
