Experiment: Mar_25_Phage_osmo_expt vial 13, Thu Mar 25 17:24:53 2021
0.0026,1632
0.0083,1624
0.0137,1619
0.0194,1624
0.0247,1630
0.0304,1632
0.036,1626
0.0414,1620
0.0471,1621
0.0528,1631
0.0581,1633
0.0638,1627
0.0694,1620
0.0748,1622
0.0804,1628
0.0861,1632
0.0917,1629
0.097,1621
0.1027,1620
0.1081,1623
0.1138,1631
0.1194,1630
0.1248,1625
0.1304,1619
0.136,1623
0.1417,1629
0.147,1633
0.1527,1629
0.1583,1618
0.1637,1621
0.1693,1627
0.1749,1632
0.1806,1629
0.1859,1621
0.1915,1620
0.1971,1626
0.2028,1634
0.2081,1629
0.2137,1622
0.2194,1622
0.225,1625
0.2304,1631
0.236,1633
0.2416,1625
0.2472,1619
0.2526,1622
0.2582,1630
0.2638,1633
0.2695,1629
0.2748,1621
0.2804,1620
0.2861,1626
0.2915,1630
0.2971,1633
0.3026,1626
0.3082,1617
0.3138,1621
0.3194,1629
0.3248,1634
0.3304,1630
0.3361,1621
0.3417,1620
0.3473,1623
0.3526,1631
0.3582,1633
0.3638,1627
0.3694,1620
0.3748,1622
0.3804,1627
0.386,1631
0.3917,1629
0.3971,1622
0.4027,1618
0.4083,1622
0.4138,1630
0.4193,1634
0.4249,1631
0.4306,1623
0.4359,1620
0.4416,1623
0.4472,1631
0.4526,1631
0.4582,1626
0.4639,1620
0.4693,1622
0.4749,1631
0.4806,1633
0.486,1630
0.4917,1621
0.4971,1620
0.5027,1626
0.5081,1632
0.5137,1632
0.5194,1625
0.5248,1620
0.5305,1622
0.5361,1631
0.5415,1632
0.5472,1626
0.5528,1620
0.5581,1621
0.5638,1625
0.5694,1633
0.5751,1630
0.5804,1622
0.586,1621
0.5917,1624
0.5971,1632
0.6027,1633
0.6084,1626
0.6137,1621
0.6194,1621
0.625,1625
0.6304,1633
0.6361,1634
0.6417,1624
0.6473,1622
0.6527,1622
0.6583,1630
0.6639,1631
0.6695,1625
0.6749,1621
0.6805,1621
0.6861,1630
0.6915,1633
0.6971,1628
0.7028,1621
0.7084,1620
0.7137,1627
0.7193,1631
0.7249,1630
0.7306,1623
0.7359,1620
0.7415,1626
0.7471,1631
0.7528,1630
0.7584,1623
0.7637,1621
0.7694,1623
0.775,1630
0.7804,1631
0.7861,1625
0.7917,1622
0.7971,1622
0.8027,1631
0.8083,1631
0.8137,1627
0.8194,1621
0.825,1622
0.8306,1629
0.836,1634
0.8416,1629
0.8473,1622
0.8527,1621
0.8584,1624
0.8637,1636
0.8694,1632
0.8749,1625
0.8805,1620
0.8862,1626
0.8916,1633
0.8973,1631
0.9027,1624
0.9083,1621
0.9137,1624
0.9194,1631
0.9248,1631
0.9305,1625
0.9362,1620
0.9416,1624
0.9473,1631
0.9527,1634
0.9583,1629
0.9637,1620
0.9694,1620
0.9748,1630
0.9805,1632
0.9862,1629
0.9916,1623
0.9972,1622
1.0026,1627
1.0083,1631
1.014,1630
1.0194,1622
1.025,1624
1.0304,1626
1.0361,1631
1.0418,1632
1.0472,1626
1.0528,1620
1.0583,1625
1.0639,1631
1.0693,1630
1.075,1624
1.0804,1622
1.0861,1626
1.0918,1632
1.0972,1631
1.1028,1625
1.1082,1620
1.1139,1624
1.1193,1630
1.125,1632
1.1304,1626
1.136,1621
1.1417,1623
1.1471,1629
1.1528,1633
1.1582,1629
1.1639,1622
1.1695,1622
1.1749,1628
1.1806,1632
1.186,1630
1.1916,1621
1.1973,1619
1.2027,1626
1.2084,1632
1.2138,1633
1.2195,1626
1.2249,1619
1.2306,1620
1.236,1626
1.2417,1634
1.2471,1630
1.2528,1623
1.2582,1621
1.2639,1624
1.2696,1634
1.275,1631
1.2806,1624
1.286,1620
1.2917,1621
1.2971,1629
1.3028,1633
1.3084,1630
1.3138,1623
1.3195,1622
1.3249,1627
1.3306,1632
1.336,1627
1.3416,1620
1.3473,1620
1.3527,1627
1.3584,1633
1.3638,1630
1.3694,1624
1.3751,1619
1.3805,1623
1.3862,1632
1.3916,1632
1.3972,1626
1.4027,1620
1.4083,1621
1.414,1626
1.4194,1632
1.4251,1631
1.4305,1622
1.4361,1620
1.4416,1626
1.4473,1632
1.4529,1628
1.4583,1624
1.464,1621
1.4694,1624
1.475,1632
1.4804,1633
1.4861,1624
1.4918,1621
1.4971,1623
1.5028,1630
1.5082,1632
1.5139,1628
1.5193,1619
1.525,1622
1.5307,1630
1.5361,1632
1.5418,1628
1.5471,1620
1.5528,1619
1.5582,1625
1.5639,1632
1.5696,1630
1.575,1623
1.5806,1620
1.586,1625
1.5917,1630
1.5974,1632
1.6028,1628
1.6084,1619
1.6138,1621
1.6195,1629
1.6249,1633
1.6305,1631
1.6362,1622
1.6416,1621
1.6473,1625
1.6527,1632
1.6584,1631
1.6637,1625
1.6694,1620
1.6751,1623
1.6805,1631
1.6861,1634
1.6918,1628
1.6972,1623
1.7029,1622
1.7082,1627
1.7139,1633
1.7193,1631
1.725,1625
1.7306,1620
1.736,1625
1.7417,1634
1.7471,1634
1.7528,1626
1.7584,1621
1.7638,1624
1.7695,1631
1.7749,1632
1.7806,1628
1.7862,1620
1.7916,1621
1.7973,1628
1.8027,1633
1.8084,1631
1.814,1623
1.8194,1620
1.8251,1627
1.8305,1632
1.8362,1630
1.8416,1625
1.8473,1622
1.8526,1625
1.8583,1631
1.864,1631
1.8694,1626
1.875,1620
1.8805,1623
1.8861,1629
1.8917,1633
1.8973,1628
1.9027,1620
1.9083,1622
1.9139,1628
1.9195,1632
1.9249,1629
1.9305,1622
1.9361,1621
1.9417,1626
1.9474,1633
1.9527,1631
1.9583,1626
1.9639,1621
1.9696,1625
1.9749,1629
1.9805,1632
1.9861,1628
1.9917,1622
1.9973,1623
2.0027,1630
2.0084,1631
2.014,1630
2.0194,1621
2.0251,1620
2.0307,1624
2.036,1634
2.0416,1632
2.0472,1623
2.0529,1620
2.0582,1622
2.0638,1631
2.0695,1632
2.0751,1626
2.0807,1620
2.0861,1623
2.0918,1630
2.0971,1634
2.1027,1629
2.1084,1621
2.114,1621
2.1194,1630
2.1251,1635
2.1307,1629
2.136,1622
2.1417,1620
2.1473,1627
2.1529,1631
2.1583,1631
2.164,1624
2.1693,1619
2.175,1623
2.1806,1630
2.1862,1631
2.1916,1627
2.1972,1622
2.2028,1623
2.2084,1631
2.2141,1631
2.2194,1630
2.225,1623
2.2307,1621
2.236,1628
2.2417,1633
2.2473,1628
2.2528,1622
2.2584,1621
2.2638,1626
2.2694,1631
2.2751,1631
2.2807,1624
2.2861,1622
2.2917,1624
2.2974,1631
2.3028,1633
2.3084,1627
2.3138,1622
2.3195,1623
2.3251,1630
2.3305,1633
2.3362,1626
2.3418,1621
2.3471,1622
2.3528,1630
2.3584,1632
2.3638,1629
2.3695,1621
2.3751,1623
2.3807,1628
2.386,1633
2.3916,1629
2.3973,1624
2.4029,1622
2.4082,1627
2.4139,1632
2.4195,1631
2.4252,1624
2.4306,1621
2.4362,1624
2.4416,1631
2.4472,1630
2.4529,1626
2.4585,1621
2.4638,1623
2.4695,1633
2.4751,1629
2.4805,1627
2.4862,1621
2.4918,1621
2.4971,1630
2.5028,1631
2.5084,1630
2.514,1622
2.5194,1622
2.5251,1627
2.5304,1632
2.5361,1630
2.5417,1623
2.5474,1621
2.5527,1626
2.5583,1634
2.5639,1630
2.5696,1627
2.575,1620
2.5806,1625
2.5863,1631
2.5917,1632
2.5973,1624
2.6027,1621
2.6084,1625
2.6138,1630
2.6194,1630
2.6251,1627
2.6305,1622
2.6362,1624
2.6416,1630
2.6472,1631
2.6529,1629
2.6585,1622
2.6639,1620
2.6694,1627
2.6751,1633
2.6805,1631
2.6862,1624
2.6916,1619
2.6972,1623
2.7029,1632
2.7083,1633
2.7139,1627
2.7196,1622
2.7249,1621
2.7306,1628
2.7362,1632
2.7416,1631
2.7473,1623
2.7529,1622
2.7583,1625
2.7639,1632
2.7695,1630
2.7749,1625
2.7806,1619
2.7862,1625
2.7916,1633
2.7972,1633
2.8029,1627
2.8083,1621
2.8139,1624
2.8196,1631
2.8249,1634
2.8306,1628
2.8362,1622
2.8416,1622
2.8473,1630
2.8529,1633
2.8583,1631
2.864,1621
2.8696,1623
2.8749,1627
2.8806,1632
2.8863,1629
2.8916,1620
2.8973,1618
2.9029,1625
2.9083,1633
2.914,1630
2.9196,1625
2.925,1619
2.9307,1623
2.9361,1631
2.9417,1632
2.9474,1629
2.9528,1623
2.9584,1621
2.9638,1627
2.9694,1633
2.9751,1632
2.9807,1623
2.9861,1620
2.9917,1623
2.9974,1632
3.0028,1635
3.0084,1630
3.0138,1622
3.0195,1619
3.0251,1625
3.0305,1634
3.0362,1632
3.0418,1627
3.0472,1622
3.0529,1626
3.0583,1630
3.064,1631
3.0694,1627
3.075,1622
3.0807,1624
3.0861,1632
3.0917,1631
3.0974,1626
3.1028,1620
3.1085,1623
3.1138,1630
3.1195,1634
3.1252,1628
3.1306,1623
3.1363,1620
3.1417,1628
3.1473,1633
3.1527,1630
3.1584,1623
3.1641,1621
3.1695,1626
3.1751,1632
3.1805,1633
3.1862,1625
3.1918,1622
3.1972,1623
3.2029,1629
3.2085,1633
3.2139,1626
3.2196,1621
3.2249,1619
3.2306,1630
3.2363,1634
3.2417,1632
3.2473,1624
3.253,1621
3.2584,1624
3.264,1631
3.2694,1633
3.2751,1628
3.2808,1623
3.2862,1624
3.2918,1628
3.2972,1632
3.3029,1630
3.3085,1621
3.3139,1623
3.3196,1629
3.325,1638
3.3307,1631
3.3361,1623
3.3418,1621
3.3472,1628
3.3528,1632
3.3585,1630
3.3639,1624
3.3696,1619
3.3749,1623
3.3806,1633
3.3863,1635
3.3917,1629
3.3973,1621
3.4027,1622
3.4084,1629
3.4141,1633
3.4195,1631
3.4251,1623
3.4305,1621
3.4361,1626
3.4418,1632
3.4472,1632
3.4529,1625
3.4583,1621
3.4639,1624
3.4696,1633
3.475,1631
3.4807,1630
3.4861,1623
3.4917,1621
3.4972,1626
3.5028,1632
3.5085,1631
3.5139,1625
3.5196,1619
3.5249,1624
3.5306,1630
3.5363,1632
3.5417,1626
3.5474,1622
3.5528,1621
3.5585,1630
3.5639,1633
3.5695,1629
3.5749,1621
3.5806,1621
3.5863,1627
3.5916,1635
3.5973,1630
3.6027,1624
3.6084,1621
3.6141,1626
3.6195,1633
3.6251,1631
3.6305,1626
3.6362,1622
3.6419,1623
3.6473,1629
3.6529,1634
3.6583,1629
3.664,1622
3.6694,1621
3.6751,1628
3.6807,1631
3.6861,1630
3.6918,1621
3.6972,1620
3.7029,1625
3.7083,1633
3.714,1630
3.7194,1628
3.725,1620
3.7307,1623
3.7361,1631
3.7418,1632
3.7472,1628
3.7529,1624
3.7583,1621
3.764,1625
3.7694,1632
3.775,1629
3.7807,1624
3.7861,1619
3.7918,1624
3.7972,1633
3.8028,1633
3.8085,1626
3.8139,1619
3.8196,1619
3.825,1630
3.8306,1634
3.8363,1630
3.8417,1624
3.8474,1621
3.8528,1625
3.8584,1630
3.8638,1632
3.8695,1627
3.8749,1620
3.8806,1620
3.8863,1629
3.8917,1634
3.8973,1629
3.9027,1623
3.9084,1623
3.9141,1624
3.9195,1633
3.9252,1634
3.9305,1627
3.9362,1621
3.9419,1622
3.9473,1628
3.9529,1633
3.9583,1629
3.964,1621
3.9694,1620
3.9751,1628
3.9808,1633
3.9862,1630
3.9918,1623
3.9972,1620
4.0029,1627
4.0083,1631
4.014,1629
4.0194,1625
4.025,1621
4.0307,1624
4.0361,1630
4.0418,1633
4.0472,1627
4.0528,1621
4.0585,1620
4.0639,1628
4.0696,1633
4.075,1629
4.0806,1623
4.0863,1620
4.0917,1627
4.0974,1632
4.1027,1632
4.1084,1624
4.1141,1619
4.1195,1624
4.1251,1631
4.1305,1632
4.1362,1629
4.1416,1619
4.1473,1621
4.153,1627
4.1583,1632
4.164,1629
4.1694,1624
4.1751,1621
4.1805,1628
4.1862,1634
4.1919,1631
4.1972,1624
4.2029,1620
4.2083,1624
4.214,1631
4.2197,1632
4.225,1627
4.2307,1621
4.2361,1620
4.2418,1629
4.2472,1635
4.2529,1629
4.2585,1623
4.2639,1621
4.2696,1626
4.2749,1633
4.2806,1633
4.2863,1626
4.2917,1621
4.2974,1622
4.3028,1630
4.3084,1631
4.3138,1628
4.3195,1621
4.3252,1622
4.3306,1631
4.3363,1633
4.3417,1628
4.3474,1622
4.3528,1622
4.3584,1627
4.3641,1631
4.3695,1629
4.3752,1625
4.3806,1619
4.3862,1626
4.3916,1633
4.3973,1632
4.4027,1627
4.4084,1619
4.4141,1622
4.4194,1629
4.4251,1634
4.4305,1631
4.4362,1623
4.4419,1621
4.4473,1625
4.4529,1632
4.4583,1630
4.464,1625
4.4694,1623
4.4751,1624
4.4807,1632
4.4861,1633
4.4918,1627
4.4972,1621
4.5029,1622
4.5085,1628
4.5139,1632
4.5196,1631
4.525,1624
4.5307,1621
4.5361,1627
4.5417,1631
4.5471,1632
4.5528,1627
4.5585,1621
4.5639,1622
4.5696,1632
4.575,1631
4.5806,1627
4.5861,1618
4.5917,1623
4.5974,1630
4.6028,1634
4.6085,1627
4.6139,1623
4.6195,1617
4.625,1627
4.6307,1633
4.6363,1631
4.6417,1624
4.6474,1621
4.6528,1624
4.6585,1631
4.6639,1633
4.6695,1627
4.6752,1622
4.6806,1620
4.6863,1625
4.6917,1631
4.6973,1630
4.7027,1625
4.7084,1620
4.7141,1624
4.7195,1632
4.7251,1631
4.7305,1627
4.7362,1621
4.7416,1622
4.7473,1629
4.753,1633
4.7584,1629
4.7641,1621
4.7694,1623
4.7751,1628
4.7805,1632
4.7862,1632
4.7919,1623
4.7973,1620
4.803,1623
4.8084,1631
4.8141,1632
4.8195,1626
4.8251,1622
4.8305,1623
4.8362,1630
4.8419,1632
4.8473,1631
4.8529,1623
4.8583,1618
4.864,1625
4.8694,1632
4.875,1632
4.8807,1628
4.8861,1622
4.8918,1620
4.8972,1626
4.9029,1632
4.9083,1629
4.9139,1626
4.9196,1620
4.925,1624
4.9307,1631
4.9361,1632
4.9418,1624
4.9474,1620
4.9528,1624
4.9585,1631
4.9639,1632
4.9696,1627
4.9752,1620
4.9805,1622
4.9862,1627
4.9916,1631
4.9973,1631
5.003,1623
5.0084,1621
5.014,1625
5.0194,1632
5.0251,1632
5.0308,1626
5.0361,1621
5.0418,1622
5.0472,1627
5.0529,1632
5.0583,1629
5.064,1621
5.0696,1618
5.075,1624
5.0807,1633
5.0861,1633
5.0917,1625
5.0974,1621
5.1028,1623
5.1085,1629
5.1139,1631
5.1195,1626
5.1252,1618
5.1305,1624
5.1362,1632
5.1419,1634
5.1473,1630
5.153,1622
5.1583,1622
5.164,1629
5.1697,1632
5.1751,1630
5.1808,1624
5.1862,1620
5.1918,1624
5.1972,1630
5.2029,1630
5.2083,1625
5.2139,1620
5.2196,1624
5.225,1629
5.2307,1631
5.2361,1623
5.2418,1621
5.2474,1624
5.2528,1632
5.2585,1631
5.2639,1627
5.2696,1621
5.2752,1623
5.2806,1630
5.2863,1631
5.2917,1630
5.2974,1623
5.3027,1623
5.3084,1629
5.3141,1633
5.3195,1631
5.3251,1623
5.3305,1620
5.3362,1623
5.3418,1633
5.3472,1631
5.3529,1627
5.3583,1623
5.364,1623
5.3697,1629
5.375,1633
5.3807,1629
5.3861,1620
5.3918,1621
5.3972,1629
5.4029,1634
5.4086,1631
5.414,1623
5.4196,1621
5.425,1626
5.4307,1633
5.4361,1632
5.4418,1625
5.4472,1620
5.4528,1624
5.4585,1631
5.4639,1632
5.4696,1626
5.475,1621
5.4806,1622
5.4863,1629
5.4917,1633
5.4974,1629
5.5028,1622
5.5085,1620
5.5141,1624
5.5195,1631
5.5252,1632
5.5306,1625
5.5363,1619
5.5419,1624
5.5473,1630
5.553,1632
5.5584,1627
5.5641,1623
5.5695,1625
5.5752,1631
5.5805,1631
5.5862,1626
5.5919,1622
5.5973,1621
5.6029,1627
5.6083,1632
5.614,1631
5.6197,1623
5.6251,1622
5.6308,1626
5.6361,1631
5.6418,1630
5.6472,1626
5.6529,1622
5.6586,1622
5.6639,1631
5.6696,1633
5.675,1627
5.6807,1620
5.6861,1619
5.6917,1629
5.6974,1634
5.7028,1629
5.7085,1624
5.7139,1619
5.7196,1624
5.725,1632
5.7306,1631
5.7363,1626
5.7417,1619
5.7474,1622
5.7528,1629
5.7584,1634
5.7641,1631
5.7695,1621
5.7752,1622
5.7806,1625
5.7862,1631
5.7919,1630
5.7973,1625
5.803,1620
5.8084,1623
5.8141,1630
5.8194,1632
5.8251,1628
5.8305,1622
5.8362,1620
5.8419,1627
5.8472,1632
5.8529,1632
5.8583,1625
5.864,1621
5.8696,1624
5.875,1631
5.8807,1629
5.8861,1625
5.8918,1621
5.8975,1624
5.9028,1631
5.9085,1631
5.9139,1629
5.9196,1623
5.9252,1622
5.9306,1627
5.9363,1632
5.9417,1631
5.9474,1624
5.9528,1621
5.9585,1625
5.9638,1631
5.9695,1632
5.9749,1625
5.9806,1621
5.9863,1622
5.9917,1630
5.9974,1632
6.0028,1628
6.0084,1622
6.0141,1620
6.0195,1628
6.0252,1635
6.0305,1630
6.0362,1626
6.0419,1622
6.0473,1626
6.053,1632
6.0584,1631
6.064,1626
6.0697,1618
6.0751,1624
6.0808,1631
6.0862,1633
6.0918,1629
6.0972,1623
6.1029,1621
6.1083,1627
6.114,1634
6.1197,1629
6.1251,1626
6.1307,1620
6.1361,1624
6.1418,1631
6.1472,1634
6.1529,1629
6.1586,1621
6.1639,1620
6.1696,1626
6.175,1632
6.1807,1634
6.1864,1627
6.1918,1621
6.1974,1621
6.2028,1629
6.2085,1633
6.2139,1631
6.2196,1623
6.225,1620
6.2307,1626
6.2364,1633
6.2418,1632
6.2474,1626
6.2528,1621
6.2585,1627
6.2639,1629
6.2696,1630
6.275,1628
6.2807,1621
6.2863,1622
6.2917,1630
6.2974,1634
6.3028,1630
6.3084,1620
6.3141,1619
6.3195,1625
6.3252,1632
6.3306,1633
6.3362,1630
6.3419,1622
6.3473,1620
6.353,1628
6.3584,1632
6.364,1632
6.3694,1623
6.3751,1620
6.3808,1624
6.3862,1631
6.3919,1634
6.3973,1627
6.4029,1618
6.4083,1621
6.414,1629
6.4197,1634
6.425,1630
6.4307,1625
6.4361,1623
6.4419,1624
6.4473,1632
6.453,1633
6.4584,1625
6.464,1620
6.4694,1625
6.4751,1631
6.4807,1632
6.4861,1627
6.4918,1620
6.4972,1623
6.5029,1630
6.5085,1633
6.5139,1630
6.5196,1622
6.525,1621
6.5305,1626
6.5362,1630
6.5419,1631
6.5473,1625
6.5529,1621
6.5583,1623
6.564,1632
6.5697,1633
6.5751,1627
6.5807,1621
6.5861,1621
6.5918,1631
6.5975,1632
6.6029,1628
6.6085,1622
6.6139,1620
6.6196,1628
6.625,1633
6.6307,1629
6.6364,1623
6.6417,1621
6.6474,1625
6.6528,1632
6.6585,1633
6.6639,1627
6.6695,1621
6.6752,1623
6.6806,1631
6.6863,1632
6.6917,1627
6.6974,1621
6.7027,1621
6.7084,1630
6.7141,1632
6.7195,1630
6.7252,1623
6.7306,1618
6.7362,1625
6.7419,1632
6.7473,1631
6.753,1626
6.7584,1620
6.764,1623
6.7694,1632
6.7751,1633
6.7808,1627
6.7862,1622
6.7919,1622
6.7973,1628
6.8029,1632
6.8083,1629
6.814,1623
6.8197,1620
6.8251,1626
6.8307,1633
6.8361,1632
6.8418,1625
6.8474,1619
6.8528,1626
6.8585,1631
6.8639,1632
6.8696,1628
6.875,1621
6.8806,1621
6.8863,1629
6.8917,1632
6.8974,1631
6.9028,1623
6.9084,1621
6.9141,1623
6.9195,1631
6.9252,1630
6.9306,1625
6.9363,1619
6.9416,1625
6.9473,1631
6.953,1633
6.9584,1628
6.964,1621
6.9694,1623
6.9751,1631
6.9808,1632
6.9862,1627
6.9919,1621
6.9972,1621
7.0029,1630
7.0086,1632
7.014,1630
7.0197,1623
7.0251,1620
7.0307,1626
7.0361,1633
7.0419,1631
7.0473,1626
7.0529,1619
7.0586,1624
7.064,1630
7.0697,1633
7.075,1629
7.0807,1623
7.0861,1621
7.0918,1628
7.0974,1633
7.1028,1631
7.1083,1625
7.114,1619
7.1196,1625
7.125,1630
7.1307,1632
7.1361,1627
7.1418,1623
7.1473,1621
7.153,1629
7.1584,1633
7.164,1632
7.1694,1622
7.1751,1621
7.1808,1624
7.1862,1632
7.1918,1631
7.1972,1625
7.2029,1620
7.2083,1623
7.214,1630
7.2197,1632
7.2251,1630
7.2307,1621
7.2361,1621
7.2418,1626
7.2472,1632
7.2529,1629
7.2583,1623
7.264,1619
7.2697,1625
7.2751,1632
7.2808,1633
7.2862,1627
7.2918,1621
7.2972,1623
7.3029,1629
7.3086,1635
7.314,1630
7.3194,1624
7.3251,1620
7.3308,1623
7.3361,1631
7.3418,1631
7.3472,1626
7.3529,1621
7.3586,1623
7.364,1632
7.3696,1632
7.3751,1628
7.3808,1622
7.3862,1622
7.3918,1626
7.3972,1633
7.4029,1630
7.4086,1627
7.414,1622
7.4197,1623
7.4251,1631
7.4307,1634
7.4361,1629
7.4418,1624
7.4472,1623
7.4529,1627
7.4585,1632
7.4639,1630
7.4696,1624
7.475,1620
7.4807,1624
7.4863,1633
7.4917,1632
7.4974,1627
7.5028,1622
7.5085,1620
7.5141,1630
7.5195,1633
7.5252,1630
7.5306,1621
7.5363,1621
7.5419,1628
7.5473,1633
7.553,1631
7.5584,1624
7.5641,1622
7.5695,1624
7.5752,1630
7.5806,1633
7.5862,1628
7.5919,1620
7.5973,1622
7.603,1627
7.6084,1633
7.614,1632
7.6194,1625
7.6251,1621
7.6308,1623
7.6362,1633
7.6418,1632
7.6473,1626
7.6529,1619
7.6583,1624
7.664,1629
7.6697,1633
7.6751,1627
7.6808,1620
7.6862,1622
7.6919,1628
7.6973,1631
7.7029,1631
7.7083,1626
7.714,1621
7.7197,1624
7.7251,1631
7.7308,1633
7.7361,1628
7.7418,1620
7.7475,1621
7.7529,1629
7.7585,1632
7.7639,1629
7.7696,1623
7.775,1623
7.7807,1625
7.7863,1635
7.7917,1631
7.7974,1627
7.8028,1620
7.8085,1625
7.8141,1631
7.8195,1632
7.8252,1627
7.8306,1622
7.8363,1624
7.8417,1628
7.8474,1634
7.8528,1631
7.8585,1623
7.8641,1620
7.8695,1623
7.8752,1633
7.8806,1633
7.8862,1627
7.8919,1621
7.8973,1622
7.903,1629
7.9084,1633
7.9141,1631
7.9195,1625
7.9251,1621
7.9305,1627
7.9362,1632
7.9419,1632
7.9473,1624
7.9529,1622
7.9583,1625
7.964,1631
7.9694,1631
7.9751,1627
7.9808,1622
7.9862,1622
7.9918,1628
7.9972,1633
8.0029,1629
8.0086,1622
8.014,1621
8.0196,1626
8.025,1632
8.0307,1630
8.0364,1626
8.0417,1620
8.0474,1621
8.0528,1631
8.0585,1634
8.0639,1627
8.0696,1621
8.0752,1623
8.0806,1629
8.0863,1633
8.0917,1629
8.0974,1622
8.1028,1623
8.1084,1628
8.1141,1631
8.1195,1631
8.1252,1623
8.1306,1619
8.1361,1623
8.1418,1631
8.1475,1631
8.1529,1627
8.1585,1621
8.1639,1622
8.1696,1632
8.175,1633
8.1806,1628
8.1863,1621
8.1917,1620
8.1974,1628
8.2028,1633
8.2085,1631
8.2141,1623
8.2195,1621
8.2252,1626
8.2306,1632
8.2363,1630
8.2417,1624
8.2473,1623
8.253,1626
8.2584,1632
8.2641,1630
8.2695,1624
8.2751,1623
8.2805,1627
8.2862,1630
8.2919,1632
8.2973,1624
8.303,1621
8.3083,1625
8.314,1632
8.3194,1633
8.3251,1626
8.3305,1620
8.3362,1623
8.3419,1629
8.3473,1632
8.3529,1629
8.3583,1623
8.364,1620
8.3697,1626
8.3752,1635
8.3806,1631
8.3863,1626
8.3917,1621
8.3974,1622
8.4028,1631
8.4084,1635
8.4141,1628
8.4195,1624
8.4252,1620
8.4306,1628
8.4363,1632
8.4417,1629
8.4473,1624
8.453,1620
8.4584,1625
8.4641,1631
8.4695,1630
8.4751,1628
8.4806,1621
8.4863,1624
8.4917,1630
8.4973,1634
8.503,1628
8.5084,1622
8.5141,1620
8.5195,1625
8.5251,1633
8.5308,1629
8.5362,1625
8.5419,1620
8.5473,1626
8.5529,1630
8.5583,1632
8.564,1628
8.5694,1621
8.5751,1619
8.5807,1629
8.5861,1634
8.5918,1631
8.5972,1627
8.6029,1621
8.6085,1623
8.614,1629
8.6197,1632
8.6251,1630
8.6307,1622
8.6361,1622
8.6418,1626
8.6472,1631
8.6529,1631
8.6586,1625
8.664,1622
8.6696,1625
8.675,1632
8.6807,1635
8.6864,1628
8.6918,1620
8.6974,1624
8.7028,1631
8.7085,1632
8.7139,1627
8.7196,1621
8.725,1623
8.7306,1628
