Experiment: Mar_25_Phage_osmo_expt vial 9, Thu Mar 25 17:24:53 2021
0.0026,1620
0.0083,1624
0.0137,1623
0.0194,1620
0.0247,1623
0.0304,1625
0.036,1619
0.0414,1622
0.0471,1625
0.0528,1620
0.0581,1620
0.0638,1628
0.0694,1622
0.0748,1620
0.0804,1624
0.0861,1623
0.0917,1620
0.097,1621
0.1027,1624
0.1081,1620
0.1138,1622
0.1194,1626
0.1248,1619
0.1304,1622
0.136,1626
0.1417,1622
0.147,1622
0.1527,1626
0.1583,1621
0.1637,1622
0.1693,1624
0.1749,1621
0.1806,1626
0.1859,1624
0.1915,1620
0.1971,1625
0.2028,1625
0.2081,1619
0.2137,1624
0.2194,1626
0.225,1621
0.2304,1623
0.236,1625
0.2416,1622
0.2472,1621
0.2526,1626
0.2582,1623
0.2638,1622
0.2695,1624
0.2748,1620
0.2804,1624
0.2861,1624
0.2915,1620
0.2971,1625
0.3026,1622
0.3082,1621
0.3138,1628
0.3194,1622
0.3248,1623
0.3304,1627
0.3361,1620
0.3417,1625
0.3473,1627
0.3526,1620
0.3582,1621
0.3638,1625
0.3694,1621
0.3748,1622
0.3804,1624
0.386,1620
0.3917,1625
0.3971,1624
0.4027,1621
0.4083,1625
0.4138,1624
0.4193,1622
0.4249,1626
0.4306,1622
0.4359,1621
0.4416,1627
0.4472,1620
0.4526,1624
0.4582,1625
0.4639,1621
0.4693,1621
0.4749,1626
0.4806,1621
0.486,1623
0.4917,1624
0.4971,1622
0.5027,1624
0.5081,1621
0.5137,1625
0.5194,1627
0.5248,1621
0.5305,1621
0.5361,1624
0.5415,1623
0.5472,1624
0.5528,1624
0.5581,1621
0.5638,1626
0.5694,1624
0.5751,1623
0.5804,1622
0.586,1621
0.5917,1627
0.5971,1623
0.6027,1622
0.6084,1625
0.6137,1621
0.6194,1621
0.625,1625
0.6304,1622
0.6361,1625
0.6417,1626
0.6473,1622
0.6527,1620
0.6583,1626
0.6639,1622
0.6695,1625
0.6749,1625
0.6805,1621
0.6861,1624
0.6915,1624
0.6971,1619
0.7028,1622
0.7084,1626
0.7137,1619
0.7193,1621
0.7249,1627
0.7306,1623
0.7359,1620
0.7415,1625
0.7471,1623
0.7528,1620
0.7584,1626
0.7637,1626
0.7694,1622
0.775,1624
0.7804,1624
0.7861,1620
0.7917,1625
0.7971,1625
0.8027,1622
0.8083,1626
0.8137,1623
0.8194,1621
0.825,1626
0.8306,1624
0.836,1621
0.8416,1625
0.8473,1623
0.8527,1622
0.8584,1626
0.8637,1625
0.8694,1623
0.8749,1625
0.8805,1620
0.8862,1621
0.8916,1625
0.8973,1619
0.9027,1622
0.9083,1625
0.9137,1621
0.9194,1623
0.9248,1627
0.9305,1622
0.9362,1621
0.9416,1627
0.9473,1620
0.9527,1621
0.9583,1627
0.9637,1623
0.9694,1621
0.9748,1626
0.9805,1621
0.9862,1623
0.9916,1627
0.9972,1620
1.0026,1620
1.0083,1626
1.014,1622
1.0194,1623
1.025,1628
1.0304,1620
1.0361,1621
1.0418,1626
1.0472,1622
1.0528,1622
1.0583,1626
1.0639,1620
1.0693,1622
1.075,1624
1.0804,1621
1.0861,1622
1.0918,1627
1.0972,1621
1.1028,1621
1.1082,1626
1.1139,1620
1.1193,1621
1.125,1625
1.1304,1620
1.136,1622
1.1417,1624
1.1471,1621
1.1528,1623
1.1582,1625
1.1639,1621
1.1695,1625
1.1749,1622
1.1806,1621
1.186,1625
1.1916,1620
1.1973,1622
1.2027,1626
1.2084,1621
1.2138,1622
1.2195,1625
1.2249,1621
1.2306,1624
1.236,1625
1.2417,1621
1.2471,1625
1.2528,1623
1.2582,1620
1.2639,1624
1.2696,1623
1.275,1619
1.2806,1626
1.286,1625
1.2917,1619
1.2971,1623
1.3028,1624
1.3084,1621
1.3138,1626
1.3195,1625
1.3249,1621
1.3306,1624
1.336,1625
1.3416,1621
1.3473,1625
1.3527,1623
1.3584,1622
1.3638,1623
1.3694,1620
1.3751,1624
1.3805,1625
1.3862,1620
1.3916,1623
1.3972,1625
1.4027,1620
1.4083,1624
1.414,1625
1.4194,1618
1.4251,1620
1.4305,1625
1.4361,1624
1.4416,1620
1.4473,1627
1.4529,1621
