Experiment: Mar_25_Phage_osmo_expt vial 3, Thu Mar 25 17:24:53 2021
0.0026,1627
0.0083,1623
0.0137,1628
0.0194,1630
0.0247,1620
0.0304,1623
0.036,1633
0.0414,1628
0.0471,1621
0.0528,1627
0.0581,1628
0.0638,1624
0.0694,1625
0.0748,1630
0.0804,1622
0.0861,1621
0.0917,1628
0.097,1627
0.1027,1621
0.1081,1626
0.1138,1631
0.1194,1623
0.1248,1624
0.1304,1630
0.136,1626
0.1417,1622
0.147,1628
0.1527,1627
0.1583,1621
0.1637,1627
0.1693,1628
0.1749,1625
0.1806,1629
0.1859,1625
0.1915,1623
0.1971,1628
0.2028,1629
0.2081,1622
0.2137,1621
0.2194,1629
0.225,1624
0.2304,1619
0.236,1625
0.2416,1629
0.2472,1622
0.2526,1624
0.2582,1628
0.2638,1623
0.2695,1624
0.2748,1628
0.2804,1623
0.2861,1623
0.2915,1627
0.2971,1627
0.3026,1622
0.3082,1626
0.3138,1630
0.3194,1621
0.3248,1621
0.3304,1629
0.3361,1628
0.3417,1622
0.3473,1625
0.3526,1630
0.3582,1623
0.3638,1623
0.3694,1629
0.3748,1624
0.3804,1622
0.386,1629
0.3917,1624
0.3971,1622
0.4027,1629
0.4083,1623
0.4138,1621
0.4193,1627
0.4249,1628
0.4306,1621
0.4359,1624
0.4416,1628
0.4472,1625
0.4526,1621
0.4582,1630
0.4639,1622
0.4693,1622
0.4749,1629
0.4806,1627
0.486,1622
0.4917,1625
0.4971,1629
0.5027,1623
0.5081,1624
0.5137,1629
0.5194,1626
0.5248,1622
0.5305,1623
0.5361,1629
0.5415,1622
0.5472,1623
0.5528,1630
0.5581,1625
0.5638,1618
0.5694,1626
0.5751,1629
0.5804,1622
0.586,1623
0.5917,1628
0.5971,1625
0.6027,1623
0.6084,1627
0.6137,1628
0.6194,1623
0.625,1627
0.6304,1630
0.6361,1624
0.6417,1624
0.6473,1631
0.6527,1624
0.6583,1621
0.6639,1629
0.6695,1628
0.6749,1621
0.6805,1625
0.6861,1628
0.6915,1623
0.6971,1624
0.7028,1629
0.7084,1625
0.7137,1622
0.7193,1628
0.7249,1626
0.7306,1622
0.7359,1626
0.7415,1627
0.7471,1624
0.7528,1627
0.7584,1630
0.7637,1622
0.7694,1627
0.775,1627
0.7804,1621
0.7861,1626
0.7917,1629
0.7971,1622
0.8027,1624
0.8083,1628
0.8137,1623
0.8194,1623
0.825,1629
0.8306,1626
0.836,1622
0.8416,1627
0.8473,1627
0.8527,1620
0.8584,1625
0.8637,1635
0.8694,1623
0.8749,1622
0.8805,1629
0.8862,1625
0.8916,1622
0.8973,1627
0.9027,1630
0.9083,1623
0.9137,1623
0.9194,1632
0.9248,1624
0.9305,1622
0.9362,1629
0.9416,1627
0.9473,1621
0.9527,1626
0.9583,1630
0.9637,1623
0.9694,1625
0.9748,1630
0.9805,1622
0.9862,1626
0.9916,1631
0.9972,1623
1.0026,1624
1.0083,1631
1.014,1629
1.0194,1619
1.025,1625
1.0304,1631
1.0361,1625
1.0418,1620
1.0472,1629
1.0528,1626
1.0583,1622
1.0639,1628
1.0693,1626
1.075,1622
1.0804,1627
1.0861,1627
1.0918,1622
1.0972,1626
1.1028,1630
1.1082,1625
1.1139,1621
1.1193,1629
1.125,1626
1.1304,1621
1.136,1626
1.1417,1630
1.1471,1623
1.1528,1625
1.1582,1630
1.1639,1623
1.1695,1624
1.1749,1631
1.1806,1622
1.186,1622
1.1916,1630
1.1973,1626
1.2027,1622
1.2084,1627
1.2138,1630
1.2195,1625
1.2249,1623
1.2306,1628
1.236,1625
1.2417,1622
1.2471,1627
1.2528,1627
1.2582,1621
1.2639,1627
1.2696,1628
1.275,1624
1.2806,1626
1.286,1633
1.2917,1622
1.2971,1622
1.3028,1630
1.3084,1630
1.3138,1620
1.3195,1625
1.3249,1631
1.3306,1624
1.336,1623
1.3416,1628
1.3473,1625
1.3527,1621
1.3584,1627
1.3638,1626
1.3694,1621
1.3751,1628
1.3805,1628
1.3862,1623
1.3916,1628
1.3972,1630
1.4027,1622
1.4083,1627
1.414,1629
1.4194,1624
1.4251,1622
1.4305,1630
1.4361,1626
1.4416,1622
1.4473,1629
1.4529,1626
1.4583,1625
1.464,1630
1.4694,1629
1.475,1622
1.4804,1629
1.4861,1629
1.4918,1622
1.4971,1626
1.5028,1629
1.5082,1623
1.5139,1625
1.5193,1630
1.525,1624
1.5307,1623
1.5361,1629
1.5418,1625
1.5471,1623
1.5528,1629
1.5582,1628
1.5639,1621
1.5696,1628
1.575,1631
1.5806,1621
1.586,1625
1.5917,1630
1.5974,1621
1.6028,1626
1.6084,1629
1.6138,1626
1.6195,1621
1.6249,1629
1.6305,1630
1.6362,1620
1.6416,1627
1.6473,1630
1.6527,1623
1.6584,1621
1.6637,1630
1.6694,1630
1.6751,1622
1.6805,1625
1.6861,1631
1.6918,1623
1.6972,1625
1.7029,1631
1.7082,1626
1.7139,1621
1.7193,1631
1.725,1626
1.7306,1622
1.736,1627
1.7417,1630
1.7471,1624
1.7528,1629
1.7584,1627
1.7638,1621
1.7695,1627
1.7749,1631
1.7806,1622
1.7862,1622
1.7916,1631
1.7973,1624
1.8027,1623
1.8084,1629
1.814,1628
1.8194,1621
1.8251,1626
1.8305,1629
1.8362,1621
1.8416,1623
1.8473,1631
1.8526,1625
1.8583,1624
1.864,1629
1.8694,1626
1.875,1621
1.8805,1630
1.8861,1628
1.8917,1623
1.8973,1627
1.9027,1626
1.9083,1625
1.9139,1628
1.9195,1628
1.9249,1622
1.9305,1626
1.9361,1630
1.9417,1624
1.9474,1625
1.9527,1629
1.9583,1626
1.9639,1621
1.9696,1630
1.9749,1628
1.9805,1621
1.9861,1629
1.9917,1630
1.9973,1623
2.0027,1625
2.0084,1630
2.014,1624
2.0194,1621
2.0251,1626
2.0307,1627
2.036,1623
2.0416,1624
2.0472,1630
2.0529,1625
2.0582,1623
2.0638,1628
2.0695,1628
2.0751,1624
2.0807,1628
2.0861,1626
2.0918,1624
2.0971,1628
2.1027,1625
2.1084,1623
2.114,1629
2.1194,1626
2.1251,1625
2.1307,1627
2.136,1629
2.1417,1622
2.1473,1624
2.1529,1631
2.1583,1625
2.164,1622
2.1693,1628
2.175,1630
2.1806,1624
2.1862,1625
2.1916,1630
2.1972,1625
2.2028,1623
2.2084,1631
2.2141,1628
2.2194,1624
2.225,1630
2.2307,1628
2.236,1626
2.2417,1627
2.2473,1630
2.2528,1621
2.2584,1623
2.2638,1631
2.2694,1627
2.2751,1620
2.2807,1627
2.2861,1630
2.2917,1623
2.2974,1627
2.3028,1631
2.3084,1623
2.3138,1624
2.3195,1630
2.3251,1628
2.3305,1622
2.3362,1626
2.3418,1632
2.3471,1622
2.3528,1624
2.3584,1628
2.3638,1628
2.3695,1620
2.3751,1629
2.3807,1628
2.386,1622
2.3916,1625
2.3973,1633
2.4029,1627
2.4082,1624
2.4139,1629
2.4195,1628
2.4252,1621
2.4306,1625
2.4362,1630
2.4416,1625
2.4472,1623
2.4529,1631
2.4585,1627
2.4638,1623
2.4695,1628
2.4751,1631
2.4805,1621
2.4862,1624
2.4918,1629
2.4971,1623
2.5028,1624
2.5084,1629
2.514,1627
2.5194,1623
2.5251,1630
2.5304,1629
2.5361,1621
2.5417,1629
2.5474,1632
2.5527,1622
2.5583,1622
2.5639,1630
2.5696,1629
2.575,1620
2.5806,1625
2.5863,1630
2.5917,1623
2.5973,1625
2.6027,1631
2.6084,1629
2.6138,1620
2.6194,1626
2.6251,1630
2.6305,1627
2.6362,1620
2.6416,1628
2.6472,1631
2.6529,1624
2.6585,1623
2.6639,1630
2.6694,1631
2.6751,1621
2.6805,1624
2.6862,1630
2.6916,1624
2.6972,1622
2.7029,1630
2.7083,1628
2.7139,1622
2.7196,1625
2.7249,1632
2.7306,1626
2.7362,1622
2.7416,1631
2.7473,1629
2.7529,1621
2.7583,1622
2.7639,1633
2.7695,1627
2.7749,1623
2.7806,1626
2.7862,1630
2.7916,1624
2.7972,1624
2.8029,1629
2.8083,1625
2.8139,1621
2.8196,1628
2.8249,1630
2.8306,1625
2.8362,1624
2.8416,1631
2.8473,1628
2.8529,1621
2.8583,1625
2.864,1632
2.8696,1626
2.8749,1622
2.8806,1626
2.8863,1632
2.8916,1625
2.8973,1622
2.9029,1629
2.9083,1630
2.914,1623
2.9196,1625
2.925,1630
2.9307,1624
2.9361,1623
2.9417,1628
2.9474,1630
2.9528,1621
2.9584,1624
2.9638,1631
2.9694,1626
2.9751,1620
2.9807,1630
2.9861,1629
2.9917,1621
2.9974,1625
3.0028,1631
3.0084,1627
3.0138,1620
3.0195,1623
3.0251,1630
3.0305,1626
3.0362,1619
3.0418,1627
3.0472,1630
3.0529,1622
3.0583,1621
3.064,1632
3.0694,1630
3.075,1621
3.0807,1624
3.0861,1631
3.0917,1627
3.0974,1621
3.1028,1628
3.1085,1631
3.1138,1621
3.1195,1624
3.1252,1630
3.1306,1630
3.1363,1620
3.1417,1621
3.1473,1629
3.1527,1633
3.1584,1623
3.1641,1621
3.1695,1630
3.1751,1630
3.1805,1622
3.1862,1625
3.1918,1630
3.1972,1627
3.2029,1623
3.2085,1629
3.2139,1633
3.2196,1623
3.2249,1623
3.2306,1630
3.2363,1625
3.2417,1622
3.2473,1626
3.253,1632
3.2584,1624
3.264,1622
3.2694,1630
3.2751,1628
3.2808,1620
3.2862,1626
3.2918,1631
3.2972,1625
3.3029,1621
3.3085,1629
3.3139,1628
3.3196,1621
3.325,1627
3.3307,1631
3.3361,1626
3.3418,1623
3.3472,1627
3.3528,1632
3.3585,1623
3.3639,1621
3.3696,1628
3.3749,1629
3.3806,1622
3.3863,1626
3.3917,1631
3.3973,1624
3.4027,1623
3.4084,1630
3.4141,1627
3.4195,1623
3.4251,1626
3.4305,1630
3.4361,1625
3.4418,1619
3.4472,1628
3.4529,1629
3.4583,1622
3.4639,1626
3.4696,1631
3.475,1623
3.4807,1621
3.4861,1630
3.4917,1628
3.4972,1622
3.5028,1624
3.5085,1631
3.5139,1626
3.5196,1623
3.5249,1630
3.5306,1630
3.5363,1621
3.5417,1624
3.5474,1631
3.5528,1625
3.5585,1619
3.5639,1628
3.5695,1631
3.5749,1622
3.5806,1621
3.5863,1631
3.5916,1627
3.5973,1620
3.6027,1625
3.6084,1630
3.6141,1623
3.6195,1622
3.6251,1629
3.6305,1625
3.6362,1624
3.6419,1630
3.6473,1628
3.6529,1622
3.6583,1624
3.664,1630
3.6694,1624
3.6751,1620
3.6807,1629
3.6861,1630
3.6918,1622
3.6972,1623
3.7029,1631
3.7083,1628
3.714,1619
3.7194,1625
3.725,1630
3.7307,1626
3.7361,1622
3.7418,1627
3.7472,1629
3.7529,1622
3.7583,1625
3.764,1630
3.7694,1625
3.775,1625
3.7807,1630
3.7861,1623
3.7918,1622
3.7972,1626
3.8028,1631
3.8085,1621
3.8139,1623
3.8196,1628
3.825,1627
3.8306,1622
3.8363,1628
3.8417,1630
3.8474,1622
3.8528,1626
3.8584,1631
3.8638,1625
3.8695,1624
3.8749,1630
3.8806,1626
3.8863,1623
3.8917,1629
3.8973,1630
3.9027,1620
3.9084,1626
3.9141,1629
3.9195,1626
3.9252,1621
3.9305,1627
3.9362,1630
3.9419,1623
3.9473,1624
3.9529,1631
3.9583,1626
3.964,1619
3.9694,1625
3.9751,1630
3.9808,1620
3.9862,1622
3.9918,1630
3.9972,1628
4.0029,1621
4.0083,1625
4.014,1631
4.0194,1627
4.025,1622
4.0307,1629
4.0361,1632
4.0418,1624
4.0472,1622
4.0528,1632
4.0585,1627
4.0639,1622
4.0696,1629
4.075,1629
4.0806,1624
4.0863,1621
4.0917,1631
4.0974,1629
4.1027,1622
4.1084,1626
4.1141,1630
4.1195,1625
4.1251,1623
4.1305,1631
4.1362,1627
4.1416,1623
4.1473,1629
4.153,1629
4.1583,1622
4.164,1624
4.1694,1631
4.1751,1627
4.1805,1623
4.1862,1628
4.1919,1629
4.1972,1622
4.2029,1624
4.2083,1630
4.214,1624
4.2197,1622
4.225,1630
4.2307,1627
4.2361,1622
4.2418,1628
4.2472,1629
4.2529,1621
4.2585,1626
4.2639,1633
4.2696,1624
4.2749,1622
4.2806,1629
4.2863,1628
4.2917,1621
4.2974,1624
4.3028,1631
4.3084,1627
4.3138,1621
4.3195,1628
4.3252,1629
4.3306,1623
4.3363,1625
4.3417,1631
4.3474,1625
4.3528,1621
4.3584,1629
4.3641,1630
4.3695,1622
4.3752,1623
4.3806,1629
4.3862,1627
4.3916,1621
4.3973,1628
4.4027,1628
4.4084,1620
4.4141,1626
4.4194,1630
4.4251,1624
4.4305,1622
4.4362,1630
4.4419,1628
4.4473,1622
4.4529,1629
4.4583,1628
4.464,1622
4.4694,1625
4.4751,1631
4.4807,1628
4.4861,1622
4.4918,1625
4.4972,1631
4.5029,1623
4.5085,1623
4.5139,1631
4.5196,1626
4.525,1622
4.5307,1629
4.5361,1628
4.5417,1621
4.5471,1626
4.5528,1632
4.5585,1626
4.5639,1622
4.5696,1629
4.575,1630
4.5806,1625
4.5861,1624
4.5917,1632
4.5974,1628
4.6028,1622
4.6085,1626
4.6139,1632
4.6195,1624
4.625,1621
4.6307,1629
4.6363,1630
4.6417,1620
4.6474,1625
4.6528,1633
4.6585,1627
4.6639,1621
4.6695,1625
4.6752,1633
4.6806,1624
4.6863,1621
4.6917,1628
4.6973,1630
4.7027,1622
4.7084,1621
4.7141,1630
4.7195,1627
4.7251,1623
4.7305,1629
4.7362,1629
4.7416,1624
4.7473,1624
4.753,1629
4.7584,1625
4.7641,1622
4.7694,1627
4.7751,1630
4.7805,1624
4.7862,1625
4.7919,1631
4.7973,1625
4.803,1623
4.8084,1629
4.8141,1628
4.8195,1620
4.8251,1625
4.8305,1630
4.8362,1624
4.8419,1624
4.8473,1631
4.8529,1626
4.8583,1621
4.864,1628
4.8694,1630
4.875,1625
4.8807,1624
4.8861,1632
4.8918,1627
4.8972,1621
4.9029,1626
4.9083,1631
4.9139,1624
4.9196,1620
4.925,1629
4.9307,1631
4.9361,1625
4.9418,1622
4.9474,1629
4.9528,1630
4.9585,1624
4.9639,1624
4.9696,1630
4.9752,1624
4.9805,1623
4.9862,1628
4.9916,1629
4.9973,1620
5.003,1622
5.0084,1632
5.014,1627
5.0194,1621
5.0251,1626
5.0308,1632
5.0361,1623
5.0418,1622
5.0472,1628
5.0529,1629
5.0583,1621
5.064,1622
5.0696,1631
5.075,1628
5.0807,1621
5.0861,1628
5.0917,1629
5.0974,1621
5.1028,1626
5.1085,1632
5.1139,1625
5.1195,1624
5.1252,1630
5.1305,1623
5.1362,1623
5.1419,1630
5.1473,1630
5.153,1621
5.1583,1624
5.164,1633
5.1697,1626
5.1751,1620
5.1808,1626
5.1862,1630
5.1918,1624
5.1972,1623
5.2029,1631
5.2083,1628
5.2139,1622
5.2196,1628
5.225,1629
5.2307,1625
5.2361,1623
5.2418,1629
5.2474,1629
5.2528,1623
5.2585,1625
5.2639,1628
5.2696,1620
5.2752,1624
5.2806,1632
5.2863,1626
5.2917,1622
5.2974,1629
5.3027,1630
5.3084,1624
5.3141,1622
5.3195,1630
5.3251,1627
5.3305,1621
5.3362,1630
5.3418,1629
5.3472,1622
5.3529,1624
5.3583,1631
5.364,1625
5.3697,1620
5.375,1626
5.3807,1629
5.3861,1622
5.3918,1626
5.3972,1629
5.4029,1621
5.4086,1625
5.414,1631
5.4196,1627
5.425,1622
5.4307,1630
5.4361,1630
5.4418,1620
5.4472,1622
5.4528,1631
5.4585,1628
5.4639,1621
5.4696,1625
5.475,1631
5.4806,1624
5.4863,1621
5.4917,1630
5.4974,1630
5.5028,1620
5.5085,1626
5.5141,1631
5.5195,1623
5.5252,1624
5.5306,1631
5.5363,1627
5.5419,1621
5.5473,1625
5.553,1629
5.5584,1624
5.5641,1624
5.5695,1632
5.5752,1627
5.5805,1621
5.5862,1626
5.5919,1630
5.5973,1624
5.6029,1622
5.6083,1631
5.614,1626
5.6197,1621
5.6251,1627
5.6308,1629
5.6361,1621
5.6418,1624
5.6472,1631
5.6529,1628
5.6586,1621
5.6639,1627
5.6696,1632
5.675,1624
5.6807,1623
5.6861,1630
5.6917,1631
5.6974,1623
5.7028,1621
5.7085,1631
5.7139,1631
5.7196,1620
5.725,1623
5.7306,1632
5.7363,1630
5.7417,1621
5.7474,1623
5.7528,1633
5.7584,1625
5.7641,1620
5.7695,1626
5.7752,1630
5.7806,1624
5.7862,1621
5.7919,1630
5.7973,1630
5.803,1623
5.8084,1625
5.8141,1631
5.8194,1625
5.8251,1622
5.8305,1628
5.8362,1632
5.8419,1622
5.8472,1623
5.8529,1629
5.8583,1629
5.864,1623
5.8696,1628
5.875,1630
5.8807,1624
5.8861,1624
5.8918,1630
5.8975,1624
5.9028,1622
5.9085,1631
5.9139,1628
5.9196,1622
5.9252,1626
5.9306,1629
5.9363,1624
5.9417,1622
5.9474,1629
5.9528,1631
5.9585,1622
5.9638,1623
5.9695,1632
5.9749,1628
5.9806,1620
5.9863,1624
5.9917,1630
5.9974,1624
6.0028,1620
6.0084,1630
6.0141,1632
6.0195,1622
6.0252,1622
6.0305,1633
6.0362,1630
6.0419,1620
6.0473,1624
6.053,1632
6.0584,1626
6.064,1622
6.0697,1630
6.0751,1631
6.0808,1620
6.0862,1623
6.0918,1631
6.0972,1627
6.1029,1619
6.1083,1626
6.114,1630
6.1197,1623
6.1251,1622
6.1307,1630
6.1361,1630
6.1418,1621
6.1472,1627
6.1529,1632
6.1586,1623
6.1639,1622
6.1696,1632
6.175,1628
6.1807,1620
6.1864,1623
6.1918,1630
6.1974,1628
6.2028,1620
6.2085,1628
6.2139,1628
6.2196,1623
6.225,1626
6.2307,1631
6.2364,1624
6.2418,1622
6.2474,1628
6.2528,1629
6.2585,1624
6.2639,1623
6.2696,1629
6.275,1628
6.2807,1621
6.2863,1625
6.2917,1630
6.2974,1622
6.3028,1623
6.3084,1631
6.3141,1628
6.3195,1620
6.3252,1627
6.3306,1629
6.3362,1624
6.3419,1623
6.3473,1629
6.353,1628
6.3584,1623
6.364,1627
6.3694,1630
6.3751,1623
6.3808,1623
6.3862,1630
6.3919,1622
6.3973,1621
6.4029,1631
6.4083,1628
6.414,1621
6.4197,1626
6.425,1632
6.4307,1625
6.4361,1620
6.4419,1627
6.4473,1629
6.453,1622
6.4584,1621
6.464,1630
6.4694,1628
6.4751,1622
6.4807,1624
6.4861,1630
6.4918,1623
6.4972,1621
6.5029,1628
6.5085,1628
6.5139,1620
6.5196,1628
6.525,1630
6.5305,1623
6.5362,1623
6.5419,1631
6.5473,1628
6.5529,1623
6.5583,1627
6.564,1630
6.5697,1620
6.5751,1623
6.5807,1630
6.5861,1628
6.5918,1622
6.5975,1629
6.6029,1631
6.6085,1622
6.6139,1623
6.6196,1630
6.625,1628
6.6307,1621
6.6364,1628
6.6417,1632
6.6474,1623
6.6528,1625
6.6585,1631
6.6639,1628
6.6695,1622
6.6752,1628
6.6806,1630
6.6863,1622
6.6917,1625
6.6974,1630
6.7027,1625
6.7084,1623
6.7141,1632
6.7195,1627
6.7252,1621
6.7306,1627
6.7362,1630
6.7419,1623
6.7473,1623
6.753,1630
6.7584,1627
6.764,1619
6.7694,1629
6.7751,1630
6.7808,1622
6.7862,1622
6.7919,1629
6.7973,1630
6.8029,1619
6.8083,1625
6.814,1633
6.8197,1625
6.8251,1620
6.8307,1628
6.8361,1629
6.8418,1623
6.8474,1626
6.8528,1629
6.8585,1623
6.8639,1622
6.8696,1631
6.875,1624
6.8806,1623
6.8863,1631
6.8917,1628
6.8974,1621
6.9028,1627
6.9084,1629
6.9141,1622
6.9195,1622
6.9252,1630
6.9306,1626
6.9363,1621
6.9416,1629
6.9473,1629
6.953,1620
6.9584,1623
6.964,1631
6.9694,1628
6.9751,1623
6.9808,1628
6.9862,1629
6.9919,1620
6.9972,1627
7.0029,1632
7.0086,1623
7.014,1625
7.0197,1631
7.0251,1625
7.0307,1624
7.0361,1629
7.0419,1628
7.0473,1621
7.0529,1626
7.0586,1630
7.064,1624
7.0697,1625
7.075,1629
7.0807,1627
7.0861,1622
7.0918,1628
7.0974,1629
7.1028,1621
7.1083,1625
7.114,1631
7.1196,1625
7.125,1623
7.1307,1627
7.1361,1628
7.1418,1623
7.1473,1627
7.153,1630
7.1584,1620
7.164,1625
7.1694,1630
7.1751,1624
7.1808,1624
7.1862,1630
7.1918,1628
7.1972,1622
7.2029,1626
7.2083,1631
7.214,1625
7.2197,1622
7.2251,1628
7.2307,1633
7.2361,1623
7.2418,1620
7.2472,1631
7.2529,1629
7.2583,1621
7.264,1624
7.2697,1631
7.2751,1624
7.2808,1620
7.2862,1629
7.2918,1630
7.2972,1622
7.3029,1623
7.3086,1632
7.314,1626
7.3194,1621
7.3251,1630
7.3308,1631
7.3361,1624
7.3418,1624
7.3472,1630
7.3529,1626
7.3586,1620
7.364,1627
7.3696,1628
7.3751,1621
7.3808,1622
7.3862,1631
7.3918,1629
7.3972,1622
7.4029,1625
7.4086,1630
7.414,1627
7.4197,1620
7.4251,1627
7.4307,1631
7.4361,1624
7.4418,1622
7.4472,1632
7.4529,1629
7.4585,1623
7.4639,1630
7.4696,1627
7.475,1621
7.4807,1626
7.4863,1630
7.4917,1627
7.4974,1621
7.5028,1625
7.5085,1629
7.5141,1623
7.5195,1622
7.5252,1629
7.5306,1632
7.5363,1622
7.5419,1623
7.5473,1630
7.553,1626
7.5584,1620
7.5641,1629
7.5695,1628
7.5752,1621
7.5806,1627
7.5862,1631
7.5919,1625
7.5973,1623
7.603,1631
7.6084,1627
7.614,1620
7.6194,1628
7.6251,1629
7.6308,1623
7.6362,1623
7.6418,1633
7.6473,1627
7.6529,1620
7.6583,1626
7.664,1628
7.6697,1622
7.6751,1625
7.6808,1631
7.6862,1623
7.6919,1621
7.6973,1629
7.7029,1633
7.7083,1624
7.714,1622
7.7197,1630
7.7251,1629
7.7308,1623
7.7361,1625
7.7418,1629
7.7475,1623
7.7529,1621
7.7585,1630
7.7639,1630
7.7696,1621
7.775,1627
7.7807,1630
7.7863,1624
7.7917,1621
7.7974,1629
7.8028,1629
7.8085,1622
7.8141,1627
7.8195,1630
7.8252,1624
7.8306,1621
7.8363,1628
7.8417,1628
7.8474,1621
7.8528,1627
7.8585,1632
7.8641,1625
7.8695,1620
7.8752,1627
7.8806,1630
7.8862,1622
7.8919,1622
7.8973,1631
7.903,1627
7.9084,1622
7.9141,1627
7.9195,1629
7.9251,1622
7.9305,1624
7.9362,1630
7.9419,1625
7.9473,1621
7.9529,1631
7.9583,1629
7.964,1622
7.9694,1628
7.9751,1629
7.9808,1622
7.9862,1627
7.9918,1632
7.9972,1624
8.0029,1621
8.0086,1629
8.014,1629
8.0196,1624
8.025,1627
8.0307,1631
8.0364,1623
8.0417,1623
8.0474,1632
8.0528,1627
8.0585,1622
8.0639,1630
8.0696,1631
8.0752,1622
8.0806,1627
8.0863,1631
8.0917,1626
8.0974,1622
8.1028,1628
8.1084,1630
8.1141,1625
8.1195,1621
8.1252,1630
8.1306,1628
8.1361,1622
8.1418,1624
8.1475,1634
8.1529,1627
8.1585,1620
8.1639,1624
8.1696,1632
8.175,1626
8.1806,1619
8.1863,1629
8.1917,1632
8.1974,1623
8.2028,1623
8.2085,1630
8.2141,1629
8.2195,1619
8.2252,1626
8.2306,1630
8.2363,1626
8.2417,1622
8.2473,1631
8.253,1630
8.2584,1622
8.2641,1627
8.2695,1631
8.2751,1625
8.2805,1623
8.2862,1628
