Experiment: Mar_25_Phage_osmo_expt vial 4, Thu Mar 25 17:24:53 2021
0.0026,1613
0.0083,1612
0.0137,1609
0.0194,1613
0.0247,1611
0.0304,1608
0.036,1614
0.0414,1612
0.0471,1607
0.0528,1611
0.0581,1613
0.0638,1609
0.0694,1610
0.0748,1614
0.0804,1609
0.0861,1609
0.0917,1615
0.097,1610
0.1027,1607
0.1081,1612
0.1138,1614
0.1194,1608
0.1248,1611
0.1304,1613
0.136,1610
0.1417,1608
0.147,1614
0.1527,1612
0.1583,1609
0.1637,1611
0.1693,1613
0.1749,1607
0.1806,1614
0.1859,1610
0.1915,1607
0.1971,1612
0.2028,1613
0.2081,1606
0.2137,1610
0.2194,1614
0.225,1607
0.2304,1608
0.236,1614
0.2416,1608
0.2472,1611
0.2526,1617
0.2582,1607
0.2638,1607
0.2695,1615
0.2748,1610
0.2804,1606
0.2861,1614
0.2915,1613
0.2971,1610
0.3026,1611
0.3082,1614
0.3138,1608
0.3194,1609
0.3248,1613
0.3304,1609
0.3361,1611
0.3417,1610
0.3473,1610
0.3526,1615
0.3582,1610
0.3638,1608
0.3694,1610
0.3748,1613
0.3804,1610
0.386,1613
0.3917,1612
0.3971,1609
0.4027,1615
0.4083,1610
0.4138,1608
0.4193,1613
0.4249,1610
0.4306,1608
0.4359,1613
0.4416,1613
0.4472,1608
0.4526,1610
0.4582,1612
0.4639,1606
0.4693,1610
0.4749,1613
0.4806,1608
0.486,1611
0.4917,1613
0.4971,1608
0.5027,1611
0.5081,1615
0.5137,1611
0.5194,1609
0.5248,1612
0.5305,1609
0.5361,1612
0.5415,1613
0.5472,1608
0.5528,1610
0.5581,1615
0.5638,1611
0.5694,1606
0.5751,1612
0.5804,1612
0.586,1608
0.5917,1611
0.5971,1612
0.6027,1608
0.6084,1611
0.6137,1615
0.6194,1609
0.625,1609
0.6304,1617
0.6361,1613
0.6417,1608
0.6473,1614
0.6527,1612
0.6583,1607
0.6639,1611
0.6695,1613
0.6749,1607
0.6805,1608
0.6861,1615
0.6915,1612
0.6971,1606
0.7028,1613
0.7084,1615
0.7137,1607
0.7193,1612
0.7249,1614
0.7306,1608
0.7359,1609
0.7415,1614
0.7471,1609
0.7528,1609
0.7584,1614
0.7637,1610
0.7694,1607
0.775,1615
0.7804,1609
0.7861,1607
0.7917,1613
0.7971,1612
0.8027,1609
0.8083,1610
0.8137,1615
0.8194,1607
0.825,1609
0.8306,1613
0.836,1609
0.8416,1611
0.8473,1613
0.8527,1608
0.8584,1610
0.8637,1618
0.8694,1609
0.8749,1608
0.8805,1614
0.8862,1609
0.8916,1609
0.8973,1614
0.9027,1610
0.9083,1609
0.9137,1613
0.9194,1612
0.9248,1608
0.9305,1612
0.9362,1613
0.9416,1607
0.9473,1611
0.9527,1614
0.9583,1609
0.9637,1611
0.9694,1613
0.9748,1609
0.9805,1609
0.9862,1614
0.9916,1609
0.9972,1608
1.0026,1613
1.0083,1611
1.014,1609
1.0194,1616
1.025,1610
1.0304,1608
1.0361,1615
1.0418,1608
1.0472,1607
1.0528,1613
1.0583,1611
1.0639,1611
1.0693,1613
1.075,1609
1.0804,1609
1.0861,1614
1.0918,1613
1.0972,1609
1.1028,1615
1.1082,1613
1.1139,1608
1.1193,1613
1.125,1611
1.1304,1609
1.136,1613
1.1417,1611
1.1471,1609
1.1528,1612
1.1582,1612
1.1639,1608
1.1695,1611
1.1749,1613
1.1806,1609
1.186,1609
1.1916,1615
1.1973,1610
1.2027,1608
1.2084,1614
1.2138,1611
1.2195,1607
1.2249,1612
1.2306,1611
1.236,1609
1.2417,1613
1.2471,1611
1.2528,1609
1.2582,1613
1.2639,1612
1.2696,1610
1.275,1614
1.2806,1609
1.286,1609
1.2917,1612
1.2971,1608
1.3028,1613
1.3084,1612
1.3138,1608
1.3195,1614
1.3249,1613
1.3306,1610
1.336,1612
1.3416,1612
1.3473,1606
1.3527,1615
1.3584,1610
1.3638,1608
1.3694,1613
1.3751,1615
1.3805,1609
1.3862,1610
1.3916,1615
1.3972,1607
1.4027,1609
1.4083,1613
1.414,1611
1.4194,1608
1.4251,1615
1.4305,1611
1.4361,1607
1.4416,1612
1.4473,1611
1.4529,1607
1.4583,1614
1.464,1611
1.4694,1609
1.475,1615
1.4804,1612
1.4861,1607
1.4918,1613
1.4971,1610
1.5028,1608
1.5082,1616
1.5139,1610
1.5193,1610
1.525,1614
1.5307,1610
1.5361,1610
1.5418,1614
1.5471,1609
1.5528,1611
1.5582,1615
1.5639,1610
1.5696,1609
1.575,1615
1.5806,1609
1.586,1610
1.5917,1612
1.5974,1609
1.6028,1616
1.6084,1611
1.6138,1610
1.6195,1614
1.6249,1613
1.6305,1609
1.6362,1613
1.6416,1611
1.6473,1610
1.6527,1615
1.6584,1610
1.6637,1607
1.6694,1613
1.6751,1612
1.6805,1608
1.6861,1614
1.6918,1612
1.6972,1608
1.7029,1614
1.7082,1609
1.7139,1610
1.7193,1616
1.725,1610
1.7306,1608
1.736,1613
1.7417,1609
1.7471,1610
1.7528,1614
1.7584,1610
1.7638,1610
1.7695,1615
1.7749,1609
1.7806,1609
1.7862,1614
1.7916,1612
1.7973,1608
1.8027,1612
1.8084,1611
1.814,1609
1.8194,1614
1.8251,1611
1.8305,1609
1.8362,1613
1.8416,1613
1.8473,1606
1.8526,1610
1.8583,1614
1.864,1607
1.8694,1610
1.875,1613
1.8805,1609
1.8861,1608
1.8917,1613
1.8973,1608
1.9027,1609
1.9083,1614
1.9139,1611
1.9195,1610
1.9249,1616
1.9305,1610
1.9361,1608
1.9417,1613
1.9474,1614
1.9527,1608
1.9583,1612
1.9639,1612
1.9696,1609
1.9749,1613
1.9805,1613
1.9861,1607
1.9917,1612
1.9973,1615
2.0027,1609
2.0084,1609
2.014,1615
2.0194,1607
2.0251,1611
2.0307,1613
2.036,1608
2.0416,1612
2.0472,1614
2.0529,1609
2.0582,1610
2.0638,1614
2.0695,1608
2.0751,1610
2.0807,1613
2.0861,1606
2.0918,1608
2.0971,1616
2.1027,1610
2.1084,1609
2.114,1615
2.1194,1610
2.1251,1608
2.1307,1613
