Experiment: Mar_5_T2_Turb_expt vial 15, Fri Mar  5 18:09:38 2021
0.0046,0.0
0.0103,-0.0015111940127541246
0.0156,-0.002685662363373309
0.0213,-0.0005937396998705324
0.0267,-0.0021050853980451034
0.0324,-0.0014710905422608
0.0378,-0.0009039965228136992
0.0435,-0.0015245608555991552
0.0489,-0.0008772659290350315
0.0546,-0.001227635698349161
0.0603,-0.000620466541225273
0.0657,-2.6721297811782563e-05
0.0714,-0.0011741709285539859
0.0768,-0.0015111940127541246
0.0824,-1.3360894069114337e-05
0.0878,-0.0009039965228136992
0.0935,-0.0023485641067007013
0.0989,-0.0017947636792485788
0.1046,-0.0005937396998705324
0.11,-0.0024020530119726047
0.1157,-0.00032358661242448683
0.1214,-0.0012009042941041326
0.1268,-0.0015245608555991552
0.1325,-0.00237530953998899
0.1379,-0.0024020530119726047
0.1436,-0.0009307251552874707
0.149,-0.0009039965228136992
0.1547,-0.000620466541225273
0.1601,-0.0006071033657111258
0.1658,-0.0012142702413899809
0.1712,-0.0006071033657111258
0.1769,-0.000917361084213919
0.1823,-0.0011875378564920602
0.1879,-0.001768024770155474
0.1936,-0.0014710905422608
0.199,-0.0020917152931021477
0.2047,-2.6721297811782563e-05
0.2101,-0.0015111940127541246
0.2158,-0.0014978266795824258
0.2212,-0.0015245608555991552
0.2269,-0.0012142702413899809
0.2323,-0.0003636690393529207
0.238,-0.000917361084213919
0.2434,-0.000917361084213919
0.2491,-0.0009307251552874707
0.2545,-0.0020917152931021477
0.2602,-0.0009440887360350203
0.2656,-0.000917361084213919
0.2712,-0.001227635698349161
0.2769,-0.0012142702413899809
0.2823,-0.000620466541225273
0.288,-0.0018215006270365652
0.2934,-1.3360894069114337e-05
0.2991,-0.0009440887360350203
0.3045,-0.0003102248227959681
0.3102,-0.00032358661242448683
0.3156,-0.0012009042941041326
0.3213,-0.0015111940127541246
0.3267,-0.0003369479117267815
0.3324,-0.0018215006270365652
0.3381,-0.0029826578197904574
0.3435,-0.001227635698349161
0.3491,-0.0023886815211437984
0.3545,-0.001808132398305906
0.3602,-0.0015111940127541246
0.3656,-0.0006071033657111258
0.3713,-0.0011608035102896874
0.3767,-0.000620466541225273
0.3824,-0.002118455012661613
0.3878,-0.0006071033657111258
0.3935,0.00029684792865358745
0.3989,-0.00032358661242448683
0.4046,-0.001768024770155474
0.4103,-0.0017813944698650275
