Experiment: Mar_16_osmo_expt vial 7, Tue Mar 16 20:56:43 2021
0.0015,52650
0.0064,52633
0.0118,52638
0.0175,52636
0.0229,52644
0.0286,52620
0.034,52618
0.0397,52625
0.0451,52627
0.0508,52624
0.0562,52635
0.0619,52624
0.0673,52621
0.073,52617
0.0784,52625
0.0841,52608
0.0897,52621
0.0951,52619
0.1008,52625
0.1062,52620
0.1119,52598
0.1173,52619
0.123,52595
0.1284,52577
0.1341,52616
0.1395,52603
0.1452,52602
0.1505,52621
0.1562,52613
0.1619,52607
0.1673,52602
0.173,52611
0.1784,52581
0.1841,52597
0.1895,52601
0.1952,52563
0.2006,52590
0.2063,52608
0.2117,52588
0.2173,52596
0.2231,52610
0.2285,52593
0.2342,52549
0.2395,52604
0.2452,52597
0.2506,52578
0.2563,52580
0.2617,52613
0.2673,52589
0.273,52589
0.2784,52596
0.284,52596
0.2897,52586
0.2951,52606
0.3008,52592
0.3062,52596
0.3119,52601
0.3173,52590
0.3229,52570
0.3286,52596
0.334,52581
0.3397,52570
0.3451,52575
0.3507,52568
0.3561,52543
0.3618,52595
0.3673,52545
0.3729,52585
0.3785,52589
0.3839,52543
0.3897,52584
0.3951,52555
0.4007,52576
0.4061,52574
0.4118,52564
0.4172,52581
0.4229,52580
0.4283,52555
0.434,52557
0.4397,52556
0.4451,52569
0.4508,52560
0.4562,52543
0.462,52558
0.4674,52536
0.473,52541
0.4785,52551
0.4841,52537
0.4895,52536
0.4952,52533
0.5007,52538
0.5063,52536
0.5117,52512
0.5174,52523
0.5228,52530
0.5285,52538
0.5342,52514
0.5396,52530
0.5453,52524
0.5507,52496
0.5564,52490
0.5618,52519
0.5675,52510
0.5729,52492
0.5786,52506
0.584,52510
0.5897,52487
0.5951,52501
0.6008,52495
0.6062,52496
0.6119,52488
0.6173,52505
0.623,52487
0.6285,52493
0.6341,52462
0.6395,52451
0.6452,52463
0.6506,52475
0.6563,52497
0.6617,52477
0.6674,52466
0.6728,52457
0.6785,52469
0.684,52489
0.6897,52478
0.6951,52474
0.7007,52463
0.7062,52480
0.7119,52461
0.7173,52495
0.723,52491
0.7286,52475
