Experiment: Mar_16_osmo_expt vial 4, Tue Mar 16 20:56:43 2021
0.0015,174
0.0064,173
0.0118,170
0.0175,172
0.0229,173
0.0286,170
0.034,170
0.0397,177
0.0451,172
0.0508,170
0.0562,169
0.0619,173
0.0673,172
0.073,175
0.0784,175
0.0841,174
0.0897,173
0.0951,171
0.1008,175
0.1062,173
0.1119,173
0.1173,171
0.123,174
0.1284,174
0.1341,176
0.1395,174
0.1452,172
0.1505,173
0.1562,173
0.1619,174
0.1673,173
0.173,177
0.1784,174
0.1841,173
0.1895,173
0.1952,174
0.2006,171
0.2063,172
0.2117,173
0.2173,175
0.2231,172
0.2285,176
0.2342,173
0.2395,171
0.2452,173
0.2506,168
0.2563,174
0.2617,172
0.2673,173
0.273,171
0.2784,175
0.284,176
0.2897,172
0.2951,175
0.3008,173
0.3062,175
0.3119,172
0.3173,172
0.3229,174
0.3286,172
0.334,174
0.3397,174
0.3451,170
0.3507,171
0.3561,171
0.3618,173
0.3673,175
0.3729,172
0.3785,171
0.3839,172
0.3897,174
0.3951,174
0.4007,174
0.4061,173
0.4118,174
0.4172,174
0.4229,170
0.4283,173
0.434,172
0.4397,174
0.4451,172
0.4508,175
0.4562,173
0.462,172
0.4674,172
0.473,172
0.4785,174
0.4841,172
0.4895,175
0.4952,173
0.5007,173
0.5063,172
0.5117,170
0.5174,172
0.5228,172
0.5285,173
0.5342,173
0.5396,173
0.5453,170
0.5507,174
0.5564,174
0.5618,172
0.5675,174
0.5729,171
0.5786,175
0.584,175
0.5897,174
0.5951,172
0.6008,173
0.6062,173
0.6119,172
0.6173,176
0.623,172
0.6285,174
0.6341,175
0.6395,173
0.6452,174
0.6506,173
0.6563,174
0.6617,173
0.6674,173
0.6728,173
0.6785,174
0.684,174
0.6897,170
0.6951,174
0.7007,174
0.7062,172
0.7119,173
0.7173,175
0.723,171
0.7286,172
0.7341,175
0.7398,174
0.7451,172
0.7508,171
0.7562,172
0.7619,174
0.7673,174
0.773,173
0.7784,172
0.7841,173
0.7895,170
0.7952,175
0.8006,168
0.8063,174
0.812,170
0.8174,173
0.8231,174
0.8285,174
0.8341,174
0.8396,173
0.8453,175
0.8507,170
0.8561,174
0.8618,175
0.8675,172
0.8729,174
0.8786,174
0.884,174
0.8897,172
0.8951,170
0.9008,174
0.9062,172
0.9119,171
0.9173,172
0.923,173
0.9284,174
0.9341,173
0.9395,173
0.9452,172
0.9507,170
0.9564,173
0.9618,171
0.9675,175
0.9729,172
0.9786,171
0.984,172
0.9897,175
0.9951,173
1.0008,173
1.0062,171
1.0119,172
1.0173,174
1.023,169
1.0284,174
1.0341,171
1.0395,171
1.0452,174
1.0506,172
1.0563,173
1.0618,171
1.0675,173
1.0729,172
1.0786,176
1.084,174
1.0897,173
1.0951,172
1.1007,175
1.1062,172
1.1119,173
1.1173,172
1.1229,171
1.1284,171
1.134,174
1.1394,174
1.1451,174
1.1508,172
1.1563,172
1.1619,172
1.1673,172
1.173,172
1.1784,174
1.1841,172
1.1895,174
1.1952,170
1.2006,174
1.2063,173
1.212,173
1.2174,171
1.2231,175
1.2285,174
1.2342,174
