Experiment: Mar_16_osmo_expt vial 3, Tue Mar 16 20:56:43 2021
0.0015,54591
0.0064,54573
0.0118,54562
0.0175,54577
0.0229,54577
0.0286,54569
0.034,54576
0.0397,54579
0.0451,54561
0.0508,54578
0.0562,54590
0.0619,54577
0.0673,54585
0.073,54573
0.0784,54567
0.0841,54573
0.0897,54583
0.0951,54573
0.1008,54581
0.1062,54583
0.1119,54580
0.1173,54581
0.123,54574
0.1284,54576
0.1341,54581
0.1395,54570
0.1452,54572
0.1505,54576
0.1562,54576
0.1619,54572
0.1673,54571
0.173,54572
0.1784,54568
0.1841,54563
0.1895,54569
0.1952,54573
0.2006,54566
0.2063,54564
0.2117,54569
0.2173,54569
0.2231,54570
0.2285,54566
0.2342,54569
0.2395,54580
0.2452,54567
0.2506,54556
0.2563,54576
0.2617,54575
0.2673,54579
0.273,54561
0.2784,54566
0.284,54576
0.2897,54574
0.2951,54582
0.3008,54575
0.3062,54571
0.3119,54569
0.3173,54568
0.3229,54570
0.3286,54579
0.334,54571
0.3397,54564
0.3451,54561
0.3507,54577
0.3561,54563
0.3618,54578
0.3673,54577
0.3729,54566
0.3785,54578
0.3839,54575
0.3897,54573
0.3951,54583
0.4007,54586
0.4061,54565
0.4118,54574
0.4172,54578
0.4229,54573
0.4283,54567
0.434,54569
0.4397,54573
0.4451,54579
0.4508,54575
0.4562,54568
0.462,54571
0.4674,54575
0.473,54571
0.4785,54570
0.4841,54574
0.4895,54571
0.4952,54563
0.5007,54570
0.5063,54569
0.5117,54559
0.5174,54573
0.5228,54572
0.5285,54576
0.5342,54565
0.5396,54570
0.5453,54569
0.5507,54564
0.5564,54575
0.5618,54569
0.5675,54573
0.5729,54575
0.5786,54571
0.584,54573
0.5897,54581
0.5951,54568
0.6008,54573
0.6062,54576
0.6119,54571
0.6173,54574
0.623,54569
0.6285,54580
0.6341,54580
0.6395,54566
0.6452,54571
0.6506,54569
0.6563,54571
0.6617,54573
0.6674,54574
0.6728,54566
0.6785,54580
0.684,54577
0.6897,54561
0.6951,54572
0.7007,54565
0.7062,54561
0.7119,54564
0.7173,54557
0.723,54566
0.7286,54569
0.7341,54571
0.7398,54564
0.7451,54576
0.7508,54568
0.7562,54569
0.7619,54580
0.7673,54578
0.773,54571
0.7784,54580
0.7841,54585
0.7895,54576
0.7952,54578
0.8006,54569
0.8063,54573
0.812,54562
0.8174,54574
0.8231,54571
0.8285,54567
0.8341,54574
0.8396,54573
0.8453,54568
0.8507,54575
0.8561,54572
0.8618,54569
0.8675,54564
0.8729,54575
0.8786,54567
0.884,54569
0.8897,54575
0.8951,54563
0.9008,54566
0.9062,54571
0.9119,54569
0.9173,54568
0.923,54564
0.9284,54573
0.9341,54581
0.9395,54569
0.9452,54573
0.9507,54574
0.9564,54574
0.9618,54581
0.9675,54581
0.9729,54576
0.9786,54583
0.984,54581
0.9897,54570
0.9951,54566
1.0008,54563
1.0062,54575
1.0119,54569
1.0173,54567
1.023,54572
1.0284,54574
1.0341,54568
1.0395,54575
1.0452,54569
1.0506,54567
1.0563,54576
1.0618,54570
1.0675,54568
1.0729,54570
1.0786,54573
1.084,54564
1.0897,54569
1.0951,54566
1.1007,54566
1.1062,54567
1.1119,54565
1.1173,54568
1.1229,54565
1.1284,54570
1.134,54562
1.1394,54571
1.1451,54565
1.1508,54560
1.1563,54574
1.1619,54567
1.1673,54557
1.173,54561
1.1784,54561
1.1841,54568
1.1895,54571
1.1952,54573
1.2006,54557
1.2063,54568
1.212,54564
1.2174,54565
1.2231,54557
1.2285,54562
1.2342,54557
1.2396,54561
1.2453,54560
1.2507,54556
