Experiment: Mar_16_osmo_expt vial 2, Tue Mar 16 20:56:43 2021
0.0015,53924
0.0064,53918
0.0118,53909
0.0175,53927
0.0229,53915
0.0286,53908
0.034,53921
0.0397,53932
0.0451,53916
0.0508,53906
0.0562,53942
0.0619,53938
0.0673,53875
0.073,53924
0.0784,53906
0.0841,53930
0.0897,53885
0.0951,53919
0.1008,53921
0.1062,53919
0.1119,53939
0.1173,53919
0.123,53848
0.1284,53816
0.1341,53924
0.1395,53937
0.1452,53928
0.1505,53925
0.1562,53925
0.1619,53924
0.1673,53917
0.173,53920
0.1784,53904
0.1841,53341
0.1895,53931
0.1952,53919
0.2006,53915
0.2063,53594
0.2117,53822
0.2173,53881
0.2231,53665
0.2285,53902
0.2342,53918
0.2395,53905
0.2452,53905
0.2506,53905
0.2563,53265
0.2617,53914
0.2673,53900
0.273,53903
0.2784,53634
0.284,53737
0.2897,53798
0.2951,53902
0.3008,53649
0.3062,53770
0.3119,53815
0.3173,53879
0.3229,53893
0.3286,53876
0.334,53823
0.3397,53882
0.3451,53716
0.3507,53884
0.3561,53805
0.3618,53780
0.3673,53824
0.3729,53885
0.3785,53778
0.3839,53841
0.3897,53837
0.3951,53793
0.4007,53745
0.4061,53775
0.4118,53584
0.4172,53862
0.4229,53878
0.4283,53876
0.434,53746
0.4397,53782
0.4451,53778
0.4508,53781
0.4562,53822
0.462,53303
0.4674,53861
0.473,53746
0.4785,53846
0.4841,53865
0.4895,53704
0.4952,53685
0.5007,53727
0.5063,53692
0.5117,53702
0.5174,53804
0.5228,53817
0.5285,53863
0.5342,53833
0.5396,53729
0.5453,53835
0.5507,53820
0.5564,53787
0.5618,53746
0.5675,53866
0.5729,53848
0.5786,53862
0.584,53761
0.5897,53605
0.5951,53636
0.6008,53818
0.6062,53755
0.6119,53444
0.6173,53853
0.623,53849
0.6285,53829
0.6341,53858
0.6395,53843
0.6452,53807
0.6506,53824
0.6563,53509
0.6617,53800
0.6674,53806
0.6728,53825
0.6785,53842
0.684,53779
0.6897,53718
0.6951,53735
0.7007,53746
0.7062,53711
0.7119,53731
0.7173,53657
0.723,53820
0.7286,53269
0.7341,53661
0.7398,53690
0.7451,53817
0.7508,53810
0.7562,53776
0.7619,53808
0.7673,53805
0.773,53811
0.7784,53566
0.7841,53791
0.7895,53665
0.7952,53823
0.8006,53786
0.8063,53791
0.812,53788
0.8174,53758
0.8231,53771
0.8285,53716
0.8341,53791
0.8396,53810
0.8453,53731
0.8507,53769
0.8561,53758
0.8618,53774
0.8675,53803
0.8729,53743
0.8786,53783
0.884,53734
0.8897,53806
0.8951,53763
0.9008,53787
0.9062,53807
0.9119,53774
0.9173,53767
0.923,53723
0.9284,53774
0.9341,53791
0.9395,53787
0.9452,53730
0.9507,53803
0.9564,53799
0.9618,53809
0.9675,53810
0.9729,53796
0.9786,53792
0.984,53791
0.9897,53796
0.9951,53794
1.0008,53776
1.0062,53805
1.0119,53787
1.0173,53792
1.023,53671
1.0284,53655
1.0341,53767
1.0395,53649
1.0452,53662
1.0506,53784
1.0563,53579
1.0618,53729
1.0675,53556
1.0729,53774
1.0786,53710
1.084,53578
1.0897,53743
1.0951,53570
1.1007,53629
1.1062,53709
1.1119,53753
1.1173,53570
1.1229,53470
1.1284,53370
1.134,53756
1.1394,53746
1.1451,53483
1.1508,53716
1.1563,53742
1.1619,53724
1.1673,53543
1.173,53610
1.1784,53513
1.1841,53736
1.1895,53742
1.1952,53473
1.2006,53676
1.2063,53678
1.212,53693
1.2174,53576
1.2231,53612
1.2285,53715
1.2342,53659
1.2396,53680
1.2453,53731
1.2507,53676
1.2564,53502
1.2618,53631
1.2674,53556
1.2728,53532
1.2785,53749
1.284,53586
1.2897,53637
1.2951,53688
1.3007,53681
1.3064,53613
1.3118,53677
1.3175,53575
1.3229,53720
1.3286,53566
1.334,53603
1.3397,53668
1.3451,53510
1.3508,53666
1.3562,53663
1.3619,53685
1.3673,53663
1.373,53631
1.3784,53692
1.3841,53699
1.3895,53678
1.3952,53553
1.4006,53666
1.4063,53700
1.4117,53526
1.4174,53614
1.4228,53662
1.4285,53595
1.4339,53698
1.4396,53585
1.445,53630
1.4507,53652
1.4561,53611
1.4618,53685
1.4672,53679
1.4729,53597
1.4786,53557
1.484,53567
1.4897,53535
1.4951,53498
1.5008,53590
1.5062,53716
1.5119,53654
1.5173,53654
1.523,53529
1.5284,53673
1.5341,53663
1.5395,53636
1.5452,53499
1.5507,53686
1.5564,53581
1.5617,53545
1.5674,53620
1.5729,53649
1.5785,53690
1.584,53687
1.5897,53640
1.5951,53707
1.6008,53570
1.6062,53605
1.6119,53677
1.6173,53692
1.6229,53695
1.6286,53676
1.634,53608
1.6397,53625
1.6451,53695
1.6508,53633
1.6562,53630
1.6619,53649
1.6673,53688
1.673,53673
1.6784,53661
1.6841,53679
1.6895,53699
1.6952,53666
1.7006,53608
1.7061,52977
1.7118,53553
1.7175,53467
1.7229,53689
1.7286,53588
1.7339,53635
1.7396,53688
1.7453,53530
1.7507,53489
1.7564,53555
1.7617,53703
1.7674,53676
1.7731,53519
1.7785,53543
1.7842,53549
1.7895,53671
1.7952,53708
1.8006,53518
1.8063,53527
1.8117,53393
1.8174,53395
1.823,53584
1.8284,53678
1.8341,53499
1.8396,53600
1.8452,53637
1.8506,53652
1.8563,53443
1.8617,53430
1.8674,53525
1.873,53671
1.8784,53555
1.8841,53548
1.8897,53585
1.8951,53548
1.9008,53357
1.9062,53506
1.9119,53650
1.9173,53586
1.923,53644
1.9284,53532
1.9341,53594
1.9397,53659
1.9452,53605
1.9508,53646
1.9563,53662
1.9619,53453
1.9674,53300
1.973,53613
1.9784,53587
1.9841,53564
1.9895,53642
1.9952,53629
2.0007,53508
2.0064,53518
2.0118,53576
2.0173,53641
2.023,53581
2.0286,53510
2.0341,53396
2.0398,52669
