Experiment: Mar_16_osmo_expt vial 14, Tue Mar 16 20:56:43 2021
0.0015,59516
0.0064,59512
0.0118,59513
0.0175,59514
0.0229,59515
0.0286,59512
0.034,59517
0.0397,59512
0.0451,59508
0.0508,59512
0.0562,59512
0.0619,59512
0.0673,59514
0.073,59516
0.0784,59514
0.0841,59518
0.0897,59514
0.0951,59510
0.1008,59513
0.1062,59512
0.1119,59516
0.1173,59514
0.123,59512
0.1284,59512
0.1341,59512
0.1395,59515
0.1452,59514
0.1505,59515
0.1562,59510
0.1619,59515
0.1673,59515
0.173,59511
0.1784,59513
0.1841,59513
0.1895,59512
0.1952,59512
0.2006,59516
0.2063,59513
0.2117,59513
0.2173,59514
0.2231,59514
0.2285,59513
0.2342,59517
0.2395,59515
0.2452,59511
0.2506,59512
0.2563,59509
0.2617,59517
0.2673,59514
0.273,59515
0.2784,59516
0.284,59515
0.2897,59516
0.2951,59514
0.3008,59517
0.3062,59515
0.3119,59513
0.3173,59512
0.3229,59515
0.3286,59515
0.334,59514
0.3397,59516
0.3451,59515
0.3507,59513
0.3561,59513
0.3618,59511
0.3673,59513
0.3729,59509
0.3785,59509
0.3839,59513
0.3897,59515
0.3951,59511
0.4007,59514
0.4061,59515
0.4118,59517
0.4172,59513
0.4229,59510
0.4283,59516
0.434,59515
0.4397,59513
0.4451,59515
0.4508,59512
0.4562,59517
0.462,59513
0.4674,59511
0.473,59513
0.4785,59518
0.4841,59514
0.4895,59513
0.4952,59513
0.5007,59512
0.5063,59513
0.5117,59511
0.5174,59514
0.5228,59515
0.5285,59512
0.5342,59516
0.5396,59513
0.5453,59515
0.5507,59516
0.5564,59513
0.5618,59515
0.5675,59516
0.5729,59514
0.5786,59514
0.584,59512
0.5897,59511
0.5951,59516
0.6008,59514
0.6062,59515
0.6119,59515
0.6173,59511
0.623,59516
0.6285,59517
0.6341,59515
0.6395,59514
0.6452,59513
0.6506,59512
0.6563,59516
0.6617,59515
0.6674,59517
0.6728,59513
0.6785,59513
0.684,59513
0.6897,59514
0.6951,59516
0.7007,59516
0.7062,59512
0.7119,59515
0.7173,59513
0.723,59513
0.7286,59517
0.7341,59514
0.7398,59514
0.7451,59515
0.7508,59515
0.7562,59515
0.7619,59515
0.7673,59515
0.773,59514
0.7784,59513
0.7841,59515
0.7895,59516
0.7952,59515
0.8006,59515
0.8063,59518
0.812,59512
0.8174,59516
0.8231,59514
0.8285,59515
0.8341,59512
0.8396,59513
0.8453,59516
0.8507,59517
0.8561,59512
0.8618,59515
0.8675,59516
0.8729,59512
0.8786,59517
0.884,59512
0.8897,59515
0.8951,59514
0.9008,59515
0.9062,59515
0.9119,59517
0.9173,59517
0.923,59512
0.9284,59513
0.9341,59515
0.9395,59516
0.9452,59511
0.9507,59514
0.9564,59514
0.9618,59515
0.9675,59513
0.9729,59513
0.9786,59514
0.984,59515
0.9897,59517
0.9951,59516
1.0008,59516
1.0062,59512
1.0119,59515
1.0173,59514
1.023,59517
1.0284,59515
1.0341,59516
1.0395,59514
1.0452,59513
1.0506,59513
1.0563,59516
1.0618,59514
1.0675,59517
1.0729,59517
1.0786,59515
1.084,59515
1.0897,59517
1.0951,59516
1.1007,59517
1.1062,59514
1.1119,59518
1.1173,59514
1.1229,59511
1.1284,59514
1.134,59517
1.1394,59514
1.1451,59514
1.1508,59514
1.1563,59511
1.1619,59513
1.1673,59514
1.173,59511
1.1784,59516
1.1841,59511
1.1895,59513
1.1952,59511
1.2006,59516
1.2063,59513
1.212,59515
1.2174,59515
1.2231,59513
1.2285,59515
1.2342,59514
1.2396,59514
1.2453,59514
1.2507,59514
1.2564,59514
1.2618,59513
1.2674,59517
1.2728,59515
1.2785,59513
1.284,59514
1.2897,59514
1.2951,59513
1.3007,59513
1.3064,59514
1.3118,59512
1.3175,59511
1.3229,59516
1.3286,59518
1.334,59512
1.3397,59512
1.3451,59512
1.3508,59516
1.3562,59511
1.3619,59514
1.3673,59514
1.373,59514
1.3784,59512
1.3841,59511
1.3895,59514
1.3952,59513
1.4006,59512
1.4063,59514
1.4117,59510
1.4174,59512
1.4228,59514
1.4285,59514
1.4339,59516
1.4396,59512
1.445,59515
1.4507,59513
1.4561,59518
1.4618,59517
1.4672,59516
1.4729,59515
1.4786,59513
1.484,59514
1.4897,59516
1.4951,59513
1.5008,59517
1.5062,59509
1.5119,59515
1.5173,59517
1.523,59513
1.5284,59513
1.5341,59514
1.5395,59512
1.5452,59514
1.5507,59514
1.5564,59511
1.5617,59512
1.5674,59515
1.5729,59517
1.5785,59516
1.584,59515
1.5897,59514
1.5951,59515
1.6008,59512
1.6062,59514
1.6119,59512
1.6173,59513
1.6229,59514
1.6286,59513
1.634,59511
1.6397,59512
1.6451,59513
1.6508,59513
1.6562,59512
1.6619,59509
1.6673,59513
1.673,59510
1.6784,59511
1.6841,59510
1.6895,59510
1.6952,59509
1.7006,59512
1.7061,59511
1.7118,59510
1.7175,59511
1.7229,59515
1.7286,59514
1.7339,59514
1.7396,59517
1.7453,59512
1.7507,59515
1.7564,59515
1.7617,59514
1.7674,59513
1.7731,59513
1.7785,59513
1.7842,59514
1.7895,59513
1.7952,59514
1.8006,59513
1.8063,59514
1.8117,59513
1.8174,59514
1.823,59513
1.8284,59514
1.8341,59515
1.8396,59513
1.8452,59510
1.8506,59514
1.8563,59515
1.8617,59516
1.8674,59514
1.873,59517
1.8784,59516
1.8841,59513
1.8897,59513
1.8951,59513
1.9008,59518
1.9062,59515
1.9119,59516
1.9173,59511
1.923,59512
1.9284,59514
1.9341,59511
1.9397,59510
1.9452,59511
1.9508,59512
1.9563,59512
1.9619,59514
1.9674,59511
1.973,59514
1.9784,59512
1.9841,59511
1.9895,59514
1.9952,59516
2.0007,59515
2.0064,59514
