Experiment: Mar_16_osmo_expt vial 11, Tue Mar 16 20:56:43 2021
0.0015,54911
0.0064,54865
0.0118,54788
0.0175,54806
0.0229,54896
0.0286,54855
0.034,54774
0.0397,54889
0.0451,54868
0.0508,54831
0.0562,54890
0.0619,54785
0.0673,54742
0.073,54918
0.0784,54862
0.0841,54870
0.0897,54912
0.0951,54904
0.1008,54817
0.1062,54920
0.1119,54915
0.1173,54911
0.123,54595
0.1284,54883
0.1341,54912
0.1395,54898
0.1452,54785
0.1505,54783
0.1562,54824
0.1619,54846
0.1673,54710
0.173,54666
0.1784,54567
0.1841,54773
0.1895,54700
0.1952,54897
0.2006,54801
0.2063,54764
0.2117,54914
0.2173,54751
0.2231,54643
0.2285,54847
0.2342,54804
0.2395,54812
0.2452,54896
0.2506,54333
0.2563,54872
0.2617,54759
0.2673,54905
0.273,54867
0.2784,54874
0.284,54606
0.2897,54571
0.2951,54303
0.3008,54913
0.3062,54693
0.3119,54846
0.3173,54671
0.3229,54560
0.3286,54800
0.334,54893
0.3397,54845
0.3451,54512
0.3507,54808
0.3561,54785
0.3618,54696
0.3673,54898
0.3729,54898
0.3785,54572
0.3839,54898
0.3897,54647
0.3951,54775
0.4007,54283
0.4061,54747
0.4118,54841
0.4172,54695
0.4229,54747
0.4283,54670
0.434,54894
0.4397,54703
0.4451,54826
0.4508,54635
0.4562,54661
0.462,54619
0.4674,54800
0.473,54853
0.4785,54877
0.4841,54500
0.4895,54902
0.4952,54753
0.5007,54657
0.5063,54634
0.5117,54879
0.5174,54883
0.5228,54880
0.5285,54772
0.5342,54750
0.5396,54624
0.5453,54691
0.5507,54883
0.5564,54667
0.5618,54662
0.5675,54646
0.5729,54697
0.5786,54745
0.584,54813
0.5897,54880
0.5951,54727
0.6008,54829
0.6062,54678
0.6119,54712
0.6173,54681
0.623,54578
0.6285,54722
0.6341,54875
0.6395,54907
0.6452,54879
0.6506,54857
0.6563,54743
0.6617,54662
0.6674,54883
0.6728,54781
0.6785,54868
0.684,54568
0.6897,54673
0.6951,54820
0.7007,54828
0.7062,54817
0.7119,54827
0.7173,54885
0.723,54790
0.7286,54864
0.7341,54790
0.7398,54895
0.7451,54847
0.7508,54523
0.7562,54663
0.7619,54665
0.7673,54863
0.773,54775
0.7784,54484
0.7841,54497
0.7895,54588
0.7952,54604
0.8006,54855
0.8063,54838
0.812,54761
0.8174,54887
0.8231,54834
0.8285,54777
0.8341,54634
0.8396,54828
0.8453,54788
0.8507,54657
0.8561,54831
0.8618,54862
0.8675,54849
0.8729,54775
0.8786,54619
0.884,54829
0.8897,54790
0.8951,54841
0.9008,54694
0.9062,54753
0.9119,54815
0.9173,54791
0.923,54882
0.9284,54791
0.9341,54784
0.9395,54757
0.9452,54848
0.9507,54843
0.9564,54868
0.9618,54743
0.9675,54783
0.9729,54817
0.9786,54761
0.984,54704
0.9897,54844
0.9951,54765
1.0008,54762
1.0062,54802
1.0119,54904
1.0173,54822
1.023,54764
1.0284,54741
1.0341,54867
1.0395,54804
1.0452,54805
1.0506,54736
1.0563,54886
1.0618,54817
1.0675,54664
1.0729,54873
1.0786,54876
1.084,54820
1.0897,54888
1.0951,54827
1.1007,54846
1.1062,54883
1.1119,54892
1.1173,54884
1.1229,54887
1.1284,54894
1.134,54898
1.1394,54890
1.1451,54883
1.1508,54884
1.1563,54893
1.1619,54902
1.1673,54882
1.173,54898
1.1784,54893
1.1841,54892
1.1895,54896
1.1952,54896
1.2006,54872
1.2063,54895
1.212,54896
1.2174,54900
1.2231,54888
1.2285,54888
1.2342,54886
1.2396,54890
1.2453,54894
1.2507,54892
1.2564,54885
1.2618,54891
1.2674,54887
1.2728,54879
1.2785,54892
1.284,54889
1.2897,54884
1.2951,54876
1.3007,54882
1.3064,54881
1.3118,54881
1.3175,54860
1.3229,54879
1.3286,54872
1.334,54852
1.3397,54859
1.3451,54871
1.3508,54865
1.3562,54863
1.3619,54870
1.3673,54870
1.373,54867
1.3784,54865
1.3841,54871
1.3895,54876
1.3952,54866
1.4006,54868
1.4063,54884
1.4117,54878
1.4174,54866
1.4228,54871
1.4285,54879
1.4339,54881
1.4396,54878
1.445,54885
1.4507,54878
1.4561,54871
1.4618,54876
1.4672,54873
1.4729,54866
1.4786,54875
1.484,54875
1.4897,54864
1.4951,54862
1.5008,54870
1.5062,54864
1.5119,54857
1.5173,54853
1.523,54860
1.5284,54858
1.5341,54861
1.5395,54866
1.5452,54869
1.5507,54871
1.5564,54866
1.5617,54868
1.5674,54876
1.5729,54865
1.5785,54865
1.584,54873
1.5897,54881
1.5951,54870
1.6008,54883
1.6062,54861
1.6119,54876
1.6173,54869
1.6229,54864
1.6286,54866
1.634,54862
1.6397,54869
1.6451,54863
1.6508,54872
1.6562,54857
1.6619,54866
1.6673,54857
1.673,54862
1.6784,54864
1.6841,54849
1.6895,54848
1.6952,54848
1.7006,54845
1.7061,54841
1.7118,54835
1.7175,54832
1.7229,54828
1.7286,54827
1.7339,54841
1.7396,54829
1.7453,54841
1.7507,54842
1.7564,54835
1.7617,54850
1.7674,54846
1.7731,54841
1.7785,54837
1.7842,54849
1.7895,54848
1.7952,54851
1.8006,54852
1.8063,54851
1.8117,54822
1.8174,54852
1.823,54844
1.8284,54834
1.8341,54834
1.8396,54833
1.8452,54843
1.8506,54829
1.8563,54845
1.8617,54846
1.8674,54850
1.873,54846
1.8784,54862
1.8841,54847
1.8897,54850
1.8951,54838
1.9008,54847
1.9062,54848
1.9119,54859
1.9173,54848
1.923,54844
1.9284,54844
1.9341,54845
1.9397,54841
1.9452,54844
1.9508,54846
1.9563,54846
1.9619,54855
1.9674,54844
1.973,54845
1.9784,54836
1.9841,54841
1.9895,54842
1.9952,54846
2.0007,54852
2.0064,54849
2.0118,54854
2.0173,54841
2.023,54856
2.0286,54864
2.0341,54849
2.0398,54856
2.0452,54840
2.0508,54849
2.0562,54861
2.0619,54850
2.0673,54855
2.073,54852
2.0784,54840
2.0841,54858
2.0895,54843
2.0952,54851
2.1009,54859
2.1063,54850
2.112,54853
2.1174,54859
2.1228,54860
2.1285,54847
2.134,54853
2.1396,54853
2.1453,54849
2.1507,54835
2.1564,54836
2.1618,54845
2.1675,54845
2.1729,54840
2.1786,54844
2.184,54847
2.1897,54837
2.1951,54847
2.2008,54837
2.2062,54843
2.2119,54832
2.2175,54837
2.223,54839
2.2286,54836
2.234,54838
2.2397,54825
2.2451,54845
2.2508,54848
2.2563,54848
2.2619,54851
2.2673,54853
2.273,54846
2.2784,54847
2.2841,54857
2.2898,54844
2.2952,54847
2.3009,54858
2.3063,54841
2.312,54844
2.3174,54846
2.3231,54846
2.3285,54838
2.3342,54843
2.3396,54848
2.3452,54837
2.3506,54851
2.3563,54852
2.3617,54840
2.3674,54855
2.3731,54840
2.3785,54844
2.3842,54847
2.3896,54844
2.3953,54842
2.4007,54847
2.4064,54846
2.4118,54843
2.4175,54830
2.4229,54839
2.4286,54839
2.434,54823
2.4397,54834
2.4451,54840
2.4508,54835
2.4562,54827
2.4619,54837
2.4673,54830
2.473,54819
2.4784,54839
2.4841,54822
2.4895,54826
2.4952,54827
2.5009,54839
2.5063,54818
2.512,54823
2.5174,54836
2.5231,54836
2.5285,54815
2.5342,54820
2.5396,54823
2.5453,54831
2.5507,54820
2.5564,54831
2.5618,54839
2.5675,54828
2.5729,54830
2.5786,54830
2.584,54838
2.5896,54840
2.5953,54821
2.6007,54827
2.6064,54832
2.6118,54834
2.6175,54829
2.6229,54817
2.6286,54818
2.6341,54823
2.6398,54816
2.6452,54832
2.6509,54828
2.6563,54814
2.6619,54817
2.6674,54816
2.6731,54807
2.6785,54812
2.6841,54824
2.6898,54817
2.6952,54815
2.7009,54816
2.7063,54816
2.712,54813
2.7174,54813
2.7231,54823
2.7285,54823
2.7342,54820
2.7396,54813
2.7453,54813
2.7507,54821
2.7564,54807
2.762,54820
2.7674,54802
2.7731,54803
2.7785,54806
2.7842,54814
2.7896,54797
2.7953,54812
2.8007,54805
2.8064,54816
2.812,54809
2.8175,54816
2.8231,54792
2.8285,54813
2.8342,54809
2.8396,54808
2.8453,54814
2.8507,54811
2.8564,54808
2.8618,54806
2.8675,54826
2.8729,54801
2.8786,54804
2.884,54806
2.8897,54804
2.8954,54799
2.9008,54803
2.9065,54800
2.9119,54790
2.9175,54805
2.923,54780
2.9286,54801
2.934,54804
2.9397,54787
2.9451,54795
2.9508,54796
2.9565,54784
2.9619,54788
2.9676,54782
2.973,54798
2.9787,54790
2.9841,54801
2.9898,54790
2.9952,54790
3.0009,54795
3.0063,54788
3.012,54785
3.0174,54784
3.0229,54786
3.0286,54617
3.0343,54738
3.0397,54577
3.0454,54766
3.0508,54722
3.0565,54765
3.0619,54703
3.0676,54735
3.073,54633
3.0787,54753
3.0841,54717
3.0898,54718
3.0952,54700
3.1008,54772
3.1063,54756
3.1119,54626
3.1174,54725
3.1231,54739
3.1284,54747
3.1341,54751
3.1398,54642
3.1452,54759
3.1509,54704
3.1563,54732
3.162,54745
3.1674,54745
3.1731,54706
3.1785,54761
3.1842,54702
3.1896,54711
3.1953,54720
3.2007,54769
3.2064,54748
3.2118,54772
3.2175,54710
3.2231,54756
3.2285,54751
3.2342,54752
3.2396,54750
3.2453,54750
3.2507,54752
3.2564,54754
3.2618,54749
3.2675,54748
3.2729,54748
3.2786,54743
3.284,54739
3.2897,54750
3.2951,54740
3.3008,54563
3.3065,54714
3.3118,54627
3.3175,54735
3.3229,54725
3.3286,54667
3.334,54594
3.3397,54583
3.3453,54608
3.3507,54584
3.3564,54644
3.3618,54613
3.3675,54633
3.3731,54584
3.3786,54643
3.3842,54673
3.3897,54608
3.3953,54232
3.401,54447
3.4064,54414
3.4118,54526
3.4175,54555
3.4231,54588
3.4285,54146
3.4342,54345
3.4396,54725
3.4453,54196
3.4507,54335
3.4564,54709
3.4621,54060
3.4675,54562
3.4729,54440
3.4786,54362
3.4843,54614
3.4897,54356
3.4954,54668
3.5008,54513
3.5065,54436
3.5119,54346
3.5176,54555
3.523,54396
3.5287,54413
3.5341,54495
3.5398,54665
3.5452,54513
3.5509,54608
3.5565,54637
3.5619,54504
3.5676,54642
3.573,54526
3.5787,54485
3.5841,54572
3.5898,54521
3.5952,54612
3.6009,54614
3.6063,54584
3.6121,54629
3.6175,54674
3.6232,54667
3.6286,54659
3.6343,54633
3.6397,54660
3.6454,54638
