Experiment: Mar_16_osmo_expt vial 0, Tue Mar 16 20:56:43 2021
0.0015,55285
0.0064,55274
0.0118,55284
0.0175,55287
0.0229,55281
0.0286,55282
0.034,55281
0.0397,55283
0.0451,55272
0.0508,55276
0.0562,55277
0.0619,55274
0.0673,55276
0.073,55265
0.0784,55267
0.0841,55271
0.0897,55275
0.0951,55266
0.1008,55267
0.1062,55263
0.1119,55272
0.1173,55247
0.123,55272
0.1284,55272
0.1341,55269
0.1395,55261
0.1452,55271
0.1505,55268
0.1562,55249
0.1619,55254
0.1673,55259
0.173,55247
0.1784,55245
0.1841,55230
0.1895,55187
0.1952,55237
0.2006,55230
0.2063,55211
0.2117,55227
0.2173,55227
0.2231,55232
0.2285,55225
0.2342,55229
0.2395,55227
0.2452,55223
0.2506,55218
0.2563,55215
0.2617,55217
0.2673,55202
0.273,55209
0.2784,55208
0.284,55209
0.2897,55190
0.2951,55198
0.3008,55191
0.3062,55188
0.3119,55198
0.3173,55191
0.3229,55180
0.3286,55182
0.334,55185
0.3397,55184
0.3451,55170
0.3507,55171
0.3561,55175
0.3618,55175
0.3673,55164
0.3729,55165
0.3785,55174
0.3839,55171
0.3897,55161
0.3951,55167
0.4007,55164
0.4061,55162
0.4118,55159
0.4172,55162
0.4229,55159
0.4283,55158
0.434,55154
0.4397,55161
0.4451,55158
0.4508,55155
0.4562,55158
0.462,55154
0.4674,55158
0.473,55144
0.4785,55148
0.4841,55135
0.4895,55149
0.4952,55143
0.5007,55136
0.5063,55145
0.5117,55136
0.5174,55142
0.5228,55145
0.5285,55144
0.5342,55141
0.5396,55142
0.5453,55143
0.5507,55138
0.5564,55138
0.5618,55140
0.5675,55134
0.5729,55134
0.5786,55135
0.584,55133
0.5897,55133
0.5951,55131
0.6008,55132
0.6062,55127
0.6119,55127
0.6173,55128
0.623,55129
0.6285,55130
0.6341,55128
0.6395,55128
0.6452,55128
0.6506,55125
0.6563,55131
0.6617,55130
0.6674,55115
0.6728,55120
0.6785,55125
0.684,55121
0.6897,55123
0.6951,55129
0.7007,55125
0.7062,55118
0.7119,55116
0.7173,55115
0.723,55121
0.7286,55120
0.7341,55118
0.7398,55112
0.7451,55117
0.7508,55114
0.7562,55113
0.7619,55115
0.7673,55114
0.773,55112
0.7784,55114
0.7841,55117
0.7895,55110
0.7952,55112
