Experiment: Mar_19_osmo_expt vial 10, Fri Mar 19 17:11:25 2021
0.0055,32768
0.0112,32768
0.0165,32767
0.0222,32767
0.0278,32766
0.0334,32768
0.0388,32765
0.0444,32764
0.05,32768
0.0554,32767
0.061,32767
0.0667,32764
0.0723,32766
0.0776,32768
0.0833,32768
0.0889,32767
0.0943,32764
0.0999,32766
0.1056,32770
0.111,32772
0.1167,32769
0.1223,32765
0.1276,32767
0.1333,32767
0.1389,32769
0.1446,32763
0.1499,32765
0.1555,32766
0.1612,32769
0.1665,32767
0.1722,32766
0.1778,32768
0.1832,32765
0.1888,32766
0.1945,32766
0.1998,32763
0.2055,32765
0.2111,32767
0.2167,32763
0.2221,32764
0.2277,32767
0.2333,32766
0.239,32769
0.2443,32763
0.25,32766
0.2555,32767
0.2611,32765
0.2667,32771
0.2721,32767
0.2777,32767
0.2834,32767
0.289,32765
0.2943,32767
0.3,32768
0.3056,32768
0.311,32766
0.3167,32769
0.3223,32764
0.3276,32765
0.3333,32767
0.3389,32767
0.3445,32764
0.3499,32767
0.3555,32766
0.3611,32768
0.3665,32765
0.3721,32763
0.3778,32765
0.3834,32766
0.389,32768
0.3944,32767
0.4,32764
0.4057,32769
0.411,32768
0.4166,32766
0.4223,32768
0.4276,32767
0.4332,32769
0.4389,32768
0.4445,32769
0.4499,32768
0.4555,32771
0.4612,32765
0.4666,32766
0.4722,32770
0.4778,32764
0.4832,32764
0.4888,32770
0.4945,32770
0.5001,32766
0.5054,32767
0.5111,32770
0.5167,32766
0.5221,32771
0.5278,32769
0.5334,32771
0.5387,32763
0.5444,32767
0.55,32770
0.5556,32767
0.561,32767
0.5666,32766
0.5722,32768
0.5779,32767
0.5832,32766
0.5889,32768
0.5943,32767
0.6,32766
0.6056,32765
0.6112,32766
0.6166,32765
0.6222,32768
0.6279,32767
0.6332,32767
0.6388,32764
0.6445,32771
0.6501,32770
0.6554,32770
0.6611,32769
0.6667,32766
0.6723,32769
0.6777,32768
0.6833,32767
0.6889,32768
0.6945,32768
0.6999,32767
0.7055,32768
0.7111,32765
0.7168,32770
0.7221,32764
0.7278,32768
0.7334,32766
0.739,32770
0.7444,32769
0.75,32767
0.7556,32770
0.7612,32766
0.7666,32766
0.7722,32762
0.7779,32765
0.7832,32767
0.7888,32770
0.7944,32770
0.8001,32769
0.8057,32768
0.8111,32766
0.8167,32767
0.8223,32767
0.8277,32770
0.8333,32766
0.8389,32766
0.8446,32769
0.8499,32766
0.8556,32765
0.8612,32767
0.8666,32771
0.8722,32766
0.8778,32763
0.8835,32766
0.8888,32768
0.8945,32765
0.9001,32767
0.9055,32766
0.911,32766
0.9167,32767
0.9223,32763
0.9277,32767
0.9333,32766
0.9389,32765
0.9443,32764
0.9499,32764
0.9555,32768
0.9612,32770
0.9668,32767
0.9722,32763
0.9778,32763
0.9832,32760
0.9889,32765
0.9945,32765
1.0001,32765
1.0055,32767
1.0112,32766
1.0166,32763
1.0222,32767
1.0278,32764
1.0334,32763
1.0388,32766
1.0444,32764
1.05,32767
1.0554,32766
1.061,32768
1.0667,32765
1.0723,32768
1.0777,32766
1.0833,32766
1.0889,32767
1.0946,32764
1.0999,32768
1.1055,32765
1.1111,32766
1.1168,32765
1.1221,32763
1.1278,32765
1.1334,32767
1.1387,32767
1.1444,32766
1.15,32769
1.1556,32762
1.161,32765
1.1666,32769
1.1722,32764
1.1777,32769
1.1833,32767
1.189,32766
1.1946,32766
1.2,32766
1.2056,32770
1.211,32766
1.2166,32766
1.2223,32769
1.2279,32764
1.2332,32768
1.2388,32766
1.2445,32767
1.2501,32765
1.2555,32766
1.2611,32765
1.2667,32767
1.2723,32769
1.2777,32766
1.2834,32766
1.289,32766
1.2943,32771
1.3,32768
1.3056,32767
1.311,32765
1.3166,32770
1.3223,32765
1.3279,32766
1.3332,32766
1.3388,32764
1.3444,32770
1.3501,32770
1.3554,32769
1.3611,32769
1.3666,32769
1.3721,32764
1.3778,32763
1.3834,32767
1.3888,32767
1.3944,32770
1.4,32770
1.4056,32768
1.4113,32767
1.4166,32767
1.4222,32768
1.4279,32767
1.4332,32767
1.4389,32769
1.4445,32765
1.45,32765
1.4557,32766
1.461,32767
1.4666,32766
1.4723,32770
1.4779,32770
1.4832,32768
1.4888,32764
1.4944,32768
1.5,32766
1.5056,32767
1.511,32767
1.5166,32765
1.5222,32765
1.5279,32767
1.5332,32768
1.5388,32768
1.5445,32769
1.5501,32765
1.5557,32769
1.561,32772
1.5667,32768
1.5723,32768
1.5777,32767
1.5833,32768
1.5889,32769
1.5943,32771
1.5999,32768
1.6056,32766
1.6112,32766
1.6166,32767
1.6222,32768
1.6279,32764
1.6332,32762
1.6388,32766
1.6445,32766
1.6501,32766
1.6555,32764
1.6611,32768
1.6666,32766
1.6722,32766
1.6778,32768
1.6835,32768
1.6888,32767
1.6944,32768
1.7001,32767
1.7057,32766
1.711,32765
1.7167,32764
1.7223,32763
1.7276,32764
1.7333,32764
1.7389,32766
1.7445,32764
1.7499,32766
1.7555,32767
1.7612,32767
1.7668,32766
1.7721,32767
1.7778,32768
1.7834,32768
1.789,32766
1.7944,32768
1.8,32769
1.8056,32769
1.811,32765
1.8166,32766
1.8222,32767
1.8279,32760
1.8332,32761
1.8389,32769
1.8445,32764
1.8501,32764
1.8555,32768
1.8611,32767
1.8667,32766
1.8723,32765
1.8777,32766
1.8833,32769
1.8889,32764
1.8943,32768
1.8999,32764
1.9056,32766
1.9112,32764
1.9166,32769
1.9222,32766
1.9279,32768
1.9335,32767
1.9388,32770
1.9444,32767
1.9501,32766
1.9557,32767
1.961,32770
1.9667,32766
1.9723,32765
1.9777,32767
1.9833,32767
1.989,32766
1.9943,32770
2.0,32764
2.0056,32763
2.0111,32764
2.0167,32767
2.0224,32766
2.0277,32764
2.0333,32769
2.0389,32766
2.0446,32765
2.0499,32771
2.0556,32766
2.0612,32766
2.0668,32769
2.0722,32768
2.0778,32769
2.0834,32762
2.0888,32767
2.0944,32764
2.1,32765
2.1056,32766
2.111,32763
2.1166,32763
2.1223,32762
2.1279,32769
2.1333,32768
2.1389,32764
2.1445,32764
2.1501,32765
2.1555,32766
2.1611,32766
2.1667,32764
2.1724,32765
2.1777,32764
2.1833,32766
2.189,32768
2.1943,32766
2.2,32767
2.2056,32769
2.2112,32765
2.2166,32766
2.2222,32768
2.2278,32767
2.2335,32767
2.2388,32767
2.2445,32769
2.2501,32763
2.2554,32764
2.2611,32763
2.2667,32762
2.2723,32764
2.2777,32765
2.2833,32765
2.289,32767
2.2946,32767
2.3,32763
2.3056,32765
2.3112,32769
2.3166,32768
2.3222,32767
2.3278,32767
2.3334,32767
2.3388,32765
2.3444,32768
2.3501,32770
2.3557,32764
2.361,32768
2.3666,32763
2.3722,32762
2.3779,32766
2.3832,32769
2.3888,32769
2.3945,32766
2.4001,32766
2.4055,32767
2.4111,32766
2.4166,32764
2.4222,32763
2.4279,32766
2.4332,32768
2.4389,32764
2.4445,32764
2.4501,32769
2.4555,32763
2.4611,32769
2.4668,32766
2.4721,32766
2.4777,32761
2.4834,32766
2.4888,32764
2.4944,32765
2.5001,32766
2.5057,32768
2.511,32762
2.5166,32765
2.5223,32762
2.5276,32765
2.5333,32764
2.5388,32767
2.5445,32762
2.5501,32765
2.5557,32765
2.5611,32767
2.5667,32764
2.5723,32766
2.5777,32766
2.5834,32768
2.589,32763
2.5943,32768
2.6,32765
2.6056,32765
2.611,32768
2.6167,32763
2.6223,32765
2.6277,32769
2.6333,32767
2.6389,32765
2.6446,32767
2.6499,32770
2.6555,32768
2.6611,32766
2.6668,32772
2.6721,32766
2.6777,32772
2.6833,32768
2.6889,32767
2.6945,32765
2.6999,32764
2.7055,32767
2.7111,32768
2.7168,32767
2.7221,32766
2.7278,32764
2.7334,32765
2.739,32765
2.7444,32768
2.75,32766
2.7555,32764
2.7611,32767
2.7668,32765
2.7721,32765
2.7778,32768
2.7834,32768
2.789,32764
2.7944,32767
2.8,32762
2.8057,32763
2.811,32766
2.8166,32764
2.8223,32766
2.8277,32768
2.8333,32766
2.839,32764
2.8446,32764
2.8499,32767
2.8556,32765
2.8612,32768
2.8665,32764
2.8722,32766
2.8778,32769
2.8834,32767
2.8888,32767
2.8944,32768
2.9,32764
2.9057,32765
2.911,32764
2.9166,32763
2.9222,32765
2.9279,32762
2.9335,32762
2.9388,32765
2.9444,32765
2.9501,32766
2.9557,32768
2.961,32765
2.9667,32764
2.9722,32768
2.9779,32769
2.9832,32764
2.9889,32768
2.9945,32765
3.0,32764
3.0057,32767
3.0111,32766
3.0167,32764
3.0223,32764
3.0279,32764
3.0332,32767
3.0388,32769
3.0445,32768
3.0501,32766
3.0554,32765
3.0611,32763
3.0667,32769
3.0723,32768
3.0777,32762
3.0834,32769
3.089,32763
3.0943,32764
3.1,32766
3.1056,32764
3.1112,32765
3.1166,32766
3.1222,32767
3.1278,32761
3.1335,32767
3.1388,32765
3.1444,32765
3.1501,32768
3.1554,32769
3.1611,32768
3.1667,32767
3.1724,32771
3.1777,32759
3.1834,32768
3.189,32766
3.1944,32767
3.2,32768
3.2056,32766
3.211,32769
