Experiment: Mar_19_osmo_expt vial 11, Fri Mar 19 17:11:25 2021
0.0055,103
0.0112,104
0.0165,104
0.0222,103
0.0278,102
0.0334,103
0.0388,102
0.0444,100
0.05,102
0.0554,104
0.061,104
0.0667,101
0.0723,101
0.0776,101
0.0833,98
0.0889,99
0.0943,100
0.0999,102
0.1056,103
0.111,103
0.1167,104
0.1223,101
0.1276,104
0.1333,104
0.1389,100
0.1446,104
0.1499,100
0.1555,104
0.1612,102
0.1665,100
0.1722,101
0.1778,103
0.1832,102
0.1888,101
0.1945,101
0.1998,102
0.2055,101
0.2111,102
0.2167,101
0.2221,99
0.2277,104
0.2333,102
0.239,102
0.2443,102
0.25,103
0.2555,101
0.2611,101
0.2667,104
0.2721,103
0.2777,102
0.2834,104
0.289,103
0.2943,100
0.3,99
0.3056,101
0.311,102
0.3167,106
0.3223,99
0.3276,101
0.3333,101
0.3389,103
0.3445,97
0.3499,101
0.3555,100
0.3611,104
0.3665,101
0.3721,101
0.3778,99
0.3834,101
0.389,103
0.3944,103
0.4,98
0.4057,100
0.411,102
0.4166,100
0.4223,101
0.4276,99
0.4332,101
0.4389,101
0.4445,104
0.4499,102
0.4555,104
0.4612,100
0.4666,103
0.4722,104
0.4778,101
0.4832,102
0.4888,101
0.4945,105
0.5001,102
0.5054,102
0.5111,102
0.5167,101
0.5221,102
0.5278,102
0.5334,102
0.5387,103
0.5444,101
0.55,100
0.5556,104
0.561,101
0.5666,103
0.5722,105
0.5779,103
0.5832,97
0.5889,99
0.5943,103
0.6,99
0.6056,101
0.6112,101
0.6166,101
0.6222,103
0.6279,98
0.6332,101
0.6388,99
0.6445,100
0.6501,103
0.6554,102
0.6611,102
0.6667,102
0.6723,102
0.6777,103
0.6833,104
0.6889,101
0.6945,104
0.6999,101
0.7055,102
0.7111,100
0.7168,103
0.7221,99
0.7278,105
0.7334,100
0.739,102
0.7444,102
0.75,104
0.7556,103
0.7612,101
0.7666,102
0.7722,100
0.7779,99
0.7832,99
0.7888,100
0.7944,104
0.8001,104
0.8057,104
0.8111,101
0.8167,101
0.8223,101
0.8277,102
0.8333,102
0.8389,101
0.8446,100
0.8499,103
0.8556,101
0.8612,100
0.8666,102
0.8722,102
0.8778,99
0.8835,101
0.8888,104
0.8945,100
0.9001,103
0.9055,99
0.911,103
0.9167,99
0.9223,97
0.9277,100
0.9333,97
0.9389,101
0.9443,101
0.9499,101
0.9555,103
0.9612,102
0.9668,101
0.9722,99
0.9778,98
0.9832,97
0.9889,100
0.9945,98
1.0001,102
1.0055,101
1.0112,101
1.0166,101
1.0222,101
1.0278,97
1.0334,97
1.0388,103
1.0444,97
1.05,100
1.0554,102
1.061,102
1.0667,100
1.0723,100
1.0777,101
1.0833,98
1.0889,101
1.0946,98
1.0999,100
1.1055,99
1.1111,100
1.1168,102
1.1221,99
1.1278,99
1.1334,100
1.1387,100
1.1444,101
1.15,104
1.1556,100
1.161,99
1.1666,102
1.1722,102
1.1777,100
1.1833,100
1.189,101
1.1946,101
1.2,103
1.2056,101
1.211,100
1.2166,99
1.2223,102
1.2279,103
1.2332,104
1.2388,99
1.2445,100
1.2501,102
1.2555,100
1.2611,101
1.2667,101
1.2723,102
1.2777,102
1.2834,102
1.289,100
1.2943,105
1.3,102
1.3056,102
1.311,104
1.3166,105
1.3223,104
1.3279,104
1.3332,103
1.3388,101
1.3444,103
1.3501,103
1.3554,101
1.3611,103
1.3666,101
1.3721,99
1.3778,101
1.3834,105
1.3888,104
1.3944,103
1.4,101
1.4056,103
1.4113,102
1.4166,102
1.4222,104
1.4279,104
1.4332,103
1.4389,98
1.4445,100
1.45,104
1.4557,101
1.461,101
1.4666,99
1.4723,102
1.4779,104
1.4832,102
1.4888,99
1.4944,102
1.5,102
1.5056,103
1.511,100
1.5166,100
1.5222,100
1.5279,104
1.5332,104
1.5388,102
1.5445,100
1.5501,100
1.5557,102
1.561,105
1.5667,103
1.5723,105
1.5777,104
1.5833,102
1.5889,101
1.5943,104
1.5999,103
1.6056,103
1.6112,102
1.6166,101
1.6222,106
1.6279,98
1.6332,95
1.6388,103
1.6445,101
1.6501,101
1.6555,99
1.6611,101
1.6666,99
1.6722,101
1.6778,101
1.6835,105
1.6888,100
1.6944,102
1.7001,99
1.7057,100
1.711,99
1.7167,100
1.7223,102
1.7276,102
1.7333,101
1.7389,102
1.7445,102
1.7499,99
1.7555,100
1.7612,103
1.7668,102
1.7721,104
1.7778,102
1.7834,102
1.789,103
1.7944,102
1.8,102
1.8056,104
1.811,102
1.8166,101
1.8222,103
1.8279,98
1.8332,101
1.8389,101
1.8445,100
1.8501,99
1.8555,104
1.8611,105
1.8667,100
1.8723,102
1.8777,98
1.8833,103
1.8889,100
1.8943,101
1.8999,101
1.9056,101
1.9112,101
1.9166,104
1.9222,102
1.9279,101
1.9335,103
1.9388,104
1.9444,100
1.9501,102
1.9557,99
1.961,105
1.9667,104
1.9723,105
1.9777,106
1.9833,102
1.989,104
1.9943,103
2.0,103
2.0056,101
2.0111,101
2.0167,104
2.0224,100
2.0277,100
2.0333,103
2.0389,103
2.0446,102
2.0499,106
2.0556,100
2.0612,101
2.0668,103
2.0722,104
2.0778,102
2.0834,101
2.0888,101
2.0944,101
2.1,98
2.1056,98
2.111,102
2.1166,102
2.1223,99
2.1279,105
2.1333,103
2.1389,103
2.1445,104
2.1501,101
2.1555,103
2.1611,103
2.1667,101
2.1724,104
2.1777,102
2.1833,104
2.189,102
2.1943,102
2.2,102
2.2056,104
2.2112,103
2.2166,100
2.2222,102
2.2278,102
2.2335,101
2.2388,102
2.2445,104
2.2501,101
2.2554,101
2.2611,98
2.2667,100
2.2723,102
2.2777,102
2.2833,100
2.289,101
2.2946,102
2.3,104
2.3056,104
2.3112,106
2.3166,101
2.3222,103
2.3278,105
2.3334,104
2.3388,101
2.3444,104
2.3501,102
2.3557,102
2.361,102
2.3666,102
2.3722,99
2.3779,103
2.3832,102
2.3888,108
2.3945,103
2.4001,103
2.4055,103
2.4111,99
2.4166,102
2.4222,101
2.4279,102
2.4332,104
2.4389,103
2.4445,101
2.4501,100
2.4555,105
2.4611,105
2.4668,102
2.4721,101
2.4777,98
2.4834,102
2.4888,99
2.4944,102
2.5001,104
2.5057,103
2.511,100
2.5166,103
2.5223,99
2.5276,100
2.5333,100
2.5388,102
2.5445,100
2.5501,102
2.5557,100
2.5611,104
2.5667,101
2.5723,100
2.5777,103
2.5834,102
2.589,101
2.5943,102
2.6,98
2.6056,102
2.611,100
2.6167,100
2.6223,100
2.6277,104
2.6333,104
2.6389,103
2.6446,104
2.6499,104
2.6555,103
2.6611,99
2.6668,107
2.6721,102
2.6777,97
2.6833,104
2.6889,102
2.6945,100
2.6999,100
2.7055,106
2.7111,104
2.7168,103
2.7221,102
2.7278,104
2.7334,102
2.739,102
2.7444,105
2.75,102
2.7555,103
2.7611,101
2.7668,103
2.7721,104
2.7778,100
2.7834,103
2.789,101
2.7944,103
2.8,98
2.8057,102
2.811,103
2.8166,102
2.8223,103
2.8277,101
2.8333,105
2.839,97
2.8446,102
2.8499,103
2.8556,104
2.8612,105
2.8665,99
2.8722,105
2.8778,103
2.8834,102
2.8888,103
2.8944,103
2.9,100
2.9057,103
2.911,101
2.9166,104
2.9222,103
2.9279,100
2.9335,103
2.9388,108
2.9444,103
2.9501,102
2.9557,106
2.961,102
2.9667,101
2.9722,106
2.9779,104
2.9832,102
2.9889,103
2.9945,102
3.0,99
3.0057,102
3.0111,101
3.0167,100
3.0223,102
3.0279,101
3.0332,106
3.0388,101
3.0445,102
3.0501,101
3.0554,102
3.0611,101
3.0667,103
3.0723,102
3.0777,96
3.0834,102
3.089,99
3.0943,101
3.1,103
3.1056,101
3.1112,101
3.1166,103
3.1222,102
3.1278,99
3.1335,104
3.1388,102
3.1444,101
3.1501,103
3.1554,104
3.1611,104
3.1667,100
3.1724,104
3.1777,97
3.1834,105
3.189,100
3.1944,103
3.2,103
3.2056,98
3.211,101
3.2166,102
3.2222,104
3.2279,99
3.2335,101
3.2388,99
3.2444,102
3.2501,105
3.2557,101
3.2611,101
3.2667,104
3.2723,106
3.2777,102
3.2833,105
3.289,105
3.2946,104
3.2999,104
3.3056,105
3.3112,101
3.3168,104
3.3222,105
3.3278,104
3.3334,103
3.339,102
3.3444,105
3.35,104
3.3557,101
4.0057,100
4.0111,98
4.0167,102
4.0224,100
4.0278,103
4.0334,100
4.039,103
4.0444,101
4.05,101
4.0557,106
4.0613,104
4.0667,99
4.0723,102
4.0779,106
4.0835,104
4.0889,102
4.0945,103
4.1002,103
4.1055,102
4.1112,106
4.1168,101
4.1224,103
4.1278,99
4.1334,101
4.139,103
4.1447,98
4.15,99
4.1556,101
4.1611,100
4.1668,101
4.1724,103
4.1778,104
4.1834,104
4.189,103
4.1947,102
4.2,102
4.2056,100
4.2113,101
4.2169,103
4.2222,104
4.2278,105
4.2333,103
4.239,102
4.2446,102
4.25,101
4.2556,105
4.2613,100
4.2669,104
4.2723,108
4.2779,97
4.2835,98
4.2889,105
4.2945,102
4.3002,103
4.3055,104
4.3112,104
4.3168,104
4.3224,101
4.3278,99
4.3334,103
4.3391,102
4.3444,104
4.3501,102
4.3557,104
4.3613,104
4.3667,102
4.3723,101
4.3779,101
4.3833,103
4.3889,105
4.3946,103
4.4002,103
4.4055,105
4.4111,100
4.4167,100
4.4224,104
4.4277,104
4.4333,103
4.4389,105
4.4446,104
4.4502,104
4.4555,103
4.4611,104
4.4667,102
4.4724,102
4.4777,99
4.4834,104
4.489,105
4.4945,103
4.5,97
4.5057,96
4.5113,101
4.5166,102
4.5223,101
4.5279,102
4.5335,101
4.5389,99
4.5445,98
4.5502,100
4.5558,100
4.5612,98
4.5668,101
4.5722,102
4.5779,100
4.5835,102
4.5889,101
4.5945,103
4.6001,99
4.6058,101
4.6111,100
4.6168,98
4.6224,99
4.628,100
4.6334,103
4.639,102
4.6445,99
4.6501,101
4.6557,103
4.6611,100
4.6667,100
4.6724,103
4.678,103
4.6833,101
4.689,99
4.6946,102
4.7002,104
4.7056,99
4.7112,102
4.7169,102
4.7222,100
4.7279,102
4.7335,104
4.7391,103
4.7445,101
4.7501,98
4.7557,101
4.7611,105
4.7667,104
4.7724,100
4.7778,103
4.7834,102
4.789,103
4.7946,100
4.8003,103
4.8056,102
4.8112,101
4.8169,104
4.8222,102
4.8279,98
4.8335,97
4.8389,98
4.8445,99
4.8501,97
4.8557,99
4.8611,98
4.8668,104
4.8724,102
4.878,100
4.8833,99
4.889,103
4.8946,101
4.9,102
4.9056,102
4.9111,100
4.9168,103
4.9224,101
4.9278,103
4.9334,102
4.939,100
4.9447,104
4.95,101
4.9557,103
4.9613,102
4.9667,98
4.9723,105
4.9779,103
4.9833,101
4.9889,92
4.9946,103
5.0002,101
5.0056,99
5.0112,99
5.0168,102
5.0224,102
5.0278,102
