Experiment: April_28_Phage_Osmo_expt vial 11, Wed Apr 28 17:10:55 2021
0.0025,27104
0.0079,27100
0.0135,27128
0.0192,27118
0.0245,27101
0.0301,27115
0.0358,27114
0.0411,27101
0.0468,27122
0.0524,27145
0.0578,27175
0.0634,27188
0.069,27215
0.0747,27253
0.08,27270
0.0857,27281
0.0913,27289
0.0967,27330
0.1023,27329
0.1079,27341
0.1136,27363
0.119,27374
0.1246,27369
0.1302,27372
0.1356,27359
0.1413,27365
0.1469,27373
0.1522,27381
0.1579,27371
0.1635,27374
0.1689,27371
0.1746,27357
0.1802,27363
0.1858,27374
0.1912,27377
0.1968,27378
0.2024,27373
0.2079,27378
0.2135,27374
0.2189,27395
0.2246,27393
0.2302,27382
0.2356,27366
0.2412,27364
0.2469,27381
0.2525,27365
0.2578,27378
0.2635,27383
0.2691,27395
0.2745,27396
0.2801,27392
0.2857,27395
0.2911,27402
0.2968,27395
0.3024,27389
0.3081,27387
0.3134,27383
0.3191,27337
0.3247,27325
0.3301,27321
0.3357,27292
0.3414,27282
0.3467,27272
0.3524,27248
0.358,27248
0.3634,27241
0.369,27234
0.3747,27220
0.3801,27217
0.3858,27215
0.3914,27213
0.3968,27199
0.4024,27191
0.4078,27200
0.4134,27188
0.4191,27183
0.4247,27182
0.4301,27183
0.4357,27197
0.4413,27180
0.4467,27175
0.4524,27179
0.458,27191
0.4634,27188
0.469,27178
0.4747,27180
0.4801,27168
0.4857,27168
0.4913,27163
0.497,27154
0.5023,27162
0.508,27167
0.5133,27155
0.519,27155
0.5246,27182
0.5303,27199
0.5356,27214
0.5413,27238
0.5469,27275
0.5523,27309
0.5579,27317
0.5635,27308
0.5692,27301
0.5746,27291
0.5802,27282
0.5856,27253
0.5912,27255
0.5969,27256
0.6025,27240
0.6081,27225
0.6135,27216
0.6191,27203
0.6245,27194
0.6302,27204
0.6358,27196
0.6412,27200
0.6469,27199
0.6525,27187
0.6579,27178
0.6635,27174
0.6692,27166
0.6746,27172
0.6802,27175
0.6859,27176
0.6912,27174
0.6969,27178
0.7023,27174
0.708,27165
0.7134,27158
0.7191,27157
0.7247,27163
0.7301,27163
0.7357,27149
0.7414,27152
0.7467,27154
0.7524,27155
0.758,27158
0.7636,27160
0.769,27165
0.7746,27167
0.7802,27174
0.7856,27161
0.7913,27160
0.797,27181
0.8023,27166
0.808,27157
0.8136,27175
0.819,27161
0.8246,27155
0.8302,27151
0.8356,27144
0.8412,27132
0.8469,27140
0.8525,27137
0.8581,27146
0.8635,27146
0.8691,27153
0.8747,27155
0.8801,27144
0.8857,27160
0.8914,27152
0.8967,27137
0.9023,27166
0.908,27159
0.9136,27157
0.919,27158
0.9246,27165
0.9303,27158
0.9356,27155
0.9413,27161
0.9469,27152
0.9523,27155
0.9579,27170
0.9636,27180
0.969,27162
0.9747,27146
0.9801,27149
0.9857,27151
0.9914,27147
0.9967,27143
1.0024,27135
1.008,27132
1.0136,27161
1.019,27140
1.0246,27139
1.0302,27142
1.0356,27151
1.0413,27150
1.0469,27145
1.0523,27157
1.0579,27150
1.0635,27148
1.0692,27146
1.0745,27152
1.0801,27147
1.0858,27149
1.0914,27146
1.0968,27138
1.1024,27150
1.1079,27133
1.1136,27151
1.1192,27163
1.1246,27151
1.1303,27154
1.1357,27158
1.1413,27158
1.147,27164
1.1523,27163
1.158,27150
1.1635,27154
1.1692,27151
1.1745,27161
1.1801,27157
1.1858,27166
1.1912,27173
1.1969,27163
1.2023,27163
1.2079,27160
1.2135,27159
1.2191,27159
1.2245,27166
1.2301,27163
1.2358,27163
1.2414,27177
1.2468,27165
1.2524,27164
1.2578,27164
1.2635,27165
1.2692,27161
1.2745,27174
1.2802,27168
1.2858,27155
1.2914,27154
1.2968,27150
1.3024,27158
1.3081,27158
1.3134,27147
1.319,27148
1.3247,27155
1.3303,27146
1.3357,27143
1.3413,27156
1.3469,27154
1.3523,27144
1.358,27151
1.3634,27155
1.3691,27143
1.3747,27149
1.3801,27142
1.3858,27148
1.3913,27163
1.397,27167
1.4024,27159
1.408,27168
1.4134,27167
1.419,27158
1.4247,27151
1.4301,27152
1.4358,27166
1.4414,27156
1.4468,27154
1.4524,27160
1.458,27163
1.4634,27158
1.469,27159
1.4747,27153
1.4803,27152
1.4857,27157
1.4913,27152
1.4969,27164
1.5026,27170
1.5079,27163
1.5136,27154
1.5192,27165
1.5245,27159
1.5302,27165
1.5358,27158
1.5412,27162
1.5468,27162
1.5525,27165
1.5581,27167
1.5634,27149
1.5691,27152
1.5747,27152
1.5803,27166
1.5857,27177
1.5913,27175
1.5969,27159
1.6026,27155
1.6079,27165
1.6136,27176
1.6192,27149
1.6246,27158
1.6302,27158
1.6358,27150
1.6412,27146
1.6468,27145
1.6524,27144
1.6581,27142
1.6637,27146
1.669,27148
1.6747,27144
1.6803,27155
1.6857,27143
1.6913,27130
1.6969,27144
1.7023,27142
1.7079,27131
1.7136,27140
1.7192,27143
1.7246,27136
1.7302,27141
1.7358,27137
1.7412,27136
1.7469,27129
1.7523,27127
1.758,27133
1.7634,27121
1.769,27121
1.7746,27125
1.7803,27118
1.7856,27122
1.7912,27132
1.7969,27128
1.8025,27127
1.8079,27126
1.8135,27127
1.8191,27123
1.8248,27124
1.8301,27133
1.8358,27135
1.8414,27136
1.8468,27129
1.8524,27126
1.8579,27130
1.8635,27113
1.8692,27116
1.8746,27123
1.8803,27129
1.8857,27110
1.8913,27108
1.8969,27116
1.9025,27108
1.9079,27109
1.9135,27108
1.9192,27102
1.9248,27110
1.9301,27111
1.9358,27112
1.9414,27110
1.947,27106
1.9524,27126
1.958,27114
1.9636,27114
1.969,27113
