Experiment: June_23_negative_cntrl_expt vial 15, Wed Jun 23 11:25:39 2021
0.0044,54433
0.0101,54432
0.0157,54433
0.0211,54420
0.0268,54425
0.0324,54424
0.0378,54429
0.0435,54427
0.0489,54430
0.0545,54415
0.0602,54433
0.0656,54428
0.0713,54419
0.0766,54426
0.0823,54440
0.0879,54440
0.0933,54432
0.099,54433
0.1046,54442
0.11,54426
0.1157,54435
0.1213,54435
0.1267,54431
0.1324,54444
0.1377,54458
0.1434,54458
0.149,54478
0.1546,54487
0.16,54498
0.1656,54514
0.1713,54523
0.1766,54531
0.1822,54539
0.1879,53596
0.1935,53557
0.1989,53534
0.2045,53537
0.2099,53543
0.2156,53526
0.2213,53545
0.2266,53543
0.2323,53523
0.238,53541
0.2434,53533
0.249,53538
0.2544,53545
0.2601,53539
0.2657,53528
0.2711,53538
0.2768,53541
0.2821,53538
0.2878,53551
0.2934,53535
0.2991,53540
0.3044,53537
0.31,53546
0.3157,53538
0.3213,53542
0.3267,53539
0.3323,53540
0.3379,53534
0.3433,53539
0.3489,53538
0.3546,53512
0.3602,53536
0.3655,53541
0.3712,53547
0.3768,53556
0.3822,53529
0.3879,53548
0.3935,53544
0.3989,53536
0.4045,53552
0.4102,53554
0.4155,53540
0.4212,53531
0.4268,53538
0.4322,53542
0.4379,53554
0.4433,53537
0.4489,53531
0.4546,53535
0.4602,53528
0.4656,53535
0.4711,53520
0.4768,53521
0.4822,53523
0.4878,53492
0.4934,53495
0.4989,53478
0.5046,53490
0.5102,53486
0.5156,53485
0.5212,53496
0.5266,53485
0.5323,53467
0.5379,53475
0.5435,53468
0.5489,53466
0.5544,53478
0.5601,53471
0.5657,53480
0.5713,53494
0.5767,53510
0.5823,53500
0.5879,53497
0.5935,53501
0.5989,53512
0.6045,53492
0.6101,53502
0.6157,53500
0.6213,53487
0.6267,53497
0.6323,53488
0.6379,53496
0.6435,53491
0.6488,53487
0.6545,53497
0.6601,53502
0.6657,53473
0.6713,53470
0.6767,53483
0.6823,53497
0.6879,53492
0.6935,53491
0.6989,53509
0.7045,53494
0.7101,53507
0.7157,53499
0.7211,53492
0.7267,53498
0.7324,53501
0.7377,53486
0.7434,53501
0.749,53497
0.7546,53495
0.76,53486
0.7656,53489
0.7712,53461
0.7768,53469
0.7822,53478
0.7878,53473
0.7935,53472
0.7991,53469
0.8044,53473
0.8101,53465
0.8157,53464
0.8211,53453
0.8267,53460
0.8323,53442
0.838,53454
0.8433,53447
0.8489,53450
0.8546,53453
0.8602,53443
0.8655,53424
0.8712,53449
0.8768,53437
0.8824,53443
0.8878,53443
0.8934,53436
0.899,53436
0.9046,53419
0.91,53425
0.9156,53396
0.9212,53396
0.9266,53406
0.9322,53397
0.9379,53406
0.9435,53403
0.9491,53388
0.9545,53399
0.9601,53389
0.9657,53393
0.9711,53405
0.9767,53391
0.9823,53388
0.988,53386
0.9933,53380
0.9989,53390
1.0046,53385
1.01,53384
1.0156,53378
1.0213,53376
1.0266,53362
1.0323,53361
1.0379,53360
1.0433,53374
1.0489,53371
1.0544,53353
1.0601,53362
1.0655,53364
1.0712,53350
1.0766,53354
1.0822,53353
1.0879,53339
1.0933,53339
1.099,53326
1.1044,53333
1.1101,53342
1.1158,53342
1.1211,53334
1.1268,53332
1.1322,53327
1.1379,53316
1.1435,53315
1.1489,53309
1.1545,53293
1.1602,53284
1.1656,53281
1.1712,53274
1.1769,53287
1.1822,53289
1.1879,53281
1.1935,53286
1.1989,53280
1.2046,53287
1.21,53264
1.2157,53265
1.2211,53264
1.2268,53267
1.2325,53270
1.2379,53267
1.2436,53251
1.249,53270
1.2546,53243
1.2601,53240
1.2658,53243
1.2712,53233
1.2768,53250
1.2823,53242
1.2879,53242
1.2934,53241
1.299,53231
1.3044,53233
1.3102,53238
1.3156,53221
1.3213,53232
1.3267,53223
1.3324,53200
1.3378,53205
1.3435,53224
1.3489,53225
1.3546,53214
1.36,53199
1.3657,53219
1.3711,53226
1.3768,53199
1.3823,53188
1.388,53209
1.3934,53205
1.3991,53200
1.4045,53188
1.4101,53159
1.4155,53161
1.4212,53180
1.4266,53190
1.4323,53179
1.438,53161
1.4434,53181
1.4491,53175
1.4545,53155
1.4602,53149
1.4656,53149
1.4713,53170
1.4767,53167
1.4824,53156
1.4878,53148
1.4935,53148
1.4989,53161
1.5046,53126
1.51,53162
1.5157,53145
1.5211,53146
1.5268,53144
1.5322,53143
1.5379,53130
1.5433,53155
1.549,53127
1.5547,53124
1.5601,53120
1.5658,53133
1.5712,53136
1.5769,53107
1.5823,53110
1.5879,53110
1.5933,53110
1.5991,53087
1.6045,53103
1.6102,53135
1.6156,53104
1.6213,53110
1.6267,53101
1.6324,53077
1.6378,53106
1.6435,53091
