Experiment: June_23_negative_cntrl_expt vial 0, Wed Jun 23 11:25:39 2021
0.0044,12215
0.0101,12238
0.0157,12263
0.0211,12254
0.0268,12231
0.0324,12188
0.0378,12216
0.0435,12213
0.0489,12178
0.0545,12180
0.0602,12242
0.0656,12241
0.0713,12186
0.0766,12201
0.0823,12247
0.0879,12230
0.0933,12207
0.099,12213
0.1046,12236
0.11,12247
0.1157,12250
0.1213,12265
0.1267,12232
0.1324,12245
0.1377,12218
0.1434,12266
0.149,12306
0.1546,12247
0.16,12197
0.1656,12221
0.1713,12280
0.1766,12293
0.1822,12252
0.1879,12271
0.1935,12319
0.1989,12332
0.2045,12308
0.2099,12260
0.2156,12280
0.2213,12378
0.2266,12360
0.2323,12360
0.238,12354
0.2434,12322
0.249,12296
0.2544,12310
0.2601,12339
0.2657,12326
0.2711,12266
0.2768,12280
0.2821,12339
0.2878,12315
0.2934,12312
0.2991,12235
0.3044,12280
0.31,12297
0.3157,12339
0.3213,12297
0.3267,12314
0.3323,12320
0.3379,12238
0.3433,12267
0.3489,12271
0.3546,12288
0.3602,12263
0.3655,12263
0.3712,12292
0.3768,12286
0.3822,12289
0.3879,12287
0.3935,12269
0.3989,12292
0.4045,12336
0.4102,12301
0.4155,12265
0.4212,12303
0.4268,12292
0.4322,12274
0.4379,12299
0.4433,12272
0.4489,12215
0.4546,12269
0.4602,12313
0.4656,12291
0.4711,12244
0.4768,12268
0.4822,12319
0.4878,12328
0.4934,12319
0.4989,12272
0.5046,12301
0.5102,12302
0.5156,12336
0.5212,12338
0.5266,12312
0.5323,12302
0.5379,12336
0.5435,12310
0.5489,12372
0.5544,12328
0.5601,12344
0.5657,12335
0.5713,12276
0.5767,12294
0.5823,12311
0.5879,12309
0.5935,12319
0.5989,12311
0.6045,12303
0.6101,12326
0.6157,12347
0.6213,12311
0.6267,12323
0.6323,12350
0.6379,12332
0.6435,12304
0.6488,12357
0.6545,12363
0.6601,12333
0.6657,12355
0.6713,12341
0.6767,12291
0.6823,12336
0.6879,12317
0.6935,12304
0.6989,12337
0.7045,12333
0.7101,12349
0.7157,12372
0.7211,12369
0.7267,12344
0.7324,12320
0.7377,12369
0.7434,12402
0.749,12336
0.7546,12335
0.76,12383
0.7656,12402
0.7712,12344
0.7768,12365
0.7822,12350
0.7878,12361
0.7935,12363
0.7991,12337
0.8044,12348
0.8101,12358
0.8157,12350
0.8211,12335
0.8267,12363
0.8323,12366
0.838,12322
0.8433,12342
0.8489,12366
0.8546,12335
0.8602,12306
0.8655,12336
0.8712,12373
0.8768,12324
0.8824,12334
0.8878,12369
0.8934,12366
0.899,12389
0.9046,12356
0.91,12369
0.9156,12331
0.9212,12346
0.9266,12377
0.9322,12361
0.9379,12351
0.9435,12342
0.9491,12390
0.9545,12378
0.9601,12369
0.9657,12377
0.9711,12379
0.9767,12353
0.9823,12344
0.988,12388
0.9933,12364
0.9989,12375
1.0046,12381
1.01,12395
1.0156,12419
1.0213,12423
1.0266,12395
1.0323,12386
1.0379,12376
1.0433,12374
1.0489,12393
1.0544,12394
1.0601,12445
1.0655,12401
1.0712,12373
1.0766,12410
1.0822,12445
1.0879,12417
1.0933,12412
1.099,12377
1.1044,12394
1.1101,12387
1.1158,12360
1.1211,12401
1.1268,12418
1.1322,12398
1.1379,12347
1.1435,12383
1.1489,12365
1.1545,12344
1.1602,12350
1.1656,12370
1.1712,12343
1.1769,12347
1.1822,12356
1.1879,12335
1.1935,12301
1.1989,12333
1.2046,12347
1.21,12315
1.2157,12335
1.2211,12332
1.2268,12337
1.2325,12338
1.2379,12349
1.2436,12343
1.249,12349
1.2546,12334
1.2601,12357
1.2658,12358
1.2712,12350
1.2768,12353
1.2823,12371
1.2879,12385
1.2934,12355
1.299,12334
1.3044,12349
1.3102,12356
1.3156,12383
1.3213,12347
1.3267,12342
1.3324,12342
1.3378,12358
1.3435,12361
1.3489,12386
1.3546,12335
1.36,12328
1.3657,12350
1.3711,12373
1.3768,12301
1.3823,12346
1.388,12409
1.3934,12369
1.3991,12350
1.4045,12340
1.4101,12426
1.4155,12403
1.4212,12405
1.4266,12398
1.4323,12329
1.438,12341
1.4434,12401
1.4491,12334
1.4545,12382
1.4602,12387
1.4656,12321
1.4713,12372
1.4767,12403
1.4824,12354
1.4878,12362
1.4935,12388
1.4989,12401
1.5046,12366
1.51,12337
1.5157,12356
1.5211,12351
1.5268,12377
1.5322,12376
1.5379,12383
1.5433,12348
1.549,12407
1.5547,12385
1.5601,12407
1.5658,12397
1.5712,12343
1.5769,12372
1.5823,12410
1.5879,12390
1.5933,12360
1.5991,12347
1.6045,12339
1.6102,12383
1.6156,12316
1.6213,12359
1.6267,12403
1.6324,12401
1.6378,12382
1.6435,12386
1.6489,12414
1.6545,12366
1.6602,12374
1.6656,12391
1.6713,12381
1.6766,12331
