Experiment: June_23_negative_cntrl_expt vial 13, Wed Jun 23 11:25:39 2021
0.0044,172
0.0101,172
0.0157,173
0.0211,173
0.0268,170
0.0324,173
0.0378,171
0.0435,169
0.0489,171
0.0545,173
0.0602,172
0.0656,172
0.0713,174
0.0766,175
0.0823,173
0.0879,172
0.0933,172
0.099,171
0.1046,174
0.11,172
0.1157,171
0.1213,172
0.1267,171
0.1324,173
0.1377,170
0.1434,174
0.149,170
0.1546,169
0.16,172
0.1656,172
0.1713,171
0.1766,172
0.1822,171
0.1879,173
0.1935,173
0.1989,173
0.2045,171
0.2099,170
0.2156,173
0.2213,170
0.2266,173
0.2323,171
0.238,174
0.2434,172
0.249,174
0.2544,174
0.2601,172
0.2657,173
0.2711,173
0.2768,173
0.2821,172
0.2878,171
0.2934,170
0.2991,172
0.3044,173
0.31,174
0.3157,174
0.3213,176
0.3267,172
0.3323,172
0.3379,174
0.3433,172
0.3489,173
0.3546,173
0.3602,173
0.3655,172
0.3712,173
0.3768,172
0.3822,175
0.3879,173
0.3935,175
0.3989,172
0.4045,172
0.4102,171
0.4155,173
0.4212,171
0.4268,173
0.4322,173
0.4379,171
0.4433,174
0.4489,173
0.4546,174
0.4602,172
0.4656,175
0.4711,176
0.4768,174
0.4822,173
0.4878,175
0.4934,173
0.4989,173
0.5046,174
0.5102,174
0.5156,173
0.5212,172
0.5266,172
0.5323,173
0.5379,172
0.5435,173
0.5489,172
0.5544,175
0.5601,172
0.5657,174
0.5713,172
0.5767,175
0.5823,171
0.5879,173
0.5935,174
0.5989,173
0.6045,173
0.6101,174
0.6157,172
0.6213,168
0.6267,175
0.6323,173
0.6379,173
0.6435,173
0.6488,174
0.6545,175
0.6601,176
0.6657,173
0.6713,174
0.6767,176
0.6823,175
0.6879,173
0.6935,175
0.6989,176
0.7045,173
0.7101,175
0.7157,174
0.7211,173
0.7267,175
0.7324,171
0.7377,172
0.7434,174
0.749,174
0.7546,174
0.76,175
0.7656,176
0.7712,175
0.7768,172
0.7822,174
0.7878,173
0.7935,176
0.7991,175
0.8044,175
0.8101,176
