Experiment: June_23_negative_cntrl_expt vial 3, Wed Jun 23 11:25:39 2021
0.0044,55743
0.0101,55744
0.0157,55740
0.0211,55738
0.0268,55741
0.0324,55735
0.0378,55731
0.0435,55739
0.0489,55727
0.0545,55737
0.0602,55742
0.0656,55740
0.0713,55743
0.0766,55746
0.0823,55747
0.0879,55744
0.0933,55742
0.099,55729
0.1046,55753
0.11,55753
0.1157,55748
0.1213,55752
0.1267,55734
0.1324,55759
0.1377,55787
0.1434,55962
0.149,55986
0.1546,55985
0.16,55978
0.1656,55987
0.1713,56032
0.1766,56014
0.1822,56021
0.1879,56042
0.1935,56027
0.1989,56000
0.2045,56009
0.2099,55999
0.2156,56002
0.2213,56008
0.2266,55992
0.2323,55998
0.238,56003
0.2434,55938
0.249,55957
0.2544,55982
0.2601,55986
0.2657,55980
0.2711,55979
0.2768,55976
0.2821,55984
0.2878,55982
0.2934,55963
0.2991,55980
0.3044,55972
0.31,55978
0.3157,55983
0.3213,55982
0.3267,55988
0.3323,55986
0.3379,55978
0.3433,55973
0.3489,55977
0.3546,55978
0.3602,55980
0.3655,55975
0.3712,55976
0.3768,55976
0.3822,55970
0.3879,55967
0.3935,55966
0.3989,55962
0.4045,55973
0.4102,55967
0.4155,55971
0.4212,55969
0.4268,55964
0.4322,55964
0.4379,55965
0.4433,55961
0.4489,55958
0.4546,55972
0.4602,55967
0.4656,55961
0.4711,55970
0.4768,55966
0.4822,55946
0.4878,55963
0.4934,55849
0.4989,55953
0.5046,55958
0.5102,55962
0.5156,55967
0.5212,55968
0.5266,55967
0.5323,55966
0.5379,55978
0.5435,55972
0.5489,55962
0.5544,55968
0.5601,55991
0.5657,55986
0.5713,55996
0.5767,55952
0.5823,55989
0.5879,56000
0.5935,55996
0.5989,55999
0.6045,56006
0.6101,56009
0.6157,56015
0.6213,56007
0.6267,56016
0.6323,56022
0.6379,56022
0.6435,56010
0.6488,56020
0.6545,56014
0.6601,56011
0.6657,56018
0.6713,56013
0.6767,56012
0.6823,56018
0.6879,56021
0.6935,56017
0.6989,56021
0.7045,56021
0.7101,56019
